job_title,job_categories,career_level,experience_year,salary,employment_type,job_responsibilities,job_qualifications,job_description
         Microbiologist - นักจุลชีววิทยา ประจำ LAB พระรามสาม 59 >> สัญญาจ้าง 1 ปี <<        ,"[('sciences-lab-researchdevelopment', 'biotechnology'), ('sciences-lab-researchdevelopment', 'laboratory'), ('sciences-lab-researchdevelopment', 'life-science')]",            Entry Level           ,,           Salary provided                       ,"          Contract, Full Time         ",[],[],"RESPONSIBILITIESCarry out testing tasks as assigned by the Supervisor. Supervision of Technicians in their respective tasks. Monitoring use and maintenance of equipment and housekeeping in the laboratory.Carry out calibration of responsible laboratory instruments. Maintain laboratory records in both worksheet and PC LIMS (Laboratory Information Management System).Training of new technical staff as and when required. Monitoring, controlling and recording of environmental condition as appropriated.At all times, comply with SGS Code of Integrity and Professional Conduct.Chemist/Microbiologist is deputy when above position is absent. "
         เจ้าหน้าที่ Customer service / ทีมเสื้อผ้าสิ่งทอ (วิทยาศาสตร์ Textile)        ,"[('admin-hr', 'administration-operation-clerical-support'), ('sciences-lab-researchdevelopment', 'laboratory')]",            Entry Level           ,,           Salary negotiable                       ,          Full Time         ,[],[],รายละเอียดงาน- ติดต่อประสานงานลูกค้า ใช้ทั้งภาษาไทยและภาษาอังกฤษ- ทำงานเอกสารต่างๆ- เวลาปฏิบัติงาน วันจันทร์ - ศุกร์ 08.30 - 17.30 น.คุณสมบัติผู้สมัคร- สำเร็จการศึกษาระดับปริญญาตรี ในสาขาวิชา วิทยาศาสตร์สิ่งทอ- มีความสามารถด้านการสื่อสารอย่างดีเยี่ยม- มีความสามารถด้านการสื่อสารภาษาอังกฤษ- มีความสามารถใช้โปรแกรม MS Office ได้เป็นอย่างดี 
"         Sales & Marketing Executive  (Oil, Gas and Chemical)        ","[('sciences-lab-researchdevelopment', 'chemical'), ('sciences-lab-researchdevelopment', 'energy-natural-resources-oil-gas'), ('sales-cs-business-devpt', 'technical-sales-sales-engineer')]",            Entry Level           ,            2 years experience           ,           Salary provided                       ,"          Full Time, Permanent         ","[' Duties:Identify new business as appropriate.Manage all marketing and sales team activities.Follow up on sales visit and do annual review meeting.Coaching sales team in sales plan and how to approach client.Retain existing customer.Implement sales and marketing plan with follow up action plan.Contact existing and non-existing clients as plan.Focusing on meeting customer requirements and enhancing customer satisfaction.Comply with company rules, regulations, and codes.']","['s :Bachelor’s Degree or Higher in Chemical Scienceor Chemical Engineering or Science or related field. 2 years of Sales Experience.Able to realize business opportunities in conformity to the business strategyTechnical knowledge and experience in related field and in using management methods and toolsAble to work independently and to coordinate several activities simultaneouslyBusiness and profit minded with related technical knowhow. Competitive and profit-driven; re-invents competitive advantage.Able to interact with all levels of management, suppliers and clientsGood communication, negotiation and interpersonal skillsActs quickly and decisively; able to make tough callsToeic Score more than 650 points ']"," Duties:Identify new business as appropriate.Manage all marketing and sales team activities.Follow up on sales visit and do annual review meeting.Coaching sales team in sales plan and how to approach client.Retain existing customer.Implement sales and marketing plan with follow up action plan.Contact existing and non-existing clients as plan.Focusing on meeting customer requirements and enhancing customer satisfaction.Comply with company rules, regulations, and codes.Qualifications :Bachelor’s Degree or Higher in Chemical Scienceor Chemical Engineering or Science or related field. 2 years of Sales Experience.Able to realize business opportunities in conformity to the business strategyTechnical knowledge and experience in related field and in using management methods and toolsAble to work independently and to coordinate several activities simultaneouslyBusiness and profit minded with related technical knowhow. Competitive and profit-driven; re-invents competitive advantage.Able to interact with all levels of management, suppliers and clientsGood communication, negotiation and interpersonal skillsActs quickly and decisively; able to make tough callsToeic Score more than 650 points "
         Customer Relation Management (Engineering / Science)        ,"[('sales-cs-business-devpt', 'customer-service'), ('sciences-lab-researchdevelopment', 'food-science'), ('manufacturing', 'production-planning-control')]",            Entry Level           ,            1 year experience           ,           Salary provided                       ,"          Full Time, Permanent         ",[],[],Responsibilities:Assist the CRM team with the planning and execution of CRM initiativesExtraction and analysis of CRM data to support Sales & Marketing activitiesAnalyse customer data for reporting purposes Support data cleansing activities and maintain database hygiene Collaborate and support retail teams and other departments with CRM related requests and activitiesRequirementsBachelor's Degree in Engineering / Science At least 1 year of QA / QC / Production Knowledge of CRM or had worked with agencies supporting CRM Experience with customer database management Experience with data analysis Experience in retail industry  
         Food Auditor(QA/QC in Food Business)/ผู้ตรวจสอบสายโรงงานอาหาร(QA/QCโรงงานอาหาร)        ,"[('sciences-lab-researchdevelopment', 'food-science'), ('manufacturing', 'quality-assurance-control-testing-iso'), ('sciences-lab-researchdevelopment', 'research-development')]",            Entry Level           ,            5 years experience           ,           Salary provided                       ,"          Full Time, Permanent         ","['Job DescriptionParticipate auditor qualifying program to all relevant standardsCarry out all necessary audit planning and preparation and report the result of auditDevelop the skills necessary to conduct the audit and plan, prepare and carry out assigned audit tasksStrictly conduct all audit tasks in accordance with SGS-SSC Global and Thailand proceduresConduct all the necessary follow-up with clients to ensure clients clearly understand all of the requirements of the auditing process and the status of their contractAlways act in a profession manner always abide by the non-disclosure agreement and SGS Codes of conductRespond to client technical and marketing enquiresReport any customer complaints, problems and or system deficiencies to the Managerial LevelsConduct as a trainer for both management systems and technical training courses']","['Bachelor’s degree or higher in Food Science and TechnologyAt least 5 years working experience in technical areas (QC/QA, Production, R&D) in food factoryWorking experience in varieties of food categories is preferable.Experience in being as internal auditor for management systems is preferableWorking experience in companies that implemented and certified food safety and quality management systems and getting involved with this system is preferableAchieve ISO 22000/FSSC 22000 and ISO 9001 Registered Lead Auditor course is preferable Good command in EnglishCommunication skill, persuasion skill and service mindInterested candidate, please submit a full detail resume (by word or PDF format only) including current salary and expected salary with a recent photograph by click ""Apply Now""by specify the ""Auditor "" accordingly or you can apply in person at SGS (Thailand) Limited.SGS (Thailand) Limited100 Nanglinchee ChongnonseeYannawa Bangkok 10120Tel. 02-678-1813 ext 1117 Fax : 02-678-1541 ']","Job DescriptionParticipate auditor qualifying program to all relevant standardsCarry out all necessary audit planning and preparation and report the result of auditDevelop the skills necessary to conduct the audit and plan, prepare and carry out assigned audit tasksStrictly conduct all audit tasks in accordance with SGS-SSC Global and Thailand proceduresConduct all the necessary follow-up with clients to ensure clients clearly understand all of the requirements of the auditing process and the status of their contractAlways act in a profession manner always abide by the non-disclosure agreement and SGS Codes of conductRespond to client technical and marketing enquiresReport any customer complaints, problems and or system deficiencies to the Managerial LevelsConduct as a trainer for both management systems and technical training coursesQualificationBachelor’s degree or higher in Food Science and TechnologyAt least 5 years working experience in technical areas (QC/QA, Production, R&D) in food factoryWorking experience in varieties of food categories is preferable.Experience in being as internal auditor for management systems is preferableWorking experience in companies that implemented and certified food safety and quality management systems and getting involved with this system is preferableAchieve ISO 22000/FSSC 22000 and ISO 9001 Registered Lead Auditor course is preferable Good command in EnglishCommunication skill, persuasion skill and service mindInterested candidate, please submit a full detail resume (by word or PDF format only) including current salary and expected salary with a recent photograph by click ""Apply Now""by specify the ""Auditor "" accordingly or you can apply in person at SGS (Thailand) Limited.SGS (Thailand) Limited100 Nanglinchee ChongnonseeYannawa Bangkok 10120Tel. 02-678-1813 ext 1117 Fax : 02-678-1541 "
         Sales Executive (Food Science / QA / QC / PD)        ,"[('sciences-lab-researchdevelopment', 'food-science'), ('manufacturing', 'quality-assurance-control-testing-iso'), ('sales-cs-business-devpt', 'technical-sales-sales-engineer')]",            Entry Level           ,            2 years experience           ,           Salary provided                       ,"          Full Time, Permanent         ","[""Responsibilities:To sell SGS products to clients in such a way to ensure that all required conversion rates for proposals and contracts are metTo ensure that all proposals are followed up in a manner that ensures that SGS-CBE exceeds customer’s expectations.To report back to management of trends in demand for products and movements in the market including reporting on problems incurred in selling identified products.To move forward in driving maximum customers' satisfactionTo improvement on personnel performance & leadership assessment result progressively""]","[""s:Bachelor's Degree in Food Science, Food Technology, Food Engineering or related fieldsThai Female or MaleHave at least 1-3 years experience in QA / QC / Production / R&D in Food BusinessGood Command of EnglishGood Computer LiteracyHighpassionto leading business with enthusiastic to learn new things Service-Minded, Self-Discipline, and Good Learning AttitudeGood Interpersonal Skills and Communication SkillsSGS (Thailand) Limited100 Nanglinchee ChongnonseeYannawa Bangkok 10120Tel. 02-678-1813 ext 1117 ""]","Responsibilities:To sell SGS products to clients in such a way to ensure that all required conversion rates for proposals and contracts are metTo ensure that all proposals are followed up in a manner that ensures that SGS-CBE exceeds customer’s expectations.To report back to management of trends in demand for products and movements in the market including reporting on problems incurred in selling identified products.To move forward in driving maximum customers' satisfactionTo improvement on personnel performance & leadership assessment result progressivelyQualifications:Bachelor's Degree in Food Science, Food Technology, Food Engineering or related fieldsThai Female or MaleHave at least 1-3 years experience in QA / QC / Production / R&D in Food BusinessGood Command of EnglishGood Computer LiteracyHighpassionto leading business with enthusiastic to learn new things Service-Minded, Self-Discipline, and Good Learning AttitudeGood Interpersonal Skills and Communication SkillsSGS (Thailand) Limited100 Nanglinchee ChongnonseeYannawa Bangkok 10120Tel. 02-678-1813 ext 1117 "
         Chemist - นักเคมี ประจำ LAB พระรามสาม ซอย 59 >>สัญญาจ้าง 1 ปี<</นักเคมี ประจำ LAB พระรามสาม ซอย 59        ,"[('sciences-lab-researchdevelopment', 'chemical'), ('sciences-lab-researchdevelopment', 'laboratory'), ('sciences-lab-researchdevelopment', 'research-development')]",            Entry Level           ,,           Salary provided                       ,"          Contract, Full Time         ",[],[],"RESPONSIBILITIESCarry out testing tasks as assigned by the Supervisor. Supervision of Technicians in their respective tasks. Monitoring use and maintenance of equipment and housekeeping in the laboratory.Carry out calibration of responsible laboratory instruments. Maintain laboratory records in both worksheet and PC LIMS (Laboratory Information Management System).Training of new technical staff as and when required. Monitoring, controlling and recording of environmental condition as appropriated.At all times, comply with SGS Code of Integrity and Professional Conduct.Chemist/Microbiologist is deputy when above position is absent. "
         Operation Manager - Oil & Gas Business        ,"[('sciences-lab-researchdevelopment', 'chemical'), ('sciences-lab-researchdevelopment', 'energy-natural-resources-oil-gas'), ('engineering', 'chemical')]",            Senior level           ,            5 years experience           ,           Salary provided                       ,"          Full Time, Permanent         ","['Responsibilities:Responsible for all operational matters related to field operations Assist and support all personnel in the division solving any problems related to field operationsInvestigate the cause of claims / complaints and propose solutions to the Business Manager in writingDiscuss with the clients for any matters related to field operations Control and supervise operations personnel to ensure all jobs are performed in compliance with WI, Company Rules and Regulations, relevant standards, business practice and safety rulesRegularly visit the sites and clients to enhance customer’s satisfaction Arrange specific training courses for operations personnel as and when necessaryManage and develop the efficiency and productivity of field operations Approve all inspection reports Prepare and submit Monthly Report to the Business Manager not later than the first week of next monthMaintain and keep OGC equipment and calibration to be ready for use Manage cost control related to the operation Check and approve daily time sheet for inspector ']","[""s:Master's Degree of Business / MBA / Marketing / Chemical / Petrochemical Bachelor's Degree of Chemical Engineer / Chemistry 5 - 7 years of working experiences as inspector or supervisor in Oil, Gas & Chemical sector.Good command of spoken and written English Have own car with driving's license Good personality Good interpersonal skill Leadership with Team Working Excellent in presentation skill.  ""]","Responsibilities:Responsible for all operational matters related to field operations Assist and support all personnel in the division solving any problems related to field operationsInvestigate the cause of claims / complaints and propose solutions to the Business Manager in writingDiscuss with the clients for any matters related to field operations Control and supervise operations personnel to ensure all jobs are performed in compliance with WI, Company Rules and Regulations, relevant standards, business practice and safety rulesRegularly visit the sites and clients to enhance customer’s satisfaction Arrange specific training courses for operations personnel as and when necessaryManage and develop the efficiency and productivity of field operations Approve all inspection reports Prepare and submit Monthly Report to the Business Manager not later than the first week of next monthMaintain and keep OGC equipment and calibration to be ready for use Manage cost control related to the operation Check and approve daily time sheet for inspector Qualifications:Master's Degree of Business / MBA / Marketing / Chemical / Petrochemical Bachelor's Degree of Chemical Engineer / Chemistry 5 - 7 years of working experiences as inspector or supervisor in Oil, Gas & Chemical sector.Good command of spoken and written English Have own car with driving's license Good personality Good interpersonal skill Leadership with Team Working Excellent in presentation skill.  "
         Sales Executive for Environmental Business        ,"[('sciences-lab-researchdevelopment', 'environmental-science-waste-management'), ('sales-cs-business-devpt', 'account-servicing'), ('sales-cs-business-devpt', 'technical-sales-sales-engineer')]",            Entry Level           ,            2 years experience           ,           Salary provided                       ,"          Full Time, Permanent         ",[],[],- Bachelor's Degree of Environmental or Chemistry or Engineer- 2 years of Sales & Marketing- Have own car with driving license- Can communicate in English Skill- Skill of Computer / Microsoft /Outlook 
         Environmental Scientist        ,"[('sciences-lab-researchdevelopment', 'environmental-science-waste-management'), ('sciences-lab-researchdevelopment', 'laboratory'), ('sciences-lab-researchdevelopment', 'research-development')]",            Middle level           ,            2 years experience           ,           Salary provided                       ,"          Full Time, Permanent         ","['Responsibilities:Prepare and submit report/certificate to client and control its schedule in a timely mannerMaintain the quality of environmental monitoring report to meet the requirementsSupport knowledge and update any regulations to related section, i.e. operation team, sales & CS teamOccasionally provide the technical advise to customers/clientsComply with the SGS Internal Quality ProceduresCollaborate with supervisors and managers to provide the assistance in improvement plans towards the Division goals.Perpare and submit laboratory analysis requested by StarLIMS (if any)Prepare and send sample to SGS (Thailand) Limited affiliate by courier (if any)']","['s:Bachelor’s degree or higher in Environmental Science, Environmental Management or relating fieldsAt least 0 -3 years technical knowledge and experience in Environmental, Social and Health Impact Assessment (ESHIA) Study or related fieldGood command of spoken and written EnglishAble to work independently and to coordinate several activities simultaneouslyService-Minded, Self-Discipline, and Good Learning AttitudeGood Interpersonal Skills and Communication SkillsAlternatively, if you need to find more job opportunities in our company, please click ""Apply Now""SGS (Thailand) Limited100 Nanglinchee ChongnonseeYannawa Bangkok 10120Tel. 02-678-1813 ext 1117, 1119 Fax : 02-678-1541 ']","Responsibilities:Prepare and submit report/certificate to client and control its schedule in a timely mannerMaintain the quality of environmental monitoring report to meet the requirementsSupport knowledge and update any regulations to related section, i.e. operation team, sales & CS teamOccasionally provide the technical advise to customers/clientsComply with the SGS Internal Quality ProceduresCollaborate with supervisors and managers to provide the assistance in improvement plans towards the Division goals.Perpare and submit laboratory analysis requested by StarLIMS (if any)Prepare and send sample to SGS (Thailand) Limited affiliate by courier (if any)Qualifications:Bachelor’s degree or higher in Environmental Science, Environmental Management or relating fieldsAt least 0 -3 years technical knowledge and experience in Environmental, Social and Health Impact Assessment (ESHIA) Study or related fieldGood command of spoken and written EnglishAble to work independently and to coordinate several activities simultaneouslyService-Minded, Self-Discipline, and Good Learning AttitudeGood Interpersonal Skills and Communication SkillsAlternatively, if you need to find more job opportunities in our company, please click ""Apply Now""SGS (Thailand) Limited100 Nanglinchee ChongnonseeYannawa Bangkok 10120Tel. 02-678-1813 ext 1117, 1119 Fax : 02-678-1541 "
         Chemist (Amata City)/นักเคมี (ทำงานอมตะนคร)        ,"[('sciences-lab-researchdevelopment', 'laboratory')]",            Entry Level           ,,           Salary provided                       ,"          Full Time, Permanent         ",[],[],"RESPONSIBILITIESCarry out testing tasks as assigned by the Supervisor.Supervision of Technicians in their respective tasks.Monitoring use and maintenance of equipment and housekeeping in the laboratory.Carry out calibration of responsible laboratory instruments.Maintain laboratory records in both worksheet and PC LIMS (Laboratory Information Management System).Training of new technical staff as and when required.Monitoring, controlling and recording of environmental condition as appropriated.At all times, comply with SGS Code of Integrity and Professional Conduct.Chemist is deputy when above position is absent. "
         Technical Support Administrative Officer (Engineer/Science/ISO)        ,"[('sciences-lab-researchdevelopment', 'chemical'), ('sciences-lab-researchdevelopment', 'food-science'), ('sciences-lab-researchdevelopment', 'research-development')]",            Entry Level           ,            3 years experience           ,           Salary provided                       ,"          Full Time, Permanent         ",['Responsibilities :- Support Auditor Team for consolidation data.- Coordinate with client.- Work at Head Office / J.Press Nanglinchi Road'],"[""s:- Bachelor's degree of Engineer / Science- 2 years for working in QA / QC / Production / ISO- Good command of English Skill- Excellent of Microsoft Office ""]",Responsibilities :- Support Auditor Team for consolidation data.- Coordinate with client.- Work at Head Office / J.Press Nanglinchi RoadQualifications:- Bachelor's degree of Engineer / Science- 2 years for working in QA / QC / Production / ISO- Good command of English Skill- Excellent of Microsoft Office 
         Chemist - นักเคมี ประจำ LAB พระรามสาม ซอย 59 >>สัญญาจ้าง 1 ปี<</นักเคมี ประจำ LAB พระรามสาม ซอย 59        ,"[('sciences-lab-researchdevelopment', 'chemical'), ('sciences-lab-researchdevelopment', 'laboratory'), ('sciences-lab-researchdevelopment', 'research-development')]",            Entry Level           ,,           Salary provided                       ,"          Contract, Full Time         ",[],[],"RESPONSIBILITIESCarry out testing tasks as assigned by the Supervisor. Supervision of Technicians in their respective tasks. Monitoring use and maintenance of equipment and housekeeping in the laboratory.Carry out calibration of responsible laboratory instruments. Maintain laboratory records in both worksheet and PC LIMS (Laboratory Information Management System).Training of new technical staff as and when required. Monitoring, controlling and recording of environmental condition as appropriated.At all times, comply with SGS Code of Integrity and Professional Conduct.Chemist/Microbiologist is deputy when above position is absent. "
         HSE Auditor - ประสบการณ์ 5 ปี/ผู้ตรวจสอบสายงาน Environmental Health and Safety - ประสบการณ์ 5 ปี        ,"[('engineering', 'health-safety-environmental'), ('sciences-lab-researchdevelopment', 'environmental-science-waste-management'), ('admin-hr', 'employee-relations')]",            Entry Level           ,            5 years experience           ,           Salary provided                       ,"          Full Time, Permanent         ",[],[],"SPECIFIC RESPONSIBILITIES:Acting as the audit team leader and manage the audit team (if no Lead or Senior Auditor in team)Check daily job allocation for audit assignment detail.Review reference audit documents, i.e., Standards, client’s SOP/Procedure, etc., prior to execution of audit to ascertain completeness of information / document and complete understanding of applicable audit requirements. Represent the company with integrity, professionalism, and skills when conducting the auditPrioritize, plan, organized work efficiently to deliver first-rate audit services and end products such as audit recaps, reports and other client specific reporting tools. Conduct audit in an accurate, detailed, and timely manner, write comprehensive report of findings in compliance with Standards/SOP/client requirement and applicable references mentioned above. Inform Acting Operation Manager – Audit and / or coordinator of any problems found during audit, i.e, unable to enter facility, and/or no cooperaton from facility, prior to making any decision for further solution or completion of the auditRetain and safeguard document/information pertaining to the audit and maintain all audit findings confidentially.Prepare and submit the audit report within time frame, preferably on the next working day.Identify training needs, and where applicable, provide recommendation on trainings required for continuous work improvements and capability enhancement.Operate to the highest standards of ethics, in accordance with the SGS Statement of IntegrityKeep the confidential data of all audit informationQUALIFICATION & SKILLS:Bachelor Degree inSafety Engineer or Environmental Engineer/Science or EHS.5 years in Environmental Health and Safety.Able to prioritize client requests, plan, and adjust to different client audit requirements.Able to adapt communications to the situation.Strong planning, organizational, and time management skills.Able to work independently and to coordinate several activities simultaneouslyAble to interact with all levels of management, suppliers and clientsGood at observing, analyzing, and reporting.Good in English communication, both speaking and writing.Capable of operating PC.Applies judgment and acts according to the SGS standards of ethics and integrity.Human Resources DepartmentSGS (Thailand) Limited100 Nanglinchee Road, Chongnonsee YannawaBangkok 10120 ThailandTel : +66 (0)2 678 18 13 Ext 1117 "
         Customer Relation Management (Engineering / Science)        ,"[('sales-cs-business-devpt', 'customer-service'), ('sciences-lab-researchdevelopment', 'food-science'), ('manufacturing', 'production-planning-control')]",            Entry Level           ,            1 year experience           ,           Salary provided                       ,"          Full Time, Permanent         ",[],[],Responsibilities:Assist the CRM team with the planning and execution of CRM initiativesExtraction and analysis of CRM data to support Sales & Marketing activitiesAnalyse customer data for reporting purposes Support data cleansing activities and maintain database hygiene Collaborate and support retail teams and other departments with CRM related requests and activitiesRequirementsBachelor's Degree in Engineering / Science At least 1 year of QA / QC / Production Knowledge of CRM or had worked with agencies supporting CRM Experience with customer database management Experience with data analysis Experience in retail industry  
         Sales Executive (Food Science / QA / QC / PD)        ,"[('sciences-lab-researchdevelopment', 'food-science'), ('manufacturing', 'quality-assurance-control-testing-iso'), ('sales-cs-business-devpt', 'technical-sales-sales-engineer')]",            Entry Level           ,            2 years experience           ,           Salary provided                       ,"          Full Time, Permanent         ","[""Responsibilities:To sell SGS products to clients in such a way to ensure that all required conversion rates for proposals and contracts are metTo ensure that all proposals are followed up in a manner that ensures that SGS-CBE exceeds customer’s expectations.To report back to management of trends in demand for products and movements in the market including reporting on problems incurred in selling identified products.To move forward in driving maximum customers' satisfactionTo improvement on personnel performance & leadership assessment result progressively""]","[""s:Bachelor's Degree in Food Science, Food Technology, Food Engineering or related fieldsThai Female or MaleHave at least 1-3 years experience in QA / QC / Production / R&D in Food BusinessGood Command of EnglishGood Computer LiteracyHighpassionto leading business with enthusiastic to learn new things Service-Minded, Self-Discipline, and Good Learning AttitudeGood Interpersonal Skills and Communication SkillsSGS (Thailand) Limited100 Nanglinchee ChongnonseeYannawa Bangkok 10120Tel. 02-678-1813 ext 1117 ""]","Responsibilities:To sell SGS products to clients in such a way to ensure that all required conversion rates for proposals and contracts are metTo ensure that all proposals are followed up in a manner that ensures that SGS-CBE exceeds customer’s expectations.To report back to management of trends in demand for products and movements in the market including reporting on problems incurred in selling identified products.To move forward in driving maximum customers' satisfactionTo improvement on personnel performance & leadership assessment result progressivelyQualifications:Bachelor's Degree in Food Science, Food Technology, Food Engineering or related fieldsThai Female or MaleHave at least 1-3 years experience in QA / QC / Production / R&D in Food BusinessGood Command of EnglishGood Computer LiteracyHighpassionto leading business with enthusiastic to learn new things Service-Minded, Self-Discipline, and Good Learning AttitudeGood Interpersonal Skills and Communication SkillsSGS (Thailand) Limited100 Nanglinchee ChongnonseeYannawa Bangkok 10120Tel. 02-678-1813 ext 1117 "
"         Sales & Marketing Executive  (Oil, Gas and Chemical)        ","[('sciences-lab-researchdevelopment', 'chemical'), ('sciences-lab-researchdevelopment', 'energy-natural-resources-oil-gas'), ('sales-cs-business-devpt', 'technical-sales-sales-engineer')]",            Entry Level           ,            2 years experience           ,           Salary provided                       ,"          Full Time, Permanent         ","['Duties:Identify new business as appropriate.Manage all marketing and sales team activities.Follow up on sales visit and do annual review meeting.Coaching sales team in sales plan and how to approach client.Retain existing customer.Implement sales and marketing plan with follow up action plan.Contact existing and non-existing clients as plan.Focusing on meeting customer requirements and enhancing customer satisfaction.Comply with company rules, regulations, and codes.']","['s :Bachelor’s Degree or Higher in Chemical Scienceor Chemical Engineering or Science or related field.2 years of Sales Experience.Able to realize business opportunities in conformity to the business strategyTechnical knowledge and experience in related field and in using management methods and toolsAble to work independently and to coordinate several activities simultaneouslyBusiness and profit minded with related technical knowhow. Competitive and profit-driven; re-invents competitive advantage.Able to interact with all levels of management, suppliers and clientsGood communication, negotiation and interpersonal skillsActs quickly and decisively; able to make tough callsToeic Score more than 650 points ']","Duties:Identify new business as appropriate.Manage all marketing and sales team activities.Follow up on sales visit and do annual review meeting.Coaching sales team in sales plan and how to approach client.Retain existing customer.Implement sales and marketing plan with follow up action plan.Contact existing and non-existing clients as plan.Focusing on meeting customer requirements and enhancing customer satisfaction.Comply with company rules, regulations, and codes.Qualifications :Bachelor’s Degree or Higher in Chemical Scienceor Chemical Engineering or Science or related field.2 years of Sales Experience.Able to realize business opportunities in conformity to the business strategyTechnical knowledge and experience in related field and in using management methods and toolsAble to work independently and to coordinate several activities simultaneouslyBusiness and profit minded with related technical knowhow. Competitive and profit-driven; re-invents competitive advantage.Able to interact with all levels of management, suppliers and clientsGood communication, negotiation and interpersonal skillsActs quickly and decisively; able to make tough callsToeic Score more than 650 points "
