job_title,job_categories,career_level,experience_year,salary,employment_type,job_responsibilities,job_qualifications,job_description
         Environmental Engineer (MEP Engineering Design)/วิศวกรสิ่งแวดล้อม (ออกแบบงานระบบอาคาร)        ,"[('engineering', 'electrical-electronics'), ('engineering', 'health-safety-environmental'), ('engineering', 'others')]",            Entry Level           ,,           Salary negotiable                       ,          Full Time         ,['Responsibilities : ปฏิบัติงานวิศวกรรมที่หน่วยงานมอบให้ได้อย่างมีประสิทธิภาพศึกษา วิเคราะห์ แก้ไข ปรับปรุงและพัฒนาการทำงานเพื่อให้ดำเนินงานเป็นไปอย่างมีประสิทธิภาพออกแบบระบบlสุขาภิบาล ศึกษา วิเคราะห์ แก้ไข ปรับปรุงและพัฒนาการทำงานร่าง จัดพิมพ์หนังสือ เอกสาร จดหมายโต้ตอบต่างๆ ที่เกี่ยวข้องกับงานทางด้านวิศวกรรมปฏิบัติงานอื่น ๆ ที่เกี่ยวข้องตามที่ได้รับมอบหมาย'],"['s :เพศ หญิง/ชายอายุ 24 - 26 ปีมีประสบการณ์ในการทำงาน 2 ปีขึ้นไปมีทักษะด้านภาษาอังกฤษมีความขยัน และพร้อมที่จะเรียนรู้สิ่งใหม่มีความรับผิดชอบต่อการทำงานสูงมีความคิดริเริ่มสร้างสรรค์Benefitsท่องเที่ยวประจำปีโบนัสตามผลประกอบการของบริษัทประกันสังคมตรวจสุขภาพประจำปีJob Location : Chomphon, Chatu Chak, BangkokContact :   คุณธิติสรรค์Address :   363/14 ซอยลาดพร้าว 26 จอมพล จตุจักร กทม. 10900 Tel :    02-041-2406 ']","Responsibilities : ปฏิบัติงานวิศวกรรมที่หน่วยงานมอบให้ได้อย่างมีประสิทธิภาพศึกษา วิเคราะห์ แก้ไข ปรับปรุงและพัฒนาการทำงานเพื่อให้ดำเนินงานเป็นไปอย่างมีประสิทธิภาพออกแบบระบบlสุขาภิบาล ศึกษา วิเคราะห์ แก้ไข ปรับปรุงและพัฒนาการทำงานร่าง จัดพิมพ์หนังสือ เอกสาร จดหมายโต้ตอบต่างๆ ที่เกี่ยวข้องกับงานทางด้านวิศวกรรมปฏิบัติงานอื่น ๆ ที่เกี่ยวข้องตามที่ได้รับมอบหมายQualifications :เพศ หญิง/ชายอายุ 24 - 26 ปีมีประสบการณ์ในการทำงาน 2 ปีขึ้นไปมีทักษะด้านภาษาอังกฤษมีความขยัน และพร้อมที่จะเรียนรู้สิ่งใหม่มีความรับผิดชอบต่อการทำงานสูงมีความคิดริเริ่มสร้างสรรค์Benefitsท่องเที่ยวประจำปีโบนัสตามผลประกอบการของบริษัทประกันสังคมตรวจสุขภาพประจำปีJob Location : Chomphon, Chatu Chak, BangkokContact :   คุณธิติสรรค์Address :   363/14 ซอยลาดพร้าว 26 จอมพล จตุจักร กทม. 10900 Tel :    02-041-2406 "
         Electrical Engineer (MEP Engineering Design) /วิศวกรไฟฟ้า (ออกแบบงานระบบวิศวกรรมอาคาร)        ,"[('engineering', 'electrical-electronics'), ('engineering', 'others')]",            Entry Level           ,,           Salary negotiable                       ,          Full Time         ,['Responsibilities : ปฏิบัติงานวิศวกรรมที่หน่วยงานมอบให้ได้อย่างมีประสิทธิภาพศึกษา วิเคราะห์ แก้ไข ปรับปรุงและพัฒนาการทำงานเพื่อให้ดำเนินงานเป็นไปอย่างมีประสิทธิภาพออกแบบระบบไฟฟ้า ศึกษา วิเคราะห์ แก้ไข ปรับปรุงและพัฒนาการทำงานร่าง จัดพิมพ์หนังสือ เอกสาร จดหมายโต้ตอบต่างๆ ที่เกี่ยวข้องกับงานทางด้านวิศวกรรมปฏิบัติงานอื่น ๆ ที่เกี่ยวข้องตามที่ได้รับมอบหมาย'],"['s :เพศ หญิง/ชายอายุ 24 - 26 ปีมีประสบการณ์ในการทำงาน 2 ปีขึ้นไปมีทักษะด้านภาษาอังกฤษมีความขยัน และพร้อมที่จะเรียนรู้สิ่งใหม่มีความรับผิดชอบต่อการทำงานสูงมีความคิดริเริ่มสร้างสรรค์Benefitsท่องเที่ยวประจำปีโบนัสตามผลประกอบการของบริษัทประกันสังคมตรวจสุขภาพประจำปีJob Location : Chomphon, Chatu Chak, BangkokContact :   คุณธิติสรรค์Address :   363/14 ซอยลาดพร้าว 26 จอมพล จตุจักร กทม. 10900 Tel :   02-041-2406 ']","Responsibilities : ปฏิบัติงานวิศวกรรมที่หน่วยงานมอบให้ได้อย่างมีประสิทธิภาพศึกษา วิเคราะห์ แก้ไข ปรับปรุงและพัฒนาการทำงานเพื่อให้ดำเนินงานเป็นไปอย่างมีประสิทธิภาพออกแบบระบบไฟฟ้า ศึกษา วิเคราะห์ แก้ไข ปรับปรุงและพัฒนาการทำงานร่าง จัดพิมพ์หนังสือ เอกสาร จดหมายโต้ตอบต่างๆ ที่เกี่ยวข้องกับงานทางด้านวิศวกรรมปฏิบัติงานอื่น ๆ ที่เกี่ยวข้องตามที่ได้รับมอบหมายQualifications :เพศ หญิง/ชายอายุ 24 - 26 ปีมีประสบการณ์ในการทำงาน 2 ปีขึ้นไปมีทักษะด้านภาษาอังกฤษมีความขยัน และพร้อมที่จะเรียนรู้สิ่งใหม่มีความรับผิดชอบต่อการทำงานสูงมีความคิดริเริ่มสร้างสรรค์Benefitsท่องเที่ยวประจำปีโบนัสตามผลประกอบการของบริษัทประกันสังคมตรวจสุขภาพประจำปีJob Location : Chomphon, Chatu Chak, BangkokContact :   คุณธิติสรรค์Address :   363/14 ซอยลาดพร้าว 26 จอมพล จตุจักร กทม. 10900 Tel :   02-041-2406 "
         Senior Officer - Power Purchase Agreement Technical Coordination        ,"[('engineering', 'electrical-electronics'), ('engineering', 'engineering-project-management'), ('others', 'others')]",            Middle level           ,            3 years experience           ,           Salary provided                       ,"          Full Time, Permanent         ",['Accountability:Analyze events and deductions related of PPA in technical term Submit Operation plan and commercial part for outlook Submit monthly statement to EGAT for review and correct any error or omissionsMonitor documentation submission by operators in related with PPAs Submit Operation and Maintenance report in accordance with PPAs Provide advice to the Operator in technical term related with PPAs and prepare case study for sharing to Operator in Monthly Operation MeetingFollow up the pending issue of Power Plant Internal Meeting '],"['s:Bachelor degree in Engineering or any related field Having 3-5 years of work experience in Power Plant or any related field Proficiency computer skills Must have strong problem solving skills, analytical skills and negotiation skillsAble to work under pressure and result-oriented with systematic thinking Good Command of English (TOEIC 500+)  ']","Accountability:Analyze events and deductions related of PPA in technical term Submit Operation plan and commercial part for outlook Submit monthly statement to EGAT for review and correct any error or omissionsMonitor documentation submission by operators in related with PPAs Submit Operation and Maintenance report in accordance with PPAs Provide advice to the Operator in technical term related with PPAs and prepare case study for sharing to Operator in Monthly Operation MeetingFollow up the pending issue of Power Plant Internal Meeting Qualifications:Bachelor degree in Engineering or any related field Having 3-5 years of work experience in Power Plant or any related field Proficiency computer skills Must have strong problem solving skills, analytical skills and negotiation skillsAble to work under pressure and result-oriented with systematic thinking Good Command of English (TOEIC 500+)  "
         Assistant Manager Engineer and Maintenance Up to 60k - Rayong        ,"[('engineering', 'maintenance')]",            Senior level           ,            5 years experience           ,           Salary provided                       ,          Permanent         ,[],[],"Client business:Injection Melding and plastic automotive parts and electric power tools business.Location:RayongWork Hours:8:30 to 17:30Monday to FridayJob descriptions:In charge and advice of Technician in Engineer and Maintenance teamSupport and repair the plastic molding machine Maintain the plastic molding machine within standard system and met the maintenance budgetImplement and set up new plastic machine model and condition Review and recommend on maintenance activities to qualified changes Evaluate staff's KPI and report to team Manager Requirements:Bachelor's degree in Mechanical, Industrial Engineering or related fieldExperienced at least 5 - 7 years in Engineering and Maintenance in manufacturing industryExperienced working in production plastic injection in manufacturing at least 3 – 5 yearsKnowledge in ISO 9001, ISO14001, TS16949 Knowledge in water, electric, compressed air system and boiler *All applications will be treated in strict confidence. All material submitted in connection with your application will become part of our confidential recruitment files. We regret that only shortlisted candidates will be notified.By submitting your curriculum vitae or personal data to us in connection with your job application, you are deemed to have read and agreed to the terms of our Privacy Policy, and consented to the collection, use and disclosure of your personal data by us and our affiliates, in accordance with our Privacy Policy. Please visitwww.kellyservices.co.thfor a copy of our Privacy Policy. If you wish to withdraw your consent, please drop us an email to let us know. "
"         Assistant Manager, Core Transport HLD & Deployment Management        ","[('engineering', 'telecommunication-wireless-radio'), ('information-technology', 'application-specialist-network'), ('telecomm', 'gsm-engineering')]",            Middle level           ,            5 years experience           ,           Salary negotiable                       ,"          Full Time, Permanent         ","['Principal Accountability:Provide technical advice and guidance regarding solution and architecture designs for ISP network with high complexity and sophistication, according to capacity plan and ISP network policies, to ensure that designs are able to support the expected usage.Provide technical advice and guidance regarding capacity planning (Infra/Peering/IPLC/CDN) and management for ensure efficiency and effectiveness of ISP network.Provide technical advice and guidance in network policy & frame work to ISP network.Provide direction and guide to the implementation team for highly complex, internet expansion, and problem management activities, which require expertise and specialization, to ensure that they are set up accurately, on a timely basis, and according to plan and design. Provide recommendation as to which ISPs, MSOs and Telcos that dtac should establish direct interconnection withUnderstand dtac current peering policy (settlement based and free), as well as that for IP Transit and the cost and revenue structure associated with each modelHave a thorough understanding of dtac existing interconnection topology Help to drive project deliverables for executing successful deployment of ISP interconnection strategy.Identify, develop and maintain healthy working relationships with peering managers at ISPs, MSOs and TelcosUpdate continuously oneself on the advanced technological trends in order to maintain high level of expertise.Work closely with Engineering to manage/optimize routing policy and identify impact to existing commercial framework, making recommendations to the business unit based on upcoming network changes and the potential of commercial impactEvaluate prospective new business opportunities and/or acquisitions from a technical perspective, in regards to transport network, in order to improve, innovate, and adopt new technologies into usage.Be accountable for other certain works as assigned from immediate superior level.']","['s:Bachelor or Master Degree in Electrical/Telecommunication/Computer Engineering or related field.Extensive working knowledge of network infrastructure / IPLC / CDN and Peering managementConcrete concepts in core network technologies (MPLS, BGP, ISIS, OSPF, EIGRP, etc.)Ability to analyze flow data and work with other network planning tools Good command of both written and spoken English is required. Good Teamwork and learning skill on new technology. Able to work under pressure, with problem solving capabilities. How to Apply:Interested candidates are invited to submit CVwith your current photo only to""Apply Now""Only short listed candidates will be notified for further processTotal Access Communication Public Company Limited319, Recruitment Department, Chamchuri Square Building, 41 Floor, Phayathai Road, Pathumwan, Pathumwan, Bangkok Thailand. 10330 ']","Principal Accountability:Provide technical advice and guidance regarding solution and architecture designs for ISP network with high complexity and sophistication, according to capacity plan and ISP network policies, to ensure that designs are able to support the expected usage.Provide technical advice and guidance regarding capacity planning (Infra/Peering/IPLC/CDN) and management for ensure efficiency and effectiveness of ISP network.Provide technical advice and guidance in network policy & frame work to ISP network.Provide direction and guide to the implementation team for highly complex, internet expansion, and problem management activities, which require expertise and specialization, to ensure that they are set up accurately, on a timely basis, and according to plan and design. Provide recommendation as to which ISPs, MSOs and Telcos that dtac should establish direct interconnection withUnderstand dtac current peering policy (settlement based and free), as well as that for IP Transit and the cost and revenue structure associated with each modelHave a thorough understanding of dtac existing interconnection topology Help to drive project deliverables for executing successful deployment of ISP interconnection strategy.Identify, develop and maintain healthy working relationships with peering managers at ISPs, MSOs and TelcosUpdate continuously oneself on the advanced technological trends in order to maintain high level of expertise.Work closely with Engineering to manage/optimize routing policy and identify impact to existing commercial framework, making recommendations to the business unit based on upcoming network changes and the potential of commercial impactEvaluate prospective new business opportunities and/or acquisitions from a technical perspective, in regards to transport network, in order to improve, innovate, and adopt new technologies into usage.Be accountable for other certain works as assigned from immediate superior level.Qualifications:Bachelor or Master Degree in Electrical/Telecommunication/Computer Engineering or related field.Extensive working knowledge of network infrastructure / IPLC / CDN and Peering managementConcrete concepts in core network technologies (MPLS, BGP, ISIS, OSPF, EIGRP, etc.)Ability to analyze flow data and work with other network planning tools Good command of both written and spoken English is required. Good Teamwork and learning skill on new technology. Able to work under pressure, with problem solving capabilities. How to Apply:Interested candidates are invited to submit CVwith your current photo only to""Apply Now""Only short listed candidates will be notified for further processTotal Access Communication Public Company Limited319, Recruitment Department, Chamchuri Square Building, 41 Floor, Phayathai Road, Pathumwan, Pathumwan, Bangkok Thailand. 10330 "
         Operations Director        ,"[('engineering', 'manufacturing-production'), ('manufacturing', 'manufacturing-management'), ('management', 'top-executives')]",            Senior level           ,            10 years experience           ,           Salary provided                       ,"          Full Time, Permanent         ",[],[]," A newly established position of Operations Director (x1 vacancy) has just become available at their new plant based in Chachoengsao of a highly respected packaging manufacturer in Thailand and Asia Pacific. This is a role for an exceptional Operations Director equipped with solid engineering background and sound commercial acumen who thrives on challenging opportunity.About the Operations Director Role:This is a great opportunity for the Operations Director to be responsible for leading plant operations including finance and HR, developing and implementing company's overall strategy to achieve business goals. The benefits for this role includes bonus, allowance and provident fund. Key Responsibilities:Cascade strategic business unit target to operation level, develop and implement manufacturing budget and plan, and facilitate the allocation of necessary resources e.g. capitals, equipment, as well as human resources to deliver the target operational resultsOptimise S&OP planning balancing revenue maximisation with meeting customer requirementsImprove the profitability of the plant through recommendation and management of operations and cost improvements as well as productivity enhancement initiativesDrive effective use operations resources and continuous improvement efforts. Define, drive, and deliver key product and process improvementsFinancial planning (cash flow) and monitoring of all projects (P&L and forecasting) and making cost-effective solutions and proposals of budgetSeek development opportunities and experiment with new approaches and practices to stay current in supply chain and manufacturing expertiseTo succeed in this role, you must have the ability to lead and unite effectively and possess a keen understanding of manufacturing operations and business acumen.Key Requirements:Bachelor's degree in Engineering with MBA is preferredMinimum 15 years' experience in manufacturing operations required, and at least 10 years managing experience of progressive manufacturerExcellent planning and organisational skills, with the ability to balance production and maintenance needs and align to service needs within a Sales and Operations planning processAbility to provide effective leadership in a manufacturing environment is essentialGood Communication Skills (in English, and Thai preferred)Preferred qualifications: business with technical degree, Six Sigma, Green Belt or Black Belt certificationThis global leading integrated packaging products manufacturer needs no introduction and is recognised as the leader in their field of expertise. The culture is demanding but if you are confident and have a can-do attitude the potential rewards are significant and there are great opportunities to progress in this dynamic company.If you are a seasoned Operations Director with solid experience in leading manufacturing, this is an excellent opportunity to work with an industrial leader that is consistently breaking new ground.Apply today for this exciting opportunity.Robert Walters Recruitment (Thailand) LimitedRecruitment License No.: น. 1188 / 2551 "
         Production Manager        ,"[('engineering', 'manufacturing-production')]",            Senior level           ,,           Salary provided                       ,"          Full Time, Permanent         ",[],[]," An attractive Production Manager (x1 vacancy) job in a leading consumer electronics accessory supplier company in Thailand has just become available. Reporting directly to the Plant Manager, you will lead the production activities in Thailand.About the Production Manager Role:Due to good results and future expansion plans, the Production Manager will play a key role in the management teams to continue the development and success. The benefits for the role includes provident fund, medical insurance and allowance. Key Responsibilities:Works closely with other functional units such as planning, technical & quality control and ensures production volumes meet production plans (by product type, quality, quantity, timing and business plans) by expenditure and HSE targetsEnsures production resource levels and shifts are organised, enabling production volumes to be achieved, including all job descriptions and competencies are in line with competency frameworkProactively manages the integration of production activities with production plans determined by, and with the participants in the S&OP process, including HSE, planning, engineering, maintenance and quality control and assuranceManages the changes to operations and production organisation effectively arising from the application of streamline processes for production and quality management and organisational archetype for production, without interrupting delivery of production volumes, people development and HSE targetsTo succeed in this Production Manager job, you must have the ability to lead effectively and possess in consumer electronics accessory, leather or footwear manufacturing environment.Key Requirements:Minimum Bachelor's Degree in Engineering or related areaProven leadership qualities as well as a vast experience in project managementExperience in assembly, plastic moulding, metal, die cut manufacturing processExcellent communication skills in Thai and EnglishThis organisation is still growing rapidly and has become one of the preferred suppliers in the industry. If you are a dynamic and proactive person, this organisation welcomes you and your ideas.If you are a talented and focused currently seeking the right opportunity to take your career forward, this Production Manager job is the role for you.Apply today or call me to discuss this new opportunity.Robert Walters Recruitment (Thailand) LimitedRecruitment License No.: น. 1188 / 2551 "
         Mechanical Engineer / Maintenance engineer        ,"[('engineering', 'maintenance'), ('engineering', 'mechanical')]",            Entry Level           ,            3 years experience           ,           Salary negotiable                       ,"          Full Time, Permanent         ","[""Mechanical Engineer / Maintenance engineerLocation:Amphoe Nakornchaisri, NakornpathomJob Summary:Planning and follow up to perform machine preventive Maintenance.Payment Yearly Plan, Control tool and machine spare parts.Control Subordinates and Other Staff's, Support manufacturing process.Prepare and review projects. Studies and technical reports.Maintain daily the plant facility form within or by outside contractors and coordinating the work force.Maintain machine and equipment while prioritizing work order coordinating the work force.""]","['s:Male, 25-38 Years, Thai national onlyDegree in Engineer related fields but able to handle both of electrical & mechanicalExperience 4-6 years in Maintenance, facilities of related fields, (able to handle both of Mechanical & Electrical)Good command in English and computer SkillA competitive compensation package, reflecting the experience, performance expectations and qualifications will be offered to the right candidate.Interested? Please send “NOW” your application letter and resume (in Microsoft Word format only)**Submit in English only **For more information, please call Niyada: 088-4560121 ']","Mechanical Engineer / Maintenance engineerLocation:Amphoe Nakornchaisri, NakornpathomJob Summary:Planning and follow up to perform machine preventive Maintenance.Payment Yearly Plan, Control tool and machine spare parts.Control Subordinates and Other Staff's, Support manufacturing process.Prepare and review projects. Studies and technical reports.Maintain daily the plant facility form within or by outside contractors and coordinating the work force.Maintain machine and equipment while prioritizing work order coordinating the work force.Qualifications:Male, 25-38 Years, Thai national onlyDegree in Engineer related fields but able to handle both of electrical & mechanicalExperience 4-6 years in Maintenance, facilities of related fields, (able to handle both of Mechanical & Electrical)Good command in English and computer SkillA competitive compensation package, reflecting the experience, performance expectations and qualifications will be offered to the right candidate.Interested? Please send “NOW” your application letter and resume (in Microsoft Word format only)**Submit in English only **For more information, please call Niyada: 088-4560121 "
         Senior SMT Process Engineer        ,"[('engineering', 'electrical-electronics'), ('manufacturing', 'product-development-management'), ('manufacturing', 'quality-assurance-control-testing-iso')]",            Senior level           ,            5 years experience           ,           Salary provided                       ,"          Full Time, Permanent         ","['RESPONSIBILITYDevelop program, maintain and improve all processes (SMT, hand –soldering, Wave (Soldering, Inspection, etc.)Optimize set up and program to improve Process effectivenessAnalyze yield of processes to ensure process capabilitiesAnalyze defects to determine likely failure modesDesign and development of new tooling for new and /or existing processesDesign process flow and process capacity calculationMonitor all process flow to ensure that the process are in controlImplement the use of SPC for control processDesign training method, teaching and instruction for individuals and groups, and the measurement of training effects']","["":Minimum 5 years' related experience in PCBA Operation with 6-7 years in managerial position manufacturerIn-depth knowledge of SMT technology and PCBA related fields, Experience in SAP will be an advantageProblem solving: able to identifying complex problems and reviewing related information to develop and evaluate options and implement solutionsCritical Thinking : able to using logic and reasoning to identify the strengths and weaknesses of alternative solutions, conclusions or approaches to problems Judgment and Decision Making: able to considering the relative costs and benefits of potential actions to choose the most appropriate oneOrganizing, Planning, and Prioritizing Work : plans to prioritize, organize, and accomplish the workGood leadership : able to motivate a group of people toward a common goalTeam player skill, Communication and presentation skills.Bluechips Microhouse Co., Ltd.155 Moo 5T. Chae Chang, A. Sankampang, Chiangmai 50130Tel. 053 - 371000Fax053-571099 ""]","RESPONSIBILITYDevelop program, maintain and improve all processes (SMT, hand –soldering, Wave (Soldering, Inspection, etc.)Optimize set up and program to improve Process effectivenessAnalyze yield of processes to ensure process capabilitiesAnalyze defects to determine likely failure modesDesign and development of new tooling for new and /or existing processesDesign process flow and process capacity calculationMonitor all process flow to ensure that the process are in controlImplement the use of SPC for control processDesign training method, teaching and instruction for individuals and groups, and the measurement of training effectsQualification:Minimum 5 years' related experience in PCBA Operation with 6-7 years in managerial position manufacturerIn-depth knowledge of SMT technology and PCBA related fields, Experience in SAP will be an advantageProblem solving: able to identifying complex problems and reviewing related information to develop and evaluate options and implement solutionsCritical Thinking : able to using logic and reasoning to identify the strengths and weaknesses of alternative solutions, conclusions or approaches to problems Judgment and Decision Making: able to considering the relative costs and benefits of potential actions to choose the most appropriate oneOrganizing, Planning, and Prioritizing Work : plans to prioritize, organize, and accomplish the workGood leadership : able to motivate a group of people toward a common goalTeam player skill, Communication and presentation skills.Bluechips Microhouse Co., Ltd.155 Moo 5T. Chae Chang, A. Sankampang, Chiangmai 50130Tel. 053 - 371000Fax053-571099 "
         Safety Officer/เจ้าหน้าที่ความปลอดภัย        ,"[('engineering', 'health-safety-environmental')]",            Entry Level           ,            2 years experience           ,           Salary negotiable                       ,"          Full Time, Permanent         ",['คุณสมบัติ/'],"[""-Bachelor’s Degree of occupational health and safety or certification of safety officer in Technical level-Have occupational health and safety experience as safety experience as safety officer 2-3 years.-Have maintenance experience in factory's facility and utility.-Proactive and good communication skill-Strong leadership and accountability on job assignments-Fair in English Skills-MS office knowledgeรายละเอียดงาน /Job Description-To inspect and give recommendations to the employer to comply with he laws on occupational safety, health and environment.-To analyze work plans and projects as well as recommendations of every working unit or local regulation and company requirements compliance.-To analyze the work to indicate possible dangers and assess the risks in the occupational health as well as to set and present preventive measures and procedures for working safely to the employer.-To give advice, teach and train employees and stakeholder to follow the regulation and guidance as prescribe by local regulation, companyrequirementsand ISOrequirementsto work safely without any risk of dangers.- To examine andappraisethe working conditions, or towork jointly with a person or an organization registered with the Department of LaborProtectionand Welfare for certificate.- To give recommendations to the employer on the appropriate management of occupational safety in the workplace and develop it for ongoing efficiency.- To analyze and investigate the causes of accidents, illness or annoyance resulting form working for the employees and make a report of the investigation together with suggesting resolution, promptly to the employer.- To conduct other occupational safety activities as assigned by the employer.- To compile statistical data,analyze, make a report and to give recommendations on accident illness or annoyance caused by working of the employees.Facility and Maintenance- Keep the building and facility in good conditions and control & supervise all building, facility maintenance, construction and security.- Coordinate all system maintenance including electrical system, water supply system, wastewater, air condition or any relating facility and utility of the building.- Develop corrective and preventive maintenance plans and ensure the activities are performed and monitored following the schedule.- Develop maintenance procedure and work instruction.- To conduct other facility maintenance activities as assigned by the employer. ""]","คุณสมบัติ/Qualification-Bachelor’s Degree of occupational health and safety or certification of safety officer in Technical level-Have occupational health and safety experience as safety experience as safety officer 2-3 years.-Have maintenance experience in factory's facility and utility.-Proactive and good communication skill-Strong leadership and accountability on job assignments-Fair in English Skills-MS office knowledgeรายละเอียดงาน /Job Description-To inspect and give recommendations to the employer to comply with he laws on occupational safety, health and environment.-To analyze work plans and projects as well as recommendations of every working unit or local regulation and company requirements compliance.-To analyze the work to indicate possible dangers and assess the risks in the occupational health as well as to set and present preventive measures and procedures for working safely to the employer.-To give advice, teach and train employees and stakeholder to follow the regulation and guidance as prescribe by local regulation, companyrequirementsand ISOrequirementsto work safely without any risk of dangers.- To examine andappraisethe working conditions, or towork jointly with a person or an organization registered with the Department of LaborProtectionand Welfare for certificate.- To give recommendations to the employer on the appropriate management of occupational safety in the workplace and develop it for ongoing efficiency.- To analyze and investigate the causes of accidents, illness or annoyance resulting form working for the employees and make a report of the investigation together with suggesting resolution, promptly to the employer.- To conduct other occupational safety activities as assigned by the employer.- To compile statistical data,analyze, make a report and to give recommendations on accident illness or annoyance caused by working of the employees.Facility and Maintenance- Keep the building and facility in good conditions and control & supervise all building, facility maintenance, construction and security.- Coordinate all system maintenance including electrical system, water supply system, wastewater, air condition or any relating facility and utility of the building.- Develop corrective and preventive maintenance plans and ensure the activities are performed and monitored following the schedule.- Develop maintenance procedure and work instruction.- To conduct other facility maintenance activities as assigned by the employer. "
         Nestlé Indochina Young Leaders Program 2020        ,"[('engineering', 'manufacturing-production'), ('marketing-public-relations', 'brand-product-management'), ('sales-cs-business-devpt', 'sales-management')]",            Entry Level           ,,           Salary provided                       ,"          Full Time, Permanent         ",[],[],"More than one third of our top management and leaders worldwide has started their careers in Nestlé from the Trainee Program locally and internationally.By starting your life as a Trainee in our Nestlé Indochina Young Leaders Program, you willlearn and experience the excitementsofafast-pacedandcompetitive nature of FMCG business, developing your insight and leadership capability at an early stage to achieve your full potential both professionally and personally, to stand out and possibly become one of our business leaders in Nestlé Indochina Region (Thailand, Myanmar, Laos and Cambodia).Moreover, after completing a 24-month development program, we may offer successful trainees with the opportunity to gain diverse experiences and to participate in International Development Program at Nestlé Headquarter in Switzerland and/or inspiring programs in other Nestlé markets based on performance assessment and calibration.We, therefore are looking for highly flexible and adaptable young talents who will certainly enjoy working in a dynamic and challenging environment, ready to lead our business to success in Nestlé Indochina Region.Program Details:24-month program providing in-depth knowledge in each specific function (Sales/ Marketing/ Human Resources/ Food Technology and Engineering/E-Commerce) with intensive training and coaching by our Leadership Team  Attractive remuneration packageOpportunities for long-term career atNestléWho are we looking for?Thai nationalityBachelor’s Degree minimum6 Months - 3 years of working experience in any of these areas (Sales, Marketing, Human Resources, Food Technology, Engineering, Packaging or E-Commerce)GPAX: 3.00 minimum or equivalentExcellent command of EnglishFor further information, please contact:Chitraporn Janraksa (Yok)Corporate Resourcing & Talent Acquisition | Human ResourcesTel:+66 2 657 8348 | Fax: +66 2 613 1154*** Only shortlisted candidates will be notified *** "
         Internship        ,"[('engineering', 'industrial'), ('engineering', 'mechanical'), ('transportation-logistics', 'supply-chain')]",            Entry Level           ,,           Salary negotiable                       ,"          Full Time, Internship         ","['BMW offers university students opportunities to have a hands-on experience working with BMW as a preparation for their future careers. The internship program is open annually for students from various fields. Moreover, BMW has collaborated with academic institutions to support human resource development in order to meet the industry’s requirements in the future.']","['Currently studying in 3rd or 4th year , graduated or working experience not over 1 year.Bachelor’s, Master’s or Doctor ‘s Degree in the following field. Industrial Engineering Mechanical Engineering Electrical Engineering Logistics & Supply chainGPA up to 2.70Good command of written and spoken English with TOEIC Score at least 500Internship PeriodProgram start June 2020 onwards (3 months – 6 monthsBenefitTraining allowanceHousing allowance/Credit scan for mealVan servicesInternational education travel (for student who perform excellently)We reserve interview session only for qualified candidates.Please submit resume within 30 September 2019 viaApply NowBMW Manufacturing (Thailand) Co., Ltd.7/201 Moo.6 Amata City Industrial Estate. Mabyangporn,Pluakdaeng, Rayong 21140 Thailand  ']","BMW offers university students opportunities to have a hands-on experience working with BMW as a preparation for their future careers. The internship program is open annually for students from various fields. Moreover, BMW has collaborated with academic institutions to support human resource development in order to meet the industry’s requirements in the future.QualificationCurrently studying in 3rd or 4th year , graduated or working experience not over 1 year.Bachelor’s, Master’s or Doctor ‘s Degree in the following field. Industrial Engineering Mechanical Engineering Electrical Engineering Logistics & Supply chainGPA up to 2.70Good command of written and spoken English with TOEIC Score at least 500Internship PeriodProgram start June 2020 onwards (3 months – 6 monthsBenefitTraining allowanceHousing allowance/Credit scan for mealVan servicesInternational education travel (for student who perform excellently)We reserve interview session only for qualified candidates.Please submit resume within 30 September 2019 viaApply NowBMW Manufacturing (Thailand) Co., Ltd.7/201 Moo.6 Amata City Industrial Estate. Mabyangporn,Pluakdaeng, Rayong 21140 Thailand  "
