job_title,job_categories,career_level,experience_year,salary,employment_type,job_responsibilities,job_qualifications,job_description
         PC-Cosmetic ( Part Time )        ,"[('beauty-care-health', 'others'), ('sales-cs-business-devpt', 'account-servicing'), ('sales-cs-business-devpt', 'others')]",            Entry Level           ,,           Salary provided                       ,          Part Time         ,[],[],"หน้าที่ความรับผิดชอบแนะนำผลิตภัฑณ์เครื่องสำอางแบรนด์ Chacott ซึ่งผลิตจากประเทศญี่ปุ่นให้กับผู้ที่สนใจทำรายงานการขายส่งให้กับทางบริษัทประชุมวางแผนการขายคุณสมบัติเพศ :ไม่ระบุอายุ(ปี) : 20 ปีขึ้นไประดับการศึกษา :ไม่ระบุประสบการณ์(ปี) :ไม่ระบุอื่นๆ :ยินดีรับนักศึกษาจบใหม่,ยินดีรับผู้ไม่มีประสบการณ์คุณสมบัติเพิ่มเติมมีบุคลิกภาพดี ยิ้มแย้มแจ่มใส รักในการบริการ สามารถแก้ไขปัญหาเฉพาะหน้าได้ ฯลฯสวัสดิการประกันสังคมตามข้อตกลงของบริษัทสนใจสมัครงานตำแหน่งงานนี้กรุณาติดต่อชื่อผู้ติดต่อ : ศรินรัตน์ / จิรานุชเบอร์ผู้ติดต่อ : 029356338 "
         Sales Assistant Manager - Interior Design (40K-50K) (SDG-53164)  /ผู้ช่วยผู้จัดการฝ่ายขาย – ออกแบบตกแต่งภายใน         ,"[('sales-cs-business-devpt', 'business-development'), ('sales-cs-business-devpt', 'account-servicing'), ('sales-cs-business-devpt', 'sales-management')]",            Middle level           ,            5 years experience           ,           Salary provided                       ,"          Full Time, Permanent         ",[],[],"<Job Responsibilities>Responsible for business development and managing memberManagement and education of team members for achievement of sales targetSearch new potential clients and list up them with market researchVisit customer in Bangkok or any other region (Go by own car) for business development and maintain the relationship with current clients as wellTake care of client’s satisfaction for products and service of the companyTarget planning, sales forecasting, and market analysisConfirm the Quotation, Invoice and some other sales documentsNegotiate/close deals and handle complaintsCoordinate with designer and constructionOther duties as assigned<Necessary Skill / Experience >Thainationality,Male/Female,age28-40years oldBachelor's degreeAt least 5 years of Sales experience in B to B fieldAt least 3 years management experience with subordinatesWorking experienceof businessdevelopmentCDD who is very active and high sales performerConversational high level of EnglishPerson with strong leadership and responsibilityHaving Own car<Preferable Skill / Experience>Consulting sales experienceSales experience of office furniture to corporate companyLanguages skillsEnglish:ConversationalLevelJapanese:NoneWorkplace Area:BTS PhromPhong,BangkokWorking Hour:9:00-18:00(Monday - Friday (Saturdayworking :None))About theBenefitsSalary:40,000–50,000THBAbout the companyProducts:Construction management and interior design for officeBusiness Type:Construction / HomeBuilding;BuildingMaterials / InteriorHOW TO APPLY*** Please submit yourresumewithrecent photo, yourcurrent & expected salary, andreference:Sales Assistant Manager - Interior Design (40K-50K) (SDG-53164)*** Any query regarding this Job or application method, please call Tel. 02-021-0333RGF HR Agent Recruitment (Thailand) Co., Ltd.（株式会社リクルートホールディングスタイ法人）689 BHIRAJ TOWER at EmQuartier, 23rd Floor, Room No. 2304-2306Sukhumvit Road, North Klongton Sub-District, Vadhana District, Bangkok 1011Tel: 02-021-0333Website : www.rgf-hragent.asia/en/thailand "
         Sales Executive (GPS) (25K-35K) (SDG-53162)  /พนักงานขาย (GPS)         ,"[('sales-cs-business-devpt', 'account-servicing'), ('sales-cs-business-devpt', 'others')]",            Entry Level           ,            2 years experience           ,           Salary provided                       ,"          Full Time, Permanent         ",[],[],"<Job Responsibilities>Finding new prospect clientsVisiting the clients to present and negotiate about the company's productPrepare invoice and quotationFollowing up the payment from the clientPrepare sales forecast report and related report.Other tasks as assigned<Necessary Skill / Experience >Thainationality,Female,age26-30years oldBachelor's degreein any related fieldMust have at least 2 years of sales working experience responsible for GPS productsMust have own car and driving licenseExcellent communication and negotiation skills<Preferable Skill / Experience>NoneLanguages skillsEnglish:BasicLevelJapanese:NoneWorkplace Area:MRTPetchburi,BangkokWorking Hour:8:00-17:00(Mon-Fri)About theBenefitsSalary:25,000–35,000THBAbout the companyProducts:Provide services for printing machine use in manufacturing, electronic board, Backup server, software, and GPSBusiness Type:Communication ServicesHOW TO APPLY*** Please submit yourresumewithrecent photo, yourcurrent & expected salary, andreference:Sales Executive (GPS) (25K-35K) (SDG-53162)*** Any query regarding this Job or application method, please call Tel. 02-021-0333RGF HR Agent Recruitment (Thailand) Co., Ltd.（株式会社リクルートホールディングスタイ法人）689 BHIRAJ TOWER at EmQuartier, 23rd Floor, Room No. 2304-2306Sukhumvit Road, North Klongton Sub-District, Vadhana District, Bangkok 1011Tel: 02-021-0333Website : www.rgf-hragent.asia/en/thailand "
         Sales Executive Branch Ayutthaya Urgent!!         ,"[('sales-cs-business-devpt', 'account-servicing')]",            Entry Level           ,            1 year experience           ,           Salary provided                       ,"          Full Time, Permanent         ","['Responsibilities Develop a sales strategy to achieve organizational sales goals and revenues.Set individual sales targets with sales team.Identify business opportunity through proactive engagement and development of strong relationship with customer.Forecast annual, quarterly and monthly sales revenue.Customer visits and follow up on proposed sales achievement.Ability to handle Partner and Customers.Capable of managing and keep on good terms with Key Customers and Partners with appropriate strategies. ']","['At least 1-2 years of sales experienceBachelor’s degree in Business or any related fieldsGood presentation, communication and interpersonal skillsStrong drive to achieve, interpersonal, presentation and communication skillsCan use company car and drive by yourself ']","Responsibilities Develop a sales strategy to achieve organizational sales goals and revenues.Set individual sales targets with sales team.Identify business opportunity through proactive engagement and development of strong relationship with customer.Forecast annual, quarterly and monthly sales revenue.Customer visits and follow up on proposed sales achievement.Ability to handle Partner and Customers.Capable of managing and keep on good terms with Key Customers and Partners with appropriate strategies. QualificationAt least 1-2 years of sales experienceBachelor’s degree in Business or any related fieldsGood presentation, communication and interpersonal skillsStrong drive to achieve, interpersonal, presentation and communication skillsCan use company car and drive by yourself "
         Sales Executive Branch Khonkaen Urgent!!         ,"[('sales-cs-business-devpt', 'account-servicing')]",            Entry Level           ,            1 year experience           ,           Salary provided                       ,"          Full Time, Permanent         ","['Responsibilities Develop a sales strategy to achieve organizational sales goals and revenues.Set individual sales targets with sales team.Identify business opportunity through proactive engagement and development of strong relationship with customer.Forecast annual, quarterly and monthly sales revenue.Customer visits and follow up on proposed sales achievement.Ability to handle Partner and Customers.Capable of managing and keep on good terms with Key Customers and Partners with appropriate strategies. ']","['At least 1-2 years of sales experienceBachelor’s degree in Business or any related fieldsGood presentation, communication and interpersonal skillsStrong drive to achieve, interpersonal, presentation and communication skillsCan use company car and drive by yourself ']","Responsibilities Develop a sales strategy to achieve organizational sales goals and revenues.Set individual sales targets with sales team.Identify business opportunity through proactive engagement and development of strong relationship with customer.Forecast annual, quarterly and monthly sales revenue.Customer visits and follow up on proposed sales achievement.Ability to handle Partner and Customers.Capable of managing and keep on good terms with Key Customers and Partners with appropriate strategies. QualificationAt least 1-2 years of sales experienceBachelor’s degree in Business or any related fieldsGood presentation, communication and interpersonal skillsStrong drive to achieve, interpersonal, presentation and communication skillsCan use company car and drive by yourself "
"         Head of Sales and Business Development (Project Engineering), Samutprakan, Thailand        ","[('sales-cs-business-devpt', 'business-development'), ('sales-cs-business-devpt', 'channel-distribution'), ('sales-cs-business-devpt', 'sales-management')]",            Top level           ,            10 years experience           ,           Salary provided                       ,          Full Time         ,[],[],"Salary: AttractiveAdditional Benefits:AttractiveCompany ProfileExecutive recruitment company Monroe Consulting Group Thailand is recruiting on behalf of a project engineering company. Our respected client is seeking a Head of Sales and Business Development professional. This job is based in Samutprakan, Thailand.Job SummaryThe Head of Sales and BD will set sales strategies, develop, and manage initiatives to drive company business growth. They will set marketing strategies plans, brand management and corporate image to drive company business growth. The successful candidate will also set goal and objective plans to create business opportunities, research and development in order to increase sales and profits both the short and long term. They will be responsible for sales and marketing covering both domestic and international connections.Job responsibilitiesDevelop existing/new business to meet company goals and sales objectives.Coordinate and oversee all business activities under Thailand accounts and develop business globally.Manage day to day sales activities; ensuring customer expectations of delivery and product are met.Liaise with customers, to conduct long term investment and project.Responsible for sales leads & projects pipeline generation.Grow business through new account acquisition and customer relationship management.Prepare and delivers customer quotations and closes sales.Attend technical clarification meetings with customers, as required.To track proposals and provide management with feedback on end results.Work with team on local bidding, agreement, and long-term deals.Assist sales management with sales promotions and marketing event.Job requirementsBachelor’s degree or higher in Engineering or Business Administration.Extensive experience selling projects and capital investment to commercial and government sector.Experience in project engineering in marine business, infrastructure, oil and gas, government, and construction.Extensive leadership and management experience.Experience in managing large projects (million to billion values, capital investment).Knowledge in bidding process, tender and proposals.Strong written & communication in English.Ability to travel across Thailand and other close countries to engage business opportunities.INTERESTED?All applications will be treated in the strictest confidence. If you are a suitable match for this position please simply click theAPPLYbutton below and please ensurethat your CV is a WORD document and not a PDF "
         ASST. MANAGER / MANAGER – TECHNICAL SALES (50948)        ,"[('engineering', 'others'), ('sales-cs-business-devpt', 'technical-sales-sales-engineer')]",            Middle level           ,            3 years experience           ,           Salary provided                       ,"          Full Time, Permanent         ",[],[],"Salary : 55,000 - 85,000 THBIndustry : ManufacturingLocation : ChachoengsaoWork Type : Mon - Fri 8.00 AM - 17.00 PMJob descriptioncorporate objectives and ensures proper implementation of these strategies.Manage existing customers and develop new customers, and understand customer's business status, look for business opportunity and foster good customer relationship for revenue growth and customer retention to be consistent with company objectives and market changes.New customer development; promote product, provide recommendation and technical support to customers.Prepare quotations and follow up on sales enquires/proposal from customers.Deliver presentations and hands-on demonstrations of products and technology as well as company profile for the purpose of product sales.Prepare sales visits, maintain customers contact database and update project status/activity reports basis on required by immediate supervisor.Maintain a technical knowledge to provide pre-sales technical assistance and after-sales support to customers.Facilitate meetings and workshops/trainings with customers for the management and product marketing as required.Control obsolescence of inventory including disposing of slow-moving stock.Recommend and implement policies & procedures to ensure the highest standard of effectiveness of the indoor sales & outdoor sales team and etc.Staffing and develop the personnel in sales & marketing department.Foster a spirit of unity and team building with the sales and marketing department.Ensure that the daily jobs and duties within the sales office are carried out smoothly and completed in a timely manner with the assistant of the sales admin staff.Manage and supervise the costing of products by sales office staff.Monitor cost of sales to ensure that the profit contribution meet the growth objectives of the company.Perform other duties as assigned.General qualificationMale or Female, Thai nationality onlyAge between 35-40 years oldBachelor’s degree in EngineeringMinimum 3-5 years of experiences in automotive, Air condition or Consumer Electric industriesFluent in English, both oral and writtenExcellent communication, negotiation and presentation skillsProficient with Windows based applications (MS Word, Excel, and PowerPoint)Customer-driven and results-orientedProactive and must be a good team playerDisciplined, hardworking and able to perform under pressureBenefit packageBONUS 1 months in December / variable 1-2 months in Apr (depending on performance)DentistInsuranceSocial Security FundCompany's phone and packageFree mealFuel allowance max.OthersContact (ติดต่อ)Ms. Rungarun K.Time: 8.30 am-5.30pmOffice Number: 038-111256 Ext.103Website :http://www.reeracoen.co.thInstagram : reeracoenthailandFacebook : Reeracoen Recruitment "
         Sale & Marketing Staff - Automotive (Japanese Speaker N3) 30-35K        ,"[('sales-cs-business-devpt', 'business-development')]",            Entry Level           ,            1 year experience           ,           Salary provided                       ,          Full Time         ,[],[],"Job descriptions:Responsible for coordinating sales task with clients.Represent company product and promotion for customers.Increase sale order form exiting clients.Other assignments.Requirement:Male or female.Age 28-35 yearsEducation in Bachelor degreeHave an experience in sales at least 1 year with automotive manufacturing company.Able to communicate in English and Japanese JLPT 3 aboveComputer, Ms.Office, Internet "
         Sales Executive (Plastic for Automotive)        ,"[('sales-cs-business-devpt', 'business-development'), ('sales-cs-business-devpt', 'sales-management'), ('sales-cs-business-devpt', 'technical-sales-sales-engineer')]",            Middle level           ,            3 years experience           ,           Salary provided                       ,"          Full Time, Permanent         ",[],[],"Industry: TradingSalary: negotiableWorking hours: Mon-Fri 8.30 am to 5.30 pmLocation:BangkokJob Description:Provide business presentations about the company’s plastic products to potential and existing clientsVisit existing and potential clients to establish and maintain good business relationship and expand the business and client baseclarify issues with prospects upon problem specifications and solve related probleminteract with several departments for sales and budget related issues for optimal Sales strategy planningCreate several Sales reports and Sales forecasts for Sales Manager for Sales Strategy discussionMaintain good relationship with existing and new clientscooperate and contact with Japanese heads and suppliersRequirements:Thai National, Male or Female, Age 30 and aboveBachelor degree in Business Admin., International Business management, Polymer or any fields.At least 2-5 years exp. of sales executive from any kinds of productsInterpersonal skills and active personalityGood English language skills (with high TOEIC score)Good computer skills in Microsoft OfficeGood communication, negotiation and presentation skillsDelicate and good at coordination is mustHardworking, disciplined, teamwork oriented, able to work in a Japanese work cultureInterested Candidates, please send your full resume in Word format in English along with your recent photo and expected salary to below contact details:Siam M&M Recruitment Co., Ltd55 Wave Place Building, 17th Floor, Room No. MT18, Wireless Road, Lumpini, Pathumwan Bangkok 10330,www.siammandm.comTemporary Contact:K.Fonthip (081-2991671) or 02-1067790 "
         Sales & Marketing Executive (Beverage Business)        ,"[('hospitality-foodbeverage', 'management'), ('marketing-public-relations', 'marketing-general'), ('sales-cs-business-devpt', 'account-servicing')]",            Entry Level           ,,           Salary negotiable                       ,"          Full Time, Permanent         ",[],[],"Job briefWe are looking for a professional sales executive to be responsible in Sales & Marketing area and for delivering an excellent guest experience. The successful candidate will be able to forecast, plan and manage all customer orders both local and oversea, staff and finance. The goal is to maximize sales and revenue through customer satisfaction and employee engagement.ResponsibilitiesManage all day-to-day operations within budgeted guidelines and to the highest standardsPreserve excellent levels of internal and external customer serviceIdentify customer needs and respond proactively to all of their concernsLead team by attracting, recruiting, training and appraising talented personnelEstablish targets, KPI’s, schedules, policies and proceduresProvide a two-way communication and nurture an ownership environment with emphasis in motivation and teamworkComply with all health and safety regulationsReport on management regarding sales results and productivityExplore new customers and focus group in strategic business partners both local and overseaPrepare marketing strategy and sales promotion plan to support Sales & Marketing teamEffectively manages all available resources in order to maximize profitabilityDirects and participates in the research and analysis of sales and marketing strategies;Develops and executes creative and innovative promotional ideas that drive the business and maximize revenueResponsible for all promotions, discount schemes, events and marketing development effortsParticipates in contracts/agreements with advertising/media firms, vendors, suppliers, and other service providers;Oversees the creation of customer preference list/book with customer’s phone number, company name (business card), preferred drink, food for service personnel to serve customers;Setting yearly promotion and advertising budgets and agreeing them with Managing Director;Collaborates with design team in the design and creation of marketing collateral for promotions.RequirementsProven food and beverage management experienceWorking knowledge of various computer software programs (MS Office, SAP)Ability to spot and resolve problems efficientlyMastery in delegating multiple tasksCommunication and leadership skillsUp to date with beverages trends and best practicesAbility to manage personnel and meet financial targetsGuest-oriented and service-mindedExcellent interpersonal and with the ability to interact with all levels of the organization.High sense of drive and urgency with a positive outlook.Ability to set and meet high standards of service to develop a work force that embraces a culture of quality and serviceProficient bi-lingual skills to English or Mandarin (Preferred)Strong motivator, led by example demonstrating self-confidence, energy and enthusiasmAbility to deal with difficult situationsInitiative, high sense of responsibilityRelationship management and interpersonal skillsCommunication, influencing and negotiating skillsPlanning and OrganizingRoyal Plus Co., Ltd.84/3-7 RamaII Soi 69, Samae Dam, Bang Khun Thian, Bangkok 10150Tel 02-416-9209 "
"         Air&Sea Freight Sales Representative (Leamchabang Office,Chonburi) - 40K        ","[('sales-cs-business-devpt', 'business-development')]",            Entry Level           ,            2 years experience           ,           Salary provided                       ,          Full Time         ,[],[],"Job descriptions:Hunting sales for both Air & Ocean Freight Business Service to achieve the target / budget assignment.Handle Non-Japanese customers in Laem Chabang, Chonburi, Rayong areas.To gain more revenue and profit for Air &Ocean Freight Business both new customer and manage existing clients.Visit both existing customers and new customer within assigned territory.Prepare quotation for customers.Prepare and offer RFQ rate to customer as per requirement.Interface with appropriate departments to assure timely and accurate services and/or pricing is provided to the customer, including to insure delivery of customer satisfaction.Report to supervisor weekly and provide activity reports and updates.Requirement:Male or FemaleAge :27 - 35 years oldBachelor’s Degree in any fields.Good command of English, both of written and spoken.Good personality and strong hunting client skills.Be capable of dealing with customers independentlyGood communication, negotiation and presentation skillsOwn car and driving license is a must.Worked sales experience more than 3 years both Air and Ocean in Freight Forwarding business.Have been worked or working in Non-Japanese Freight Forwarder is preferedHave experience handling Big European / USA Company who has RFQ/BiddingHave experience handling Food / Medical / Consumer products "
         Business Development Associate/นักพัฒนาธุรกิจ        ,"[('sales-cs-business-devpt', 'business-development'), ('e-commerce', 'business-development'), ('e-commerce', 'product-management-business-analyst')]",            Entry Level           ,            1 year experience           ,           Salary negotiable                       ,          Full Time         ,"['Responsibilities:Developing a business development strategy focused on the E-Commerce business.Promote the company’s products and services.Conduct research to identify new markets and customer needs.Arranging business development meetings with prospective clients.Provide trustworthy feedback and after-sales support.Build long-term relationships with new and existing customers.Develop entry level staff into valuable salespeople.Sales forecasts, sales management, trad analysis, risk assessment to achieve the goals setting.Track competitors movement, measure and report impact incurred.']","['s:0-2 years of experience in business development or related field.Knowledge of online marketing strategy,data analysis and summary.Fluent Ms Office skills especially PowerPoint and Excel.Good communication in English expression and writing skills, Chinese speaking as a preference.Optimistic and enthusiastic.Good time management skills.Creativity, Tact and diplomacy Fresh Graduates are welcome. ']","Responsibilities:Developing a business development strategy focused on the E-Commerce business.Promote the company’s products and services.Conduct research to identify new markets and customer needs.Arranging business development meetings with prospective clients.Provide trustworthy feedback and after-sales support.Build long-term relationships with new and existing customers.Develop entry level staff into valuable salespeople.Sales forecasts, sales management, trad analysis, risk assessment to achieve the goals setting.Track competitors movement, measure and report impact incurred.Qualifications:0-2 years of experience in business development or related field.Knowledge of online marketing strategy,data analysis and summary.Fluent Ms Office skills especially PowerPoint and Excel.Good communication in English expression and writing skills, Chinese speaking as a preference.Optimistic and enthusiastic.Good time management skills.Creativity, Tact and diplomacy Fresh Graduates are welcome. "
         Call Center Officer        ,"[('sales-cs-business-devpt', 'call-centre'), ('sales-cs-business-devpt', 'customer-service')]",            Entry Level           ,,           Salary provided                       ,"          Full Time, Permanent         ","['We, UNIQLO (Thailand) is now looking for the person who is interested in Customer Service Agent. For more information, please find below details.Call Center OfficerJob Responsibilities:Interact with customers over the multiple voice and written channels.Respond to queries related to products, services, processed and policies.Handle and resolve complaints in accord with established policies and procedures.Respond to escalated issues in a courteous and professional manner consistent with our customer service philosophy.Assist customers with placing orders and navigating our E-commerce site.Troubleshoot online and checkout issues and report technical concerns to respective internal departments for resolution.Liaise with external parties to research disruption to order fulfillment or return process.Liaise with retail stores to resolve customer concerns related to store experience.Job ']","['s:English skill proficiency for listening, speaking and writing.Pleasant telephone manner and calm disposition.Service minded and Punctual is necessary.Positive attitude and open to constructive criticism and continuous improvement in performance job functions.General knowledge of Microsoft Office.Excellent in problem solving skill and listening skill.Working Hour:5 working days per a week and 2 days off per week, flexible working shiftBreaking time 1.5 hours per dayWorking Place:UNIQLO (Thailand) Co., Ltd. (Head Office)18thFloor, Mitrtown Office Tower, 944 Rama 4 Road, Wangmai, Pathumwan, Bangkok 10330.For more information, please feel free to contactMs. Chutima at02-078-5500Every Mon - Fri during 8.00 - 17.00.Those candidates who are interest in this position,please send resume (Word or PDF), current and expected salary, contact phone number and recent photo via""Apply Now""as below.Please note that, only shortlisted candidates will be contacted for further steps. ']","We, UNIQLO (Thailand) is now looking for the person who is interested in Customer Service Agent. For more information, please find below details.Call Center OfficerJob Responsibilities:Interact with customers over the multiple voice and written channels.Respond to queries related to products, services, processed and policies.Handle and resolve complaints in accord with established policies and procedures.Respond to escalated issues in a courteous and professional manner consistent with our customer service philosophy.Assist customers with placing orders and navigating our E-commerce site.Troubleshoot online and checkout issues and report technical concerns to respective internal departments for resolution.Liaise with external parties to research disruption to order fulfillment or return process.Liaise with retail stores to resolve customer concerns related to store experience.Job Qualifications:English skill proficiency for listening, speaking and writing.Pleasant telephone manner and calm disposition.Service minded and Punctual is necessary.Positive attitude and open to constructive criticism and continuous improvement in performance job functions.General knowledge of Microsoft Office.Excellent in problem solving skill and listening skill.Working Hour:5 working days per a week and 2 days off per week, flexible working shiftBreaking time 1.5 hours per dayWorking Place:UNIQLO (Thailand) Co., Ltd. (Head Office)18thFloor, Mitrtown Office Tower, 944 Rama 4 Road, Wangmai, Pathumwan, Bangkok 10330.For more information, please feel free to contactMs. Chutima at02-078-5500Every Mon - Fri during 8.00 - 17.00.Those candidates who are interest in this position,please send resume (Word or PDF), current and expected salary, contact phone number and recent photo via""Apply Now""as below.Please note that, only shortlisted candidates will be contacted for further steps. "
         Sales Manager        ,"[('sales-cs-business-devpt', 'business-development'), ('sales-cs-business-devpt', 'sales-management'), ('sales-cs-business-devpt', 'sales-administration')]",            Middle level           ,,           Salary provided                       ,          Permanent         ,"[' ResponsibilitiesManaging, controlling and directing sales.Working to achieve sales targets and increase profits.Analyzing the market and providing insights market information, opportunities, trends, feedback from customer and competitors activities to develop the strategy to compete in the market.Being responsible for MT, TT, CVS and distributors.Job ']","[""sBachelor's / Master's Degree in any field.Experience on Ice-cream business of at least 5 years.English or Chinese skills are required.Has a can-do attitude.Only Ice-cream business experience will be considered. ""]"," ResponsibilitiesManaging, controlling and directing sales.Working to achieve sales targets and increase profits.Analyzing the market and providing insights market information, opportunities, trends, feedback from customer and competitors activities to develop the strategy to compete in the market.Being responsible for MT, TT, CVS and distributors.Job QualificationsBachelor's / Master's Degree in any field.Experience on Ice-cream business of at least 5 years.English or Chinese skills are required.Has a can-do attitude.Only Ice-cream business experience will be considered. "
         VP - Corporate Strategy & Business Development        ,"[('sales-cs-business-devpt', 'business-development'), ('property', 'property-consultancy'), ('management', 'top-executives')]",            Senior level           ,            8 years experience           ,           Salary provided                       ,"          Full Time, Permanent         ","['Corporate Strategy & Business Development is responsible for overseeing business development, seeking for new business opportunities, focused on driving new business partnerships and deals as well as overseeing project management efforts to drive operational priorities and efficiencies and prepare strategic plans for senior management.ResponsibilitiesConduct in-depth analysis of our various businesses and develop a deep understanding of key value drivers to identify opportunities and improvement areasManage cross-functional projects from end to end; structure complex problems, perform strategic analysis, communicate recommendations, and drive outcomes with business and functional stakeholders Monitor and analyze technology trends to develop recommendations for solving long-term challengesParticipate in creating strategic plans/annual plans for the company, preparing presentation, as well as monitoring the achievement of the plan.Develop or lead strategic analysis in various aspects.Oversee the analysis, feasibility study and risk assessment to ensure the information provided to the executive board is accurate and most beneficial to the organization. Coordinate with related functions and oversee the projects’ execution to deliver main strategic initiatives according given budgets and timelines.Evaluate all operation performance (Financial and Non-Financial) and track progress of yearly strategic action plan to be presented to management team.Seek for new business opportunities and create a proper agreement for our business.Conduct market research and analysis / feasibility studies in order to identify market requirements for current & future products.Responsible for setting and planning strategic partnerships, joint ventures or mergers and acquisitions.Work with a cross functional team to define business models and business plans on time.Monitoring and identify market information, research and insights that are material and actionable and provide commentary that enables management to immediately grasp the market impact Establishes and follow up KPIs that the business will measure performances against and determine the effectiveness of the implemented strategies.Prepare financial plans with appraisal study and cash flow calculationsDevelop & execute marketing and business plansDevelop & recommend strategies for residential middle-high end projects and othersDeal and find excellence solution for our businessSearch for potential locations and negotiate for land acquisition']","['s:Total prior work experience min 8 – 15 years in strategic planning. (Real estate experience is a plus)Have mastered analytics, problem solving skills, good business acumen.Proven ability to manage cross-functional projects and able to get along with all teamAbility to run multiple projects at the same time.Excellent coordination and facilitation skills.Hard working, highly committedInterested candidates are invited to write in with full resume with expected salary, and enclosing a recent photograph via click""Apply Now"" toRecruitment Center Major Development Estate141 Major Tower Thonglor 18th Floor, Soi thonglor10,Sukhumvit 55, Wattana, Bangkok 1011002-392-1111 #3302 (K.Siriporn)e-mail : [emailprotected] mde.co.thwww.mde.co.th ']","Corporate Strategy & Business Development is responsible for overseeing business development, seeking for new business opportunities, focused on driving new business partnerships and deals as well as overseeing project management efforts to drive operational priorities and efficiencies and prepare strategic plans for senior management.ResponsibilitiesConduct in-depth analysis of our various businesses and develop a deep understanding of key value drivers to identify opportunities and improvement areasManage cross-functional projects from end to end; structure complex problems, perform strategic analysis, communicate recommendations, and drive outcomes with business and functional stakeholders Monitor and analyze technology trends to develop recommendations for solving long-term challengesParticipate in creating strategic plans/annual plans for the company, preparing presentation, as well as monitoring the achievement of the plan.Develop or lead strategic analysis in various aspects.Oversee the analysis, feasibility study and risk assessment to ensure the information provided to the executive board is accurate and most beneficial to the organization. Coordinate with related functions and oversee the projects’ execution to deliver main strategic initiatives according given budgets and timelines.Evaluate all operation performance (Financial and Non-Financial) and track progress of yearly strategic action plan to be presented to management team.Seek for new business opportunities and create a proper agreement for our business.Conduct market research and analysis / feasibility studies in order to identify market requirements for current & future products.Responsible for setting and planning strategic partnerships, joint ventures or mergers and acquisitions.Work with a cross functional team to define business models and business plans on time.Monitoring and identify market information, research and insights that are material and actionable and provide commentary that enables management to immediately grasp the market impact Establishes and follow up KPIs that the business will measure performances against and determine the effectiveness of the implemented strategies.Prepare financial plans with appraisal study and cash flow calculationsDevelop & execute marketing and business plansDevelop & recommend strategies for residential middle-high end projects and othersDeal and find excellence solution for our businessSearch for potential locations and negotiate for land acquisitionQualifications:Total prior work experience min 8 – 15 years in strategic planning. (Real estate experience is a plus)Have mastered analytics, problem solving skills, good business acumen.Proven ability to manage cross-functional projects and able to get along with all teamAbility to run multiple projects at the same time.Excellent coordination and facilitation skills.Hard working, highly committedInterested candidates are invited to write in with full resume with expected salary, and enclosing a recent photograph via click""Apply Now"" toRecruitment Center Major Development Estate141 Major Tower Thonglor 18th Floor, Soi thonglor10,Sukhumvit 55, Wattana, Bangkok 1011002-392-1111 #3302 (K.Siriporn)e-mail : [emailprotected] mde.co.thwww.mde.co.th "
