job_title,job_categories,career_level,experience_year,salary,employment_type,job_responsibilities,job_qualifications,job_description
         Finance/Accounting Manager        ,"[('accounting', 'general-accounting'), ('professional-services', 'business-analysis-data-analysis'), ('banking-finance', 'risk-management')]",            Senior level           ,            7 years experience           ,           Salary negotiable                       ,"          Full Time, Permanent         ",[],[],"ResponsibilitiesAccuracy and timeliness of the financial statements of the Group companiesEfficiency of the accounting and finance functionAnticipation and resolution of the financial challenges of the GroupJob DutiesParticipate in the annual and multi-year budgets determination that are adequate for the organization’s needs including preparation of periodic budget forecastsPrepare and maintain cash flow analyses as neededPrepare and analyze monthly financial statements (balance sheet, income statement, and statement of cash flows)Prepare year-end books for audit and manage the relation with the external auditorsEnsure operational compliance with policies, procedures and regulations for any necessary entitiesProcess vendor payments and check requestsProcess employee reimbursements including managing employee credit card charges and reconcile credit card accountsReconcile bank accounts and general ledger accounts as assignedRespond to inquiries from staff and management regarding budgets, deposits, disbursement.Identify and propose process improvement project to improve efficiency and security of the financial operation of the companiesRequirementsBachelor Degree with Accounting / FinancePreferred non-life insurance experienceExperience in accounting function at least 5 years or minimum 3 years’ experience with audit firmGood command in EnglishProficiency in computer skills, MS office, mainly Excel, SUN system is preferableStrong personal skills in communication, pro-active, flexibility, positive attitude, and able to work under pressureAbility to work independentlyStrong analytical skillOrganized and good management skills "
         AEC Business Strategy        ,"[('banking-finance', 'analysis'), ('banking-finance', 'corporate-finance'), ('banking-finance', 'asset-management')]",,            2 years experience           ,           Salary provided                       ,          Full Time         ,"[""Job Descriptions:-Analyzing competitors' internal and external information, economics information and other factors that influence the bank's competitive position in AEC market.Coordinate with all stakeholders to ensure the success of strategy implementation.Effectively communicate the bank's directions, strategies and expectations across bankwide.Manage & monitor overall strategic invested subsidiaries performanceGather trends, directions and opportunities of banking business, including trends and opportunities in new businesses and new products.""]","['s:-Master\'s Degree in Finance, MBA, Economics or related fieldsAt least 2 years of working experience in financial institutions with strong know-how and understanding in market, customer strategic planning areas or business consulting firm Knowledge in Banking Business e.g. traditional banking, digital banking or business concultingHigh achievement driveInterested candidates, please send your updated CV via ""Apply Now""Trust your Future and Career Advancement with usKASIKORNBANK PUBLIC COMPANY LIMITED1 Soi Rat Burana 27/1, Rat Burana Road,Rat Burana, Rat Burana,Bangkok ']","Job Descriptions:-Analyzing competitors' internal and external information, economics information and other factors that influence the bank's competitive position in AEC market.Coordinate with all stakeholders to ensure the success of strategy implementation.Effectively communicate the bank's directions, strategies and expectations across bankwide.Manage & monitor overall strategic invested subsidiaries performanceGather trends, directions and opportunities of banking business, including trends and opportunities in new businesses and new products.Qualifications:-Master's Degree in Finance, MBA, Economics or related fieldsAt least 2 years of working experience in financial institutions with strong know-how and understanding in market, customer strategic planning areas or business consulting firm Knowledge in Banking Business e.g. traditional banking, digital banking or business concultingHigh achievement driveInterested candidates, please send your updated CV via ""Apply Now""Trust your Future and Career Advancement with usKASIKORNBANK PUBLIC COMPANY LIMITED1 Soi Rat Burana 27/1, Rat Burana Road,Rat Burana, Rat Burana,Bangkok "
         Client Onboarding in Operations Department        ,"[('accounting', 'general-accounting'), ('banking-finance', 'equities-capital-markets'), ('banking-finance', 'others')]",            Entry Level           ,            1 year experience           ,           Salary negotiable                       ,"          Full Time, Permanent         ","['Job Descriptions:Handling all account Opening , setting up credit line , all type of trading accounts as well as close trading account for in house product i.e. equity , SBL, TFEX, Debt, OTC trading etc. Handling maintenance client profile both document part and system part.Handling all account Opening for selling agent product i.e. Mutual fund (AMC - Asset Management Companies), Deposit bank Account or other product.Co-ordinate with all parties who involve businesswith AMC or associated companyCheck and control client’s information in the database that they are up-to-date and accuracy.Other assignments work as the case may be.']","['s:Thai national with Bachelor or Master’s degree in Economics, Accounting, Finance or any business field.1-2 years or more of experience in securities industry, background in custodian bank,Good command of written and spoken English.Strong analytical skills,rational thinking with excellent interpersonal skills.Must be able to perform well under pressure.Pleasant personality with service minded, energetic, enthusiastic and a good team player.Knowledge of PC and Microsoft application (Word, Excel, Outlook and PowerPoint).Phatra offers career development, and is committed to developing each employee to fulfill his/her potential. Successful candidates can look forward to competitive remuneration package, fringe benefits and exciting career prospects. Interested applicants: Please send your detailed resume and salary history to:The Human Resources Department, Phatra Securities Public Company Limited8th Floor Human Resources Department, Muang Thai-Phatra Office Tower 1,252/6 Ratchadaphisek Rd.,Huay-Kwang, Bangkok 10310Contact Ms. Arisa Udomsiri at 0-2305-9243 Fax. 0-2693-2632(Applications will be treated with strictly confidential) ']","Job Descriptions:Handling all account Opening , setting up credit line , all type of trading accounts as well as close trading account for in house product i.e. equity , SBL, TFEX, Debt, OTC trading etc. Handling maintenance client profile both document part and system part.Handling all account Opening for selling agent product i.e. Mutual fund (AMC - Asset Management Companies), Deposit bank Account or other product.Co-ordinate with all parties who involve businesswith AMC or associated companyCheck and control client’s information in the database that they are up-to-date and accuracy.Other assignments work as the case may be.Qualifications:Thai national with Bachelor or Master’s degree in Economics, Accounting, Finance or any business field.1-2 years or more of experience in securities industry, background in custodian bank,Good command of written and spoken English.Strong analytical skills,rational thinking with excellent interpersonal skills.Must be able to perform well under pressure.Pleasant personality with service minded, energetic, enthusiastic and a good team player.Knowledge of PC and Microsoft application (Word, Excel, Outlook and PowerPoint).Phatra offers career development, and is committed to developing each employee to fulfill his/her potential. Successful candidates can look forward to competitive remuneration package, fringe benefits and exciting career prospects. Interested applicants: Please send your detailed resume and salary history to:The Human Resources Department, Phatra Securities Public Company Limited8th Floor Human Resources Department, Muang Thai-Phatra Office Tower 1,252/6 Ratchadaphisek Rd.,Huay-Kwang, Bangkok 10310Contact Ms. Arisa Udomsiri at 0-2305-9243 Fax. 0-2693-2632(Applications will be treated with strictly confidential) "
         Consultant / Senior Consultant - Financial Services Risk Management         ,"[('banking-finance', 'analysis'), ('banking-finance', 'financial-services'), ('professional-services', 'business-consultancy')]",            Senior level           ,            1 year experience           ,           Salary provided                       ,"          Full Time, Permanent         ","['Join the Consultant / Senior Consultant - Financial Services Risk Management practice and you will provide a well-integrated broad array of risk management services to capital market participants within banking, capital markets, asset management and insurance. FSRM includes individuals who have industry, client and product knowledge as well as quantitative, regulatory, project management and technology professionals. Our teams work together to coordinate the delivery of risk management, regulatory and business performance services.FSRM products and services include Credit Risk/ Capital Adequacy/ Liquidity Risk, Market Risk, Operational Risk, Enterprise Risk, Structured Finance, Anti-Money Laundering, Regulatory Compliance, Prudential Supervision, Bank Holding Company reporting, and Quantitative Advisory Services.With so many offerings, you have the opportunity to develop your career through a broad scope of engagements, and formal learning. That’s how we develop outstanding leaders who team to deliver on our promises to all of our stakeholders, and in so doing, play a critical role in building a better working world for our people, for our clients and for our communities.Responsibilities:Advise financial institutions on a range of prudential and supervisory issues including regulatory and compliance, credit risk, market risk and operational riskConduct risk management advice and framework design and operational effectivenessPerform data preparation (data cleansing, data aggregation etc.)Develop statistical models, such as logistic regression, multivariate regression, clustering, decision tree, random forest etc., across all relevant financial risks following regulatory compliancesDiscover insights from data such as payment behaviors, loss patternsRun model validation, such as A/B testing, on train and test data sets to evaluate model accuracy, reliability, and stabilityPerceive client’s current risk practices and identify gaps to be improvedConduct reports regarding model developments, findings, issues, key decisions etc.Analyze and interpret the results of analytic experiments']","['s:Bachelor’s or master’s degree in statistics, computer science, applied mathematics, or engineerNew graduates are welcomeFamiliar with large volume of dataStrong statistical knowledgeStrong analytical, problem solving and managerial skills, and creativityExperience with data analytic application such as SAS, R, Python, and VBAGood communication, interpersonal, and presentation skillsAble to work independently as well as be a good team player under the pressure and within a strict timelinePreferably knowledge in IFRS 9, BASEL, and Financial Modeling ']","Join the Consultant / Senior Consultant - Financial Services Risk Management practice and you will provide a well-integrated broad array of risk management services to capital market participants within banking, capital markets, asset management and insurance. FSRM includes individuals who have industry, client and product knowledge as well as quantitative, regulatory, project management and technology professionals. Our teams work together to coordinate the delivery of risk management, regulatory and business performance services.FSRM products and services include Credit Risk/ Capital Adequacy/ Liquidity Risk, Market Risk, Operational Risk, Enterprise Risk, Structured Finance, Anti-Money Laundering, Regulatory Compliance, Prudential Supervision, Bank Holding Company reporting, and Quantitative Advisory Services.With so many offerings, you have the opportunity to develop your career through a broad scope of engagements, and formal learning. That’s how we develop outstanding leaders who team to deliver on our promises to all of our stakeholders, and in so doing, play a critical role in building a better working world for our people, for our clients and for our communities.Responsibilities:Advise financial institutions on a range of prudential and supervisory issues including regulatory and compliance, credit risk, market risk and operational riskConduct risk management advice and framework design and operational effectivenessPerform data preparation (data cleansing, data aggregation etc.)Develop statistical models, such as logistic regression, multivariate regression, clustering, decision tree, random forest etc., across all relevant financial risks following regulatory compliancesDiscover insights from data such as payment behaviors, loss patternsRun model validation, such as A/B testing, on train and test data sets to evaluate model accuracy, reliability, and stabilityPerceive client’s current risk practices and identify gaps to be improvedConduct reports regarding model developments, findings, issues, key decisions etc.Analyze and interpret the results of analytic experimentsQualifications:Bachelor’s or master’s degree in statistics, computer science, applied mathematics, or engineerNew graduates are welcomeFamiliar with large volume of dataStrong statistical knowledgeStrong analytical, problem solving and managerial skills, and creativityExperience with data analytic application such as SAS, R, Python, and VBAGood communication, interpersonal, and presentation skillsAble to work independently as well as be a good team player under the pressure and within a strict timelinePreferably knowledge in IFRS 9, BASEL, and Financial Modeling "
         Executive Secretary to CFO        ,"[('accounting', 'general-accounting'), ('admin-hr', 'secretary-personal-assistant'), ('banking-finance', 'analysis')]",            Middle level           ,            3 years experience           ,           Salary provided                       ,"          Full Time, Permanent         ","[""Responsibilities  Manage and maintain daily schedule and appointmentsTake notes in meetings, conferences and day-to-day activitiesReceive and distribute relevant information to/from internal and external sourcesArrange for any required materials (presentations, documentation, handouts etc) for meetingsManage the travel itinerary (accommodation, ticketing etc.,) for business trip in Local and InternationalCoordinate and assist executive regarding to the summary on related weekly, monthly reportReports to and works directly for the executive to ensure smooth management and operation.Maintains the executive's appointment schedule by planning and scheduling meetings.Assists the executive in all possible works; preparing minute meetings, meeting notes, internal support materials and presentations.Coordinates with other executives, other department manager in resolving day-to-day and operational problems.Conserves executive's time by reading, researching, and routing correspondence; collecting and analyzing information.Completes special assignments by establishing objectives; determining priorities; managing time; gaining cooperation of others; monitoring progress; problem-solving; following up on results.""]","['s:3 years of experience in Executive SecretaryOpen to new challenges , flexible to changeFull Service mind, good interpersonal skill, able to handle confidentialityAbility to work under high pressure , with tight deadline-driven environmentPositive and Cando attitudeHighly reliable and trustworthy, ability to handle confidential mattersSelf-motivated, detail- oriented, well organized and pro-active in every approachPossessing excellent follow up and monitoring on outstanding tasks from various staff level.An attractive remuneration package will be commensurate with successful candidate. Interested applicants are invited to submit resume indicating most recent remuneration through Apply nowHuman Resources DepartmentAira & Aiful Public Company LimitedNo.90 CW Tower , 33 - 34 Floor ,Ratchadapisek road,Huai Khwang Sub-district ,Huay Khwang district , Bangkok 10310www.aira-aiful.co.thOnly shortlisted candidates will be notified. ']","Responsibilities  Manage and maintain daily schedule and appointmentsTake notes in meetings, conferences and day-to-day activitiesReceive and distribute relevant information to/from internal and external sourcesArrange for any required materials (presentations, documentation, handouts etc) for meetingsManage the travel itinerary (accommodation, ticketing etc.,) for business trip in Local and InternationalCoordinate and assist executive regarding to the summary on related weekly, monthly reportReports to and works directly for the executive to ensure smooth management and operation.Maintains the executive's appointment schedule by planning and scheduling meetings.Assists the executive in all possible works; preparing minute meetings, meeting notes, internal support materials and presentations.Coordinates with other executives, other department manager in resolving day-to-day and operational problems.Conserves executive's time by reading, researching, and routing correspondence; collecting and analyzing information.Completes special assignments by establishing objectives; determining priorities; managing time; gaining cooperation of others; monitoring progress; problem-solving; following up on results.Qualifications:3 years of experience in Executive SecretaryOpen to new challenges , flexible to changeFull Service mind, good interpersonal skill, able to handle confidentialityAbility to work under high pressure , with tight deadline-driven environmentPositive and Cando attitudeHighly reliable and trustworthy, ability to handle confidential mattersSelf-motivated, detail- oriented, well organized and pro-active in every approachPossessing excellent follow up and monitoring on outstanding tasks from various staff level.An attractive remuneration package will be commensurate with successful candidate. Interested applicants are invited to submit resume indicating most recent remuneration through Apply nowHuman Resources DepartmentAira & Aiful Public Company LimitedNo.90 CW Tower , 33 - 34 Floor ,Ratchadapisek road,Huai Khwang Sub-district ,Huay Khwang district , Bangkok 10310www.aira-aiful.co.thOnly shortlisted candidates will be notified. "
         Investor Relations Manager/ผู้จัดการฝ่ายกำกับดูแล (นักลงทุนสัมพันธ์)        ,"[('banking-finance', 'analysis'), ('banking-finance', 'equities-capital-markets'), ('banking-finance', 'risk-management')]",            Senior level           ,            4 years experience           ,           Salary negotiable                       ,          Full Time         ,[],[],"- ดูแลการปฏิบัติงานของบริษัทในฐานะบริษัทจดทะเบียน ให้เป็นไปตามประกาศ หลักเกณฑ์ และข้อบังคับของ ตลท. และ กลต.- จัดทำรายงานประจำปี, เอกสาร 56-1 และข้อมูลสารสนเทศต่าง ๆ เพื่อนำส่งตลาดหลักทรัพย์ตามกำหนด- ดูแลและพิจารณาความเหมาะสมของการรายงานข้อมูลบน Website นักลงทุนสัมพันธ์ ของบริษัทฯ และตอบคำถามนักลงทุน- ดูแลการจัดทำข้อมูลสำหรับการประชุมผู้ถือหุ้น, บริษัทจดทะเบียนพบนักลงทุนรายไตรมาส และเยี่ยมชมกิจการบริษัท- ประสานงาน และดูแลการจัดกิจกรรมนักลงทุนสัมพันธ์ต่าง ๆ เช่น นักวิเคราะห์พบผู้บริหาร ประชาสัมพันธ์ข่าวสารต่าง ๆ- ติดต่อและประสานงานเกี่ยวกับงานทะเบียนผู้ถือหุ้น กับ TSD และการจดทะเบียนเปลี่ยนแปลงทุนกับ กระทรวงพาณิชย์- ปฏิบัติงานอื่น ๆ ตามที่ได้รับมอบหมายจากผู้บังคับบัญชาคุณสมบัติ-เพศ ชาย / หญิงอายุ 35 ปีขึ้นไป-วุฒิ ปริญญาตรี ขึ้นไปในสาขาเศรษฐศาสตร์ การเงิน การธนาคาร-มีความรู้ ความเข้าใจเกี่ยวกับกฎหมายบริษัทมหาชนจำกัด-มีความรู้เรื่องกฏระเบียบตลาดหลักทรัพย์ เป็นอย่างดี-สามารถสื่อสารภาษาอังกฤษได้-มีความคล่องตัวสูง และกระตือรือร้นในการปฏิบัติงาน-สามารถทำงานภายใต้ความกดดันได้.-หากเริ่มงานได้ทันทีจะพิจาณาเป็นพิเศษ "
         IT Project Manager (Mandarin Speaking)        ,"[('banking-finance', 'financial-services'), ('information-technology', 'others'), ('professional-services', 'translation')]",            Entry Level           ,            3 years experience           ,           Salary provided                       ,"          Full Time, Permanent         ","['Job description:Responsible for performing operational duties of IT section.Coordinate with Parent Bank and Overseas Group of Bank of China ensure that all related IT projects are delivered within job scope, timeline and budget.Prepare and implement IT asset and procurement management relevant to IT projects.Carry out other duties as may be assigned or requested which are related to the Bank and its functions.']","['s:Bachelor degree in Management Information System, Computer Science, Business Administration or any related fields.Excellentcommand ofspoken Mandarin and English.Minimum 3 years experience of IT Coordinator or IT Project Manager.Have knowledge of Microsoft Office, Microsoft Visio and Microsoft Project. Other programming languages is preferable.All positions must excellent communication skill in English or MandarinInterested candidates, please submit resume by click""Apply Now""HR DepartmentBank of China ( Thai ) Public Company Limited179/4 Bangkok City Tower, South Sathorn Rd.,Tungmahamek, Sathorn, Bangkok 10120T. 02-286-1010 Ext. 2826, 2410, 2224Website :www.bankofchina.com/th/th ']","Job description:Responsible for performing operational duties of IT section.Coordinate with Parent Bank and Overseas Group of Bank of China ensure that all related IT projects are delivered within job scope, timeline and budget.Prepare and implement IT asset and procurement management relevant to IT projects.Carry out other duties as may be assigned or requested which are related to the Bank and its functions.Qualifications:Bachelor degree in Management Information System, Computer Science, Business Administration or any related fields.Excellentcommand ofspoken Mandarin and English.Minimum 3 years experience of IT Coordinator or IT Project Manager.Have knowledge of Microsoft Office, Microsoft Visio and Microsoft Project. Other programming languages is preferable.All positions must excellent communication skill in English or MandarinInterested candidates, please submit resume by click""Apply Now""HR DepartmentBank of China ( Thai ) Public Company Limited179/4 Bangkok City Tower, South Sathorn Rd.,Tungmahamek, Sathorn, Bangkok 10120T. 02-286-1010 Ext. 2826, 2410, 2224Website :www.bankofchina.com/th/th "
         MIS Collection  (Assistant Manager - Manager)        ,"[('banking-finance', 'analysis'), ('sales-cs-business-devpt', 'business-development'), ('banking-finance', 'risk-management')]",            Middle level           ,            3 years experience           ,           Salary provided                       ,"          Full Time, Permanent         ","['Job Descriptions:Initiate, perform, and manage development of projects, systems, and assignments to meet the target of result and schedule.Analyze data and propose strategies to improve the existing or develop new collection process, system modification, test procedures, or other assigned operations. Create and develop the reports according to the requirements of users and/or the management.Identify process improvement opportunities and develop or enhance tools to assist in the work deliverablesAdvice, suggest, and coordinate with the team and other units for problem solving, improvement, and development of works.']","['s:At least Bachelor’s degree in Finance, Engineering, Management or related fieldsAt least 3-7 years of experience in strategic/corporate plan management in banking, financial institution, or leasing companyCompetent in English communication, both speaking and writingTOEIC score more than 500 or the other test at the same levelComputer literature in Microsoft Office, especially in Microsoft Excel and Microsoft Powerpoint, good skill in Microsoft Access is preferableBusiness process improvement skillGood Analytical Skills and Project Management SkillsGood people management and team management ']","Job Descriptions:Initiate, perform, and manage development of projects, systems, and assignments to meet the target of result and schedule.Analyze data and propose strategies to improve the existing or develop new collection process, system modification, test procedures, or other assigned operations. Create and develop the reports according to the requirements of users and/or the management.Identify process improvement opportunities and develop or enhance tools to assist in the work deliverablesAdvice, suggest, and coordinate with the team and other units for problem solving, improvement, and development of works.Qualifications:At least Bachelor’s degree in Finance, Engineering, Management or related fieldsAt least 3-7 years of experience in strategic/corporate plan management in banking, financial institution, or leasing companyCompetent in English communication, both speaking and writingTOEIC score more than 500 or the other test at the same levelComputer literature in Microsoft Office, especially in Microsoft Excel and Microsoft Powerpoint, good skill in Microsoft Access is preferableBusiness process improvement skillGood Analytical Skills and Project Management SkillsGood people management and team management "
         Investor Service Specialist         ,"[('banking-finance', 'corporate-banking'), ('banking-finance', 'treasury'), ('banking-finance', 'financial-services')]",            Middle level           ,,           Salary provided                       ,"          Full Time, Permanent         ","['Job DescriptionResponsible for delivery service operations in Security Services Department according to Securities Processing, Settlement, Mutual Fund Supervisionand etc.Act as dedicated contact for offshore custody clients as well as network manager to handle queries to global custodian service providers.Coordinate with other units of the Bank to respond and help provide solution to clients to strengthen relationship with clients.Prepare legal documentation in order to set up relationship with the clients and prepare the fundamental requirements to support client investment in the capital market.Handle the asset conversion for clients and ensure smooth transition.Prepare market and client’s portfolio analysis, prepare information of the service details, or any assignments.']","[""Bachelor's Degree or higher in Accounting, Business Administration, Finance, Economics, MarketingExperience in wealth management, custodian, treasury operations or related to securities services would be preferredGood command in EnglishTOEIC at least 550/IELTS at least 4.0/TOEFL at least 41Computer literate in Microsoft Word, Excel and Power PointMale must be exempt from military serviceRequired Skills:Analytical minded person with pleasant personality, strong interpersonal and communication skillsWorking Location:Operating at Silom Head OfficeIf you require more information, please contact Khun SitthiTel. 0-2685-7704 or 08-1985-4446 ""]","Job DescriptionResponsible for delivery service operations in Security Services Department according to Securities Processing, Settlement, Mutual Fund Supervisionand etc.Act as dedicated contact for offshore custody clients as well as network manager to handle queries to global custodian service providers.Coordinate with other units of the Bank to respond and help provide solution to clients to strengthen relationship with clients.Prepare legal documentation in order to set up relationship with the clients and prepare the fundamental requirements to support client investment in the capital market.Handle the asset conversion for clients and ensure smooth transition.Prepare market and client’s portfolio analysis, prepare information of the service details, or any assignments.QualificationBachelor's Degree or higher in Accounting, Business Administration, Finance, Economics, MarketingExperience in wealth management, custodian, treasury operations or related to securities services would be preferredGood command in EnglishTOEIC at least 550/IELTS at least 4.0/TOEFL at least 41Computer literate in Microsoft Word, Excel and Power PointMale must be exempt from military serviceRequired Skills:Analytical minded person with pleasant personality, strong interpersonal and communication skillsWorking Location:Operating at Silom Head OfficeIf you require more information, please contact Khun SitthiTel. 0-2685-7704 or 08-1985-4446 "
         Trade Finance Sales Specialist        ,"[('banking-finance', 'corporate-banking'), ('sales-cs-business-devpt', 'account-servicing'), ('sales-cs-business-devpt', 'sales-management')]",            Middle level           ,            3 years experience           ,           Salary negotiable                       ,"          Full Time, Permanent         ","['Job Description:Evaluate the customers’ needs and determine the right products and servicesCross sell trade finance products and services to corporate and SMEs customersExecute strategy and plan for increasing sales productivity by cooperative with RM, IT, operations, branchesPrepare summary reports of close deal to manager and ensure all customers required documents are in place']","[':Bachelor’s Degree or higher in any fieldsAge not over 35 yearsAt least 3 years of sales experience in corporate client management especially trade finance, relationship management or other corporate products will be advantageGood interpersonal, high energetic, proactive and organizational skillMale must be exempt from military serviceRequired skills:Good analysis and systematic thinking, knowledge in business forecasting and planningGood presentation and negotiation skillGood in both written and spoken in EnglishTOEIC at least 550/IELTS at least 4.0/TOEFL at least 41Working Location: Operating at Silom Head OfficeIf you require more information, please contact Khun Sitthi Tel. 02-296-8173 or 089-109-3144 ']","Job Description:Evaluate the customers’ needs and determine the right products and servicesCross sell trade finance products and services to corporate and SMEs customersExecute strategy and plan for increasing sales productivity by cooperative with RM, IT, operations, branchesPrepare summary reports of close deal to manager and ensure all customers required documents are in placeQualification:Bachelor’s Degree or higher in any fieldsAge not over 35 yearsAt least 3 years of sales experience in corporate client management especially trade finance, relationship management or other corporate products will be advantageGood interpersonal, high energetic, proactive and organizational skillMale must be exempt from military serviceRequired skills:Good analysis and systematic thinking, knowledge in business forecasting and planningGood presentation and negotiation skillGood in both written and spoken in EnglishTOEIC at least 550/IELTS at least 4.0/TOEFL at least 41Working Location: Operating at Silom Head OfficeIf you require more information, please contact Khun Sitthi Tel. 02-296-8173 or 089-109-3144 "
         Cash Management Sales Specialist        ,"[('banking-finance', 'corporate-banking'), ('banking-finance', 'financial-services'), ('sales-cs-business-devpt', 'sales-management')]",            Middle level           ,            3 years experience           ,           Salary negotiable                       ,"          Full Time, Permanent         ","['Job Description:Evaluate the customers’ needs and determine the right products and servicesCross sell cash management products and services to corporate and SMEs customersExecute strategy and plan for increasing sales productivity by cooperative with RM, IT, operations, branchesPrepare summary reports of close deal to manager and ensure all customers required documents are in place']","[':Bachelor’s Degree or higher in any fieldsAge not over 40 yearsAt least 2 years of sales experience in corporate client management especially cash management, relationship management or other corporate products will be advantageGood interpersonal, high energetic, proactive and organizational skillMale must be exempt from military serviceRequired skills:Good analysis and systematic thinking, knowledge in business forecasting and planningGood presentation and negotiation skillGood in both written and spoken in EnglishTOEIC at least 550/IELTS at least 4.0/TOEFL at least 41Working Location: Operating at Silom Head OfficeIf you require more information, please contact Khun Sitthi Tel. 02-296-8173 or 081-985-4447 ']","Job Description:Evaluate the customers’ needs and determine the right products and servicesCross sell cash management products and services to corporate and SMEs customersExecute strategy and plan for increasing sales productivity by cooperative with RM, IT, operations, branchesPrepare summary reports of close deal to manager and ensure all customers required documents are in placeQualification:Bachelor’s Degree or higher in any fieldsAge not over 40 yearsAt least 2 years of sales experience in corporate client management especially cash management, relationship management or other corporate products will be advantageGood interpersonal, high energetic, proactive and organizational skillMale must be exempt from military serviceRequired skills:Good analysis and systematic thinking, knowledge in business forecasting and planningGood presentation and negotiation skillGood in both written and spoken in EnglishTOEIC at least 550/IELTS at least 4.0/TOEFL at least 41Working Location: Operating at Silom Head OfficeIf you require more information, please contact Khun Sitthi Tel. 02-296-8173 or 081-985-4447 "
         Relationship Officer - SME กรุงเทพฯและปริมณฑล        ,"[('banking-finance', 'loan'), ('banking-finance', 'financial-services'), ('banking-finance', 'others')]",            Entry Level           ,,           Salary negotiable                       ,"          Full Time, Permanent         ",[],[],"หน้าที่และความรับผิดชอบ:รับผิดชอบการขยายสินเชื่อให้กับลูกค้าธุรกิจขนาดย่อมของธนาคาร (วงเงินไม่เกิน20 ล้านบาทและไม่เกิน 200 ล้านบาท)วิเคราะห์ข้อมูลทางการเงินและความเสี่ยงในการดำเนินธุรกิจของลูกค้าเพื่อประกอบการพิจารณาอนุมัติสินเชื่อให้คำปรึกษาและแนะนำผลิตภัณฑ์อื่นๆที่เหมาะสมของธนาคารให้กับลูกค้าบริหารความสัมพันธ์กลุ่มลูกค้าเก่าและแสวงหาลูกค้ารายใหม่ประสานงานกับหน่วยงานภายในที่เกี่ยวข้อง เพื่อให้ลูกค้าได้รับบริการตามมาตรฐานการให้บริการปฏิบัติงานอื่น ๆ ตามที่ได้รับมอบหมายคุณสมบัติ:ปริญญาตรีขึ้นไป สาขาบริหารธุรกิจ บัญชี การเงิน เศรษฐศาสตร์ หรือ วิศวกรรมศาสตร์อายุไม่เกิน32 ปี หากมีประสบการณ์ด้านบัญชีและการวิเคราะห์สินเชื่อ การบริหารความสัมพันธ์กับลูกค้าจะได้รับการพิจารณาเป็นพิเศษบุคลิกภาพดี มีทักษะในการเจรจาต่อรอง มีความรอบรู้เชิงธุรกิจ และการคิดอย่างเป็นระบบหากสามารถใช้ภาษาจีนหรือญี่ปุ่นได้ จะได้รับการพิจารณาเป็นพิเศษสามารถใช้โปรแกรมคอมพิวเตอร์Microsoft Office ได้เป็นอย่างดีผู้สมัครชายต้องผ่านการเกณฑ์ทหารแล้วสถานที่ปฏิบัติงาน: ประจำสำนักธุรกิจของธนาคารในเขตกรุงเทพฯและปริมณฑลสามารถสอบถามข้อมูลเพิ่มเติมได้ที่ คุณนันทิภัคค์ (เมย์) และคุณสิทธิ โทร.0-2685-7854 , 081 985 4447 "
         เจ้าหน้าที่วิเคราะห์สินเชื่อธุรกิจ (วงเงิน 200 ล้านบาท) (กรุงเทพฯและปริมณฑล)        ,"[('banking-finance', 'loan'), ('banking-finance', 'financial-services'), ('banking-finance', 'others')]",            Entry Level           ,,           Salary negotiable                       ,"          Full Time, Permanent         ",[],[],"หน้าที่และความรับผิดชอบ:วิเคราะห์ข้อมูลทางการเงินและความเสี่ยงในการดำเนินธุรกิจของลูกค้าเพื่อประกอบการพิจารณาอนุมัติสินเชื่อรับผิดชอบการขยายสินเชื่อให้กับลูกค้าธุรกิจของธนาคาร (วงเงินไม่เกิน200 ล้านบาท)ให้คำปรึกษาและแนะนำผลิตภัณฑ์อื่นๆที่เหมาะสมของธนาคารให้กับลูกค้าบริหารความสัมพันธ์กลุ่มลูกค้าเก่าและแสวงหาลูกค้ารายใหม่ประสานงานกับหน่วยงานภายในที่เกี่ยวข้อง เพื่อให้ลูกค้าได้รับบริการตามมาตรฐานการให้บริการปฏิบัติงานอื่น ๆ ตามที่ได้รับมอบหมายคุณสมบัติ:ปริญญาตรีขึ้นไป สาขาบริหารธุรกิจ บัญชี การเงิน เศรษฐศาสตร์ หรือ วิศวกรรมศาสตร์อายุไม่เกิน32 ปี หากมีประสบการณ์ด้านบัญชีและการวิเคราะห์สินเชื่อ การบริหารความสัมพันธ์กับลูกค้าจะได้รับการพิจารณาเป็นพิเศษบุคลิกภาพดี มีทักษะในการเจรจาต่อรอง มีความรอบรู้เชิงธุรกิจ และการคิดอย่างเป็นระบบหากสามารถใช้ภาษาจีนหรือญี่ปุ่นได้ จะได้รับการพิจารณาเป็นพิเศษสามารถใช้โปรแกรมคอมพิวเตอร์Microsoft Office ได้เป็นอย่างดีผู้สมัครชายต้องผ่านการเกณฑ์ทหารแล้วสถานที่ปฏิบัติงาน: ประจำสำนักธุรกิจของธนาคารในเขตกรุงเทพฯและปริมณฑลสามารถสอบถามข้อมูลเพิ่มเติมได้ที่ คุณนันทิภัคค์ (เมย์) และคุณสิทธิ โทร.0-2685-7854 , 081 985 4447 "
