job_title,job_categories,career_level,experience_year,salary,employment_type,job_responsibilities,job_qualifications,job_description
         Motorpool Assistant Manager        ,"[('transportation-logistics', 'automotive'), ('transportation-logistics', 'inventory-warehousing')]",            Middle level           ,            2 years experience           ,           Salary provided                       ,"          Full Time, Permanent         ","['Job responsibility Control daily operation for Motorpool (Yard)’s Inbound – Outbound operation. Plan/ Purchase / Maintenance equipment, facilities and material control to meet requirements. Plan and control inventory check periodically for both of vehicles and accessory parts. Operation improvement related vehicle yard handing and vehicle’s accessory parts installation. Analyzing when found abnormal case / irregular case and report to superior. Support any concerned to MP management incld. CBU, Accessory operation issues as superior’s assignment.']","[' Male or Female, Age 23-35 years old. Bachelor degree Certificate, Any Major (Logistics preferable). Preferred experience in yard management, warehouse 2-5 years / similar field. Have quality control skills.  Good in Excel function and MS Office. Good communication in English / Presentation in English. Hard working, Endurance and work under pressure.Working Location : Chonburi,LemchabangWorking time  : Monday – Saturday(08:00 – 17:00). ']","Job responsibility Control daily operation for Motorpool (Yard)’s Inbound – Outbound operation. Plan/ Purchase / Maintenance equipment, facilities and material control to meet requirements. Plan and control inventory check periodically for both of vehicles and accessory parts. Operation improvement related vehicle yard handing and vehicle’s accessory parts installation. Analyzing when found abnormal case / irregular case and report to superior. Support any concerned to MP management incld. CBU, Accessory operation issues as superior’s assignment.Qualification Male or Female, Age 23-35 years old. Bachelor degree Certificate, Any Major (Logistics preferable). Preferred experience in yard management, warehouse 2-5 years / similar field. Have quality control skills.  Good in Excel function and MS Office. Good communication in English / Presentation in English. Hard working, Endurance and work under pressure.Working Location : Chonburi,LemchabangWorking time  : Monday – Saturday(08:00 – 17:00). "
         Sales Representative(Air & Ocean Freight)/Area Laemchabang)/Up to 40K+Bonos 2 Months/Good English        ,"[('transportation-logistics', 'freight-forwarding')]",            Entry Level           ,            4 years experience           ,"           THB25,000 - 30,000 /month (negotiable)                     ",          Full Time         ,"['Kelly ServicesJob Description:To be responsible of achieving individual Sales Target/ Budget assignment to expand Air & Ocean Freight BusinessApproach and obtain new clients for air freight and warehousing servicesHandle Non-Japanese customers in Laem Chabang, Chonburi, Rayong areas*both new customers and existing customersVisit customers for sales activity by car (1-3 times per week depending on the customer situation)Prepare and offer RFQ (Request for Quotation) rate to customer as per requirement.Communicate with appropriate departments to assure timely and accurate services and/or pricing is provided to the customerUse English for presenting to client, communicating internally, reporting to ManagerReport to the Manager weekly and provide activity reports and updates']","[""s:Thai Nationality,Male and F age 27 - 35 years oldBachelor's Degree in Business, Economic, Marketing, International Business, Logistic or related fields.4+ years’ experience as Sales in Air & Ocean Freight Forwarding BusinessFluency in English both written and spoken both internal and external communication will be in English Have experience handling Food / Medical / Consumer products Own car and driving license <PREFERRED>Have experience handling Big European / USA Company who has RFQ/Bidding Have experience in non-Japanese Freight Forwarder Interested candidates are invited to write in with full resume (MS Word Only) stating present and expected salaries, and enclosing a recent photograph to the address below:All applications will be treated in strict confidence.All material submitted in connection withyour application will become part of our confidential recruitment files.We regret that only shortlisted candidates will be notified.Kelly Services Staffing & Recruitment (Thailand) Co., Ltd.(A PERSOLKELLY Company)27th Floor, Empire Tower 3, Unit 2707,1 South Sathorn Road, Yannawa, Sathorn, Bangkok 10120 | ThailandContact Person: K. PhatchadapornTel: 081-8256223 ""]","Kelly ServicesJob Description:To be responsible of achieving individual Sales Target/ Budget assignment to expand Air & Ocean Freight BusinessApproach and obtain new clients for air freight and warehousing servicesHandle Non-Japanese customers in Laem Chabang, Chonburi, Rayong areas*both new customers and existing customersVisit customers for sales activity by car (1-3 times per week depending on the customer situation)Prepare and offer RFQ (Request for Quotation) rate to customer as per requirement.Communicate with appropriate departments to assure timely and accurate services and/or pricing is provided to the customerUse English for presenting to client, communicating internally, reporting to ManagerReport to the Manager weekly and provide activity reports and updatesQualifications:Thai Nationality,Male and F age 27 - 35 years oldBachelor's Degree in Business, Economic, Marketing, International Business, Logistic or related fields.4+ years’ experience as Sales in Air & Ocean Freight Forwarding BusinessFluency in English both written and spoken both internal and external communication will be in English Have experience handling Food / Medical / Consumer products Own car and driving license <PREFERRED>Have experience handling Big European / USA Company who has RFQ/Bidding Have experience in non-Japanese Freight Forwarder Interested candidates are invited to write in with full resume (MS Word Only) stating present and expected salaries, and enclosing a recent photograph to the address below:All applications will be treated in strict confidence.All material submitted in connection withyour application will become part of our confidential recruitment files.We regret that only shortlisted candidates will be notified.Kelly Services Staffing & Recruitment (Thailand) Co., Ltd.(A PERSOLKELLY Company)27th Floor, Empire Tower 3, Unit 2707,1 South Sathorn Road, Yannawa, Sathorn, Bangkok 10120 | ThailandContact Person: K. PhatchadapornTel: 081-8256223 "
         Inspector        ,"[('transportation-logistics', 'automotive'), ('manufacturing', 'quality-assurance-control-testing-iso')]",            Entry Level           ,,           Salary provided                       ,"          Full Time, Permanent         ","[""Job Description- Inspection vehicles and parts follow standard manual and instruction.- Inspection accessory installation after completing follow standard manual and instruction.- Pre-analyzing when found abnormal case and report to leader.- Record result of inspection, Checking on prepared document.- Support any concerned to Quality issues & Motorpool operation issues as superior's assignment.""]","[' Requirement-Male, Age 25-30 years old.- High Vocational Certificate / Bachelor degree Certificate, Any Major.- Preferred experience in inspector 0-5 years.- Understand English at beginner level (referable).- Be able to use computer, MS Office at beginner level (referable).- Hard working, Endurance and work under pressure.- Be able to work in sunshine.Working Location : Chonburi,LaemchabangWorkingTime : Monday - Saturday (08.00 - 17.00) ']","Job Description- Inspection vehicles and parts follow standard manual and instruction.- Inspection accessory installation after completing follow standard manual and instruction.- Pre-analyzing when found abnormal case and report to leader.- Record result of inspection, Checking on prepared document.- Support any concerned to Quality issues & Motorpool operation issues as superior's assignment.Qualification Requirement-Male, Age 25-30 years old.- High Vocational Certificate / Bachelor degree Certificate, Any Major.- Preferred experience in inspector 0-5 years.- Understand English at beginner level (referable).- Be able to use computer, MS Office at beginner level (referable).- Hard working, Endurance and work under pressure.- Be able to work in sunshine.Working Location : Chonburi,LaemchabangWorkingTime : Monday - Saturday (08.00 - 17.00) "
         Senior Intercompany Customer Service Representative        ,"[('transportation-logistics', 'others'), ('sales-cs-business-devpt', 'customer-service'), ('transportation-logistics', 'supply-chain')]",            Entry Level           ,            2 years experience           ,           Salary provided                       ,"          Full Time, Permanent         ",['Location: Ladkrabang PlantJob Responsibilities:Interco orders Management which is included interaction with 3M purchasing subsidiary (PUSB) to ensure demand accuracy and input information to demand planner for any overrides.Coordinate with planners on commit delivery date then provide weekly report to customer (PUSB)Coordinate with Export team and provide shipment plan to production / Warehouse team by weekly for advance preparation.Assist customer in shipment status update and provide shipping documentReview and update shipment date in the system (COFS)Job '],"['s:Bachelor’s Degree in Business Administration, Logistics or related filed.2-3 years of experiences in Ordering process, customer services, logistics is preferableGood command of written and spoken EnglishGood functional skills (Communication, problem solving, teamwork, coordination, monitoring and accountability)Good interpersonal skills (service-minded, good attitude, quick learner, enthusiastic)Good computer skills (Microsoft Office and Microsoft Outlook)Knowledge in ordering process and shipment procedureand SAP will be advantaged  ']","Location: Ladkrabang PlantJob Responsibilities:Interco orders Management which is included interaction with 3M purchasing subsidiary (PUSB) to ensure demand accuracy and input information to demand planner for any overrides.Coordinate with planners on commit delivery date then provide weekly report to customer (PUSB)Coordinate with Export team and provide shipment plan to production / Warehouse team by weekly for advance preparation.Assist customer in shipment status update and provide shipping documentReview and update shipment date in the system (COFS)Job Qualifications:Bachelor’s Degree in Business Administration, Logistics or related filed.2-3 years of experiences in Ordering process, customer services, logistics is preferableGood command of written and spoken EnglishGood functional skills (Communication, problem solving, teamwork, coordination, monitoring and accountability)Good interpersonal skills (service-minded, good attitude, quick learner, enthusiastic)Good computer skills (Microsoft Office and Microsoft Outlook)Knowledge in ordering process and shipment procedureand SAP will be advantaged  "
         Warehouse and Transportation Assistant Manager        ,"[('transportation-logistics', 'supply-chain')]",            Middle level           ,,           Salary provided                       ,          Full Time         ,['Job Description- Parts Logistics Management and Improvement. (Warehouse/Transport Management and related job).- Support Managertasks.'],"[' Requirement- Bachelor’s degree in Industrial Engineer, Operation Management or related filed.- Have an experience at least 5 years in Spare parts or Logistics field.- Good command in English (Spoken, Read, Written).- Good command of computer skills, Especially MS Office and Internet.- Have analytical skill and leadership.- Good for Teamwork, Energetic/Systematic Thinking.Working Location : MinburiWorking time : Monday-Friday (8:30-17:00) ']","Job Description- Parts Logistics Management and Improvement. (Warehouse/Transport Management and related job).- Support Managertasks.Qualification Requirement- Bachelor’s degree in Industrial Engineer, Operation Management or related filed.- Have an experience at least 5 years in Spare parts or Logistics field.- Good command in English (Spoken, Read, Written).- Good command of computer skills, Especially MS Office and Internet.- Have analytical skill and leadership.- Good for Teamwork, Energetic/Systematic Thinking.Working Location : MinburiWorking time : Monday-Friday (8:30-17:00) "
         Senior Production Planner        ,"[('transportation-logistics', 'supply-chain'), ('manufacturing', 'general-production'), ('manufacturing', 'production-planning-control')]",            Entry Level           ,            3 years experience           ,           Salary provided                       ,"          Full Time, Permanent         ","['Location: Ladkrabang PlantJob Responsibilities:Collaborate with various functions in the organization to drive operation effectivenessCollaborate with team to achieve on service level and optimum inventoryFocus will be in requirements while maintaining optimum inventory levels through evaluation and execution of order policy management, achieving inventory availability and maximum turn ratesAnalyzes excess inventory, identifies root cause and assigns follow-up action to appropriate value chain functionReview Material Master plan and release purchase order to vendor to response to customer demandProvide weekly/monthly production Planning based on update demand to teamFollow up output and response to team on product availability dateJob ']","['s:Bachelor’s degree in Statistic, Supply Chain & Logistics or related field3-5 years of working experience in production planning is preferredGood command of written and spoken EnglishGood Analytical SkillsHard-working, self-disciplined, and positive working attitude towards people and problemSelf-motivate and self-learningMicrosoft Office, especially Microsoft Excel ']","Location: Ladkrabang PlantJob Responsibilities:Collaborate with various functions in the organization to drive operation effectivenessCollaborate with team to achieve on service level and optimum inventoryFocus will be in requirements while maintaining optimum inventory levels through evaluation and execution of order policy management, achieving inventory availability and maximum turn ratesAnalyzes excess inventory, identifies root cause and assigns follow-up action to appropriate value chain functionReview Material Master plan and release purchase order to vendor to response to customer demandProvide weekly/monthly production Planning based on update demand to teamFollow up output and response to team on product availability dateJob Qualifications:Bachelor’s degree in Statistic, Supply Chain & Logistics or related field3-5 years of working experience in production planning is preferredGood command of written and spoken EnglishGood Analytical SkillsHard-working, self-disciplined, and positive working attitude towards people and problemSelf-motivate and self-learningMicrosoft Office, especially Microsoft Excel "
         Supply Chain Director        ,"[('transportation-logistics', 'supply-chain'), ('e-commerce', 'supply-chain')]",            Senior level           ,,           Salary provided                       ,"          Full Time, Permanent         ",[],[]," Supply Chain Director Our Client: Our partner is global leading company. They has been established and operated over 50 years. The products has been launching over 7 continents. We are ideally looking for someone who are very senior in supply chain functions to ensure the smoothness of supply chain process for Thailand and emerging markets. Key Responsibilities:This role is responsible for leading and developing supply chain activities and strategy. In this role, you will:Drive accuracy for supply chain planning and define risks for inventory planningEffectively lead and manage third party for warehousing and logistic activitiesLead and manage projects in term of set up and improve new process for improving supply chain operations to be more efficient and accurateSupervise customer service team to have efficient order fulfillment process and manage complaintsProvide strategic functional leadership and coaching supply chain team Key Requirements:  The successful candidate will have extensive experience in supply chain planning and operations. You will have a Bachelor degree level or higher in Supply Chain Management or other relevant degree and It is highly desirable that you will have experience:In operating Inventory Control Systems and SoftwareIn operating order fulfillment and complaint handlingIn managing warehouse and logistic activityIn managing a team of direct, indirect report, and third party  Fluency in both written and spoken English is highly desirableArgyll Scott Asia is acting as an Employment Agency in relation to this vacancy. "
"         Deputy Logistics Manager (8yrs+ in Logistics Mgt/ Knowledge in BOI, Thai Custom/ Excellent Chinese)        ","[('transportation-logistics', 'freight-forwarding'), ('transportation-logistics', 'shipping'), ('transportation-logistics', 'export-import')]",            Middle level           ,            10 years experience           ,           Salary negotiable                       ,"          Full Time, Permanent         ",[],[],"Company Summary   :The International Leading in Logistics BusinessLocation   :ChonburiJob Reference  : MSM6879JOB DESCRIPTION:   Successful candidate will be responsible formanagingand developing customs clearance, BOI privilege and guiding the direction and leading to profitable process of shipping via ocean freight and air freight.Work closely to others involved team and act in the corrective way for the workingprocess.   Furthermore descriptions of this role, you will be discussing with consultant in the interview session.QUALIFICATIONS:Age between 30 - 50 years oldBachelor's Degree inBusiness Administration, Management,Logistics Managementor other related fieldAt least 5 years of experience inlogistics management, import-export, BOI Knowledge ofThai Custom FormalitiesHave driving licenseExcellent Command in ChineseAble to occasionally work in ChonburiSalary   :Attractive (Based on experience and qualifications)Benefit   :Very AttractiveEmployee Type:Full Time/ Permanent**Only Shortlisted Candidates will be Considered**If you are interested, please do not hesitate to send your full English resume by clicking Apply.SMARTCRUITCONSULTANT COMPANY LIMITEDContact person: K. Panitpen253 Asoke Building, 18th FL., Sukhumvit 21 Road,Klongtoeynua, Wattana, Bangkok(200 Meters from MRT Petchburi/ 900 Meters from BTS Asoke)Tel: 02-258-4335 - 37 ext. 110WEBSITE:www.smartcruitconsultant.comLINE:@SMARTCRUITFACEBOOK:Smartcruit ConsultantInterested candidates can apply directly by clicking ""Apply Now / สมัครงาน"" below "
         Manager - Operations (Saraburi)        ,"[('transportation-logistics', 'others'), ('transportation-logistics', 'inventory-warehousing'), ('transportation-logistics', 'supply-chain')]",            Middle level           ,            5 years experience           ,           Salary provided                       ,          Full Time         ,"['To support our business rapid growth and expansion in logistics operations, we are currently looking for dynamic, result-oriented and high energetic persons to join with our excellent team.Location  :Saraburi(1 Position)Job Description: Perform operational jobs to achieve annual budget operating plan for the Business Unit under own area of responsibilitiesManage the team to achieve contractual KPI targets and Business Plan KPI targetsEnsure the availability of resources for the consistent achievement of agreed KPI targetsInitiate the review of DC operations with the principal’s representatives and schedule the reviews to take place on a regular basisPrepare and recommend business and budget plans Ensure effective communications with clients, employees, peers, supervisors, and managers within own department and other departmentsControl and monitor internal procedures to ensure all are smoothCommunicate with top management on logistics, operational and customer service issues/activities and take actions to solve problems']","['s :Bachelor Degree or higher in Industrial Engineering, Logistics, Supply Chain Management or related fieldAt least 5 years experience in DC Operations or Supply Chain role and at least 3 experiences years at the management levelExperience in FMCG or F&B business would be an advantageStrong experience in WMS systemsExcellent in analytical, problem solving and organizing skillsPosses leadership character and can communicate well at all levelAbility to work under pressure/ tight deadline as a team, self-motivated and be able to work independentlyBe able to work in shift rotationOnly short-listed candidates will be notified for next step.All interested applicants are most welcome to send the application with attached full resume in English indicating qualifications and experience, current salary, expected salary and recent photo to:LF Logistics (Thailand) Limitedบริษัท แอลเอฟ โลจิสติกส์ (ประเทศไทย) จำกัดนิคมอุตสาหกรรมบางปะอิน505 หมู่ 2 Tambon Khlong Chik Bang Pa-InPhra Nakhon Si Ayutthaya 13160Tel : 02-649-4200,Fax : 02-649-4204 ']","To support our business rapid growth and expansion in logistics operations, we are currently looking for dynamic, result-oriented and high energetic persons to join with our excellent team.Location  :Saraburi(1 Position)Job Description: Perform operational jobs to achieve annual budget operating plan for the Business Unit under own area of responsibilitiesManage the team to achieve contractual KPI targets and Business Plan KPI targetsEnsure the availability of resources for the consistent achievement of agreed KPI targetsInitiate the review of DC operations with the principal’s representatives and schedule the reviews to take place on a regular basisPrepare and recommend business and budget plans Ensure effective communications with clients, employees, peers, supervisors, and managers within own department and other departmentsControl and monitor internal procedures to ensure all are smoothCommunicate with top management on logistics, operational and customer service issues/activities and take actions to solve problemsQualifications :Bachelor Degree or higher in Industrial Engineering, Logistics, Supply Chain Management or related fieldAt least 5 years experience in DC Operations or Supply Chain role and at least 3 experiences years at the management levelExperience in FMCG or F&B business would be an advantageStrong experience in WMS systemsExcellent in analytical, problem solving and organizing skillsPosses leadership character and can communicate well at all levelAbility to work under pressure/ tight deadline as a team, self-motivated and be able to work independentlyBe able to work in shift rotationOnly short-listed candidates will be notified for next step.All interested applicants are most welcome to send the application with attached full resume in English indicating qualifications and experience, current salary, expected salary and recent photo to:LF Logistics (Thailand) Limitedบริษัท แอลเอฟ โลจิสติกส์ (ประเทศไทย) จำกัดนิคมอุตสาหกรรมบางปะอิน505 หมู่ 2 Tambon Khlong Chik Bang Pa-InPhra Nakhon Si Ayutthaya 13160Tel : 02-649-4200,Fax : 02-649-4204 "
         Manager - Operations (Rayong)        ,"[('transportation-logistics', 'others'), ('transportation-logistics', 'inventory-warehousing'), ('transportation-logistics', 'supply-chain')]",            Middle level           ,            5 years experience           ,           Salary provided                       ,          Full Time         ,"['To support our business rapid growth and expansion in logistics operations, we are currently looking for dynamic, result-oriented and high energetic persons to join with our excellent team.Location  :Rayong(1 Position)Job Description: Perform operational jobs to achieve annual budget operating plan for the Business Unit under own area of responsibilitiesManage the team to achieve contractual KPI targets and Business Plan KPI targetsEnsure the availability of resources for the consistent achievement of agreed KPI targetsInitiate the review of DC operations with the principal’s representatives and schedule the reviews to take place on a regular basisPrepare and recommend business and budget plans Ensure effective communications with clients, employees, peers, supervisors, and managers within own department and other departmentsControl and monitor internal procedures to ensure all are smoothCommunicate with top management on logistics, operational and customer service issues/activities and take actions to solve problems']","['s :Bachelor Degree or higher in Industrial Engineering, Logistics, Supply Chain Management or related fieldAt least 5 years experience in DC Operations or Supply Chain role and at least 3 experiences years at the management levelExperience in FMCG or F&B business would be an advantageStrong experience in WMS systemsExcellent in analytical, problem solving and organizing skillsPosses leadership character and can communicate well at all levelAbility to work under pressure/ tight deadline as a team, self-motivated and be able to work independentlyBe able to work in shift rotationOnly short-listed candidates will be notified for next step.All interested applicants are most welcome to send the application with attached full resume in English indicating qualifications and experience, current salary, expected salary and recent photo to:LF Logistics (Thailand) Limitedบริษัท แอลเอฟ โลจิสติกส์ (ประเทศไทย) จำกัดนิคมอุตสาหกรรมบางปะอิน505 หมู่ 2 Tambon Khlong Chik Bang Pa-InPhra Nakhon Si Ayutthaya 13160Tel : 02-649-4200,Fax : 02-649-4204 ']","To support our business rapid growth and expansion in logistics operations, we are currently looking for dynamic, result-oriented and high energetic persons to join with our excellent team.Location  :Rayong(1 Position)Job Description: Perform operational jobs to achieve annual budget operating plan for the Business Unit under own area of responsibilitiesManage the team to achieve contractual KPI targets and Business Plan KPI targetsEnsure the availability of resources for the consistent achievement of agreed KPI targetsInitiate the review of DC operations with the principal’s representatives and schedule the reviews to take place on a regular basisPrepare and recommend business and budget plans Ensure effective communications with clients, employees, peers, supervisors, and managers within own department and other departmentsControl and monitor internal procedures to ensure all are smoothCommunicate with top management on logistics, operational and customer service issues/activities and take actions to solve problemsQualifications :Bachelor Degree or higher in Industrial Engineering, Logistics, Supply Chain Management or related fieldAt least 5 years experience in DC Operations or Supply Chain role and at least 3 experiences years at the management levelExperience in FMCG or F&B business would be an advantageStrong experience in WMS systemsExcellent in analytical, problem solving and organizing skillsPosses leadership character and can communicate well at all levelAbility to work under pressure/ tight deadline as a team, self-motivated and be able to work independentlyBe able to work in shift rotationOnly short-listed candidates will be notified for next step.All interested applicants are most welcome to send the application with attached full resume in English indicating qualifications and experience, current salary, expected salary and recent photo to:LF Logistics (Thailand) Limitedบริษัท แอลเอฟ โลจิสติกส์ (ประเทศไทย) จำกัดนิคมอุตสาหกรรมบางปะอิน505 หมู่ 2 Tambon Khlong Chik Bang Pa-InPhra Nakhon Si Ayutthaya 13160Tel : 02-649-4200,Fax : 02-649-4204 "
         Data Analyst (Rayong)        ,"[('transportation-logistics', 'others'), ('transportation-logistics', 'inventory-warehousing'), ('transportation-logistics', 'supply-chain')]",            Entry Level           ,            2 years experience           ,           Salary provided                       ,          Full Time         ,"['To support our business rapid growth and expansion in logistics operations, we are currently looking for dynamic, result-oriented and high energetic persons to join with our excellent team.Location  :Rayong(1 Position)Job Description: Collect and analyze data, activities and information flows to assess process efficiency and warehouse and transportation costsUse statistical modeling skill to develop logical solutions in order to meet the agreed customer requirementsFind out to improve and work develop metrologies by applying data analysis skillAssist / partnership with superior and Management teamBe responsible for daily job assigned by his/ her superior']","['s :Bachelor’s degree or higher in Supply Chain Management, Logistics, Engineering or related fieldPriority to those whose majoring in Supply Chain/Logistics Operation managementHigh academic achievement, intellectual horsepower and the ability to learn fastBe able to use AutoCAD softwarePassion in pursuing a career in Supply Chain/Logistics IndustryActive involvement and leadership in student organization and the communityAt least 2 years of working experience in logistics industryBe flexible to work 6 days per week Only short-listed candidates will be notified for next step.All interested applicants are most welcome to send the application with attached full resume in English indicating qualifications and experience, current salary, expected salary and recent photo to:LF Logistics (Thailand) Limitedบริษัท แอลเอฟ โลจิสติกส์ (ประเทศไทย) จำกัดนิคมอุตสาหกรรมบางปะอิน505 หมู่ 2 Tambon Khlong Chik Bang Pa-InPhra Nakhon Si Ayutthaya 13160Tel : 02-649-4200,Fax : 02-649-4204 ']","To support our business rapid growth and expansion in logistics operations, we are currently looking for dynamic, result-oriented and high energetic persons to join with our excellent team.Location  :Rayong(1 Position)Job Description: Collect and analyze data, activities and information flows to assess process efficiency and warehouse and transportation costsUse statistical modeling skill to develop logical solutions in order to meet the agreed customer requirementsFind out to improve and work develop metrologies by applying data analysis skillAssist / partnership with superior and Management teamBe responsible for daily job assigned by his/ her superiorQualifications :Bachelor’s degree or higher in Supply Chain Management, Logistics, Engineering or related fieldPriority to those whose majoring in Supply Chain/Logistics Operation managementHigh academic achievement, intellectual horsepower and the ability to learn fastBe able to use AutoCAD softwarePassion in pursuing a career in Supply Chain/Logistics IndustryActive involvement and leadership in student organization and the communityAt least 2 years of working experience in logistics industryBe flexible to work 6 days per week Only short-listed candidates will be notified for next step.All interested applicants are most welcome to send the application with attached full resume in English indicating qualifications and experience, current salary, expected salary and recent photo to:LF Logistics (Thailand) Limitedบริษัท แอลเอฟ โลจิสติกส์ (ประเทศไทย) จำกัดนิคมอุตสาหกรรมบางปะอิน505 หมู่ 2 Tambon Khlong Chik Bang Pa-InPhra Nakhon Si Ayutthaya 13160Tel : 02-649-4200,Fax : 02-649-4204 "
         Sales Assistant (20K-28K) [Job ID:55965]        ,"[('admin-hr', 'administration-operation-clerical-support'), ('transportation-logistics', 'export-import'), ('sales-cs-business-devpt', 'sales-administration')]",            Entry Level           ,,           Salary provided                       ,"          Full Time, Permanent         ",[],[],"Salary: 20,000 - 28,000 THBIndustry: Trading FirmLocation: BTS Phrom PhongWork Type: Mon-Fri : 08:30－17:30Job description:Coordinate with Thai staff and Japanese staffTake care of document / invoice and input Voucher by SAP systemHandle Import / Export documentContact with oversea supplierOther related tasks as assignedGeneral qualification:Female, Thai nationality, age between 24-30 years oldBachelor's Degree in any related fieldExperience of SAP system to control invoice, order, delivery etc.Work experience of Import-Export field is advantageJapanese language proficiency, minimum JLPT N3Good command of EnglishBenefit package:Social Security FundMedical InsuranceAnnual leaveSalary raisePC and mobile phoneBONUSContact (ติดต่อ)Time: 8.30 am-5.30pmOffice Number: 02-2539800Website :http://www.reeracoen.co.thInstagram : reeracoenthailandFacebook : Reeracoen Recruitment "
         Trailer Operation - Senior Manager (Chonburi)         ,"[('transportation-logistics', 'others'), ('engineering', 'others')]",            Senior level           ,            8 years experience           ,           Salary provided                       ,"          Full Time, Permanent         ","['Job Responsibilities:Manage all activities related to dispatching, routing, and tracking transportation vehicles (Trailer business).Plan, organize and manage the work of subordinate staff to ensure that the work is accomplished in a manner consistent with organizational requirements.Direct investigations to verify and resolve customer or shipper complaints.Collaborate with other managers and staff members in order to formulate and implement policies, procedures, goals, and objectives.Monitor operations to ensure that staff members comply with administrative policies and procedures, safety rules, and government regulations.Monitor spending to ensure that expenses are consistent with approved budgets..Conduct investigations in cooperation with government agencies to determine causes of transportation accidents and to improve safety procedures.Analyze expenditures and other financial information in order to develop plans, policies, and budgets for increasing profits and improving services.Goal-setting and performance reviews for direct reports; quickly addressing performance issues in a constructive mannerEnsuring all trailers are routed by transportation planner team to maximize on-time and efficient deliveries.']","[':Bachelor degree or higher in Engineering, Logistics or related fieldRequired over 10 years experienced of Trailer operations management.At least 5 years in leadership roles and management functionsThorough knowledge of every aspect of Trailer OperationsMust be structured, organized and proactive with proven skills & experience as a change managerAction oriented manager with high energy levels, initiative and a strong collaborative approach to doing businessGood negotiations, and ability to solve problems and make quick decisions under pressureHave strategic thinking, strong communication &presentation skill.Good command in English (Toeic score 700 up)Location:Nongkham Sriracha ChonburiWe offer an attractive remuneration package to the successful candidate with exciting and challenging roles in our progressive organization.Interested applicants, please submit yourupdated resume with current & expected salary viaAPPLY NOWYusen Logistics (Head Office)2525 One, Two FYI Center, 2nd, 6th, 7th Fl., Rama 4 Rd., Klongtoey, Klongtoey, Bangkok 10110Tel. 02-034-8436 and 02-034 8285 Fax. 02-034-8666Only shortlisted candidates will be notified. ']","Job Responsibilities:Manage all activities related to dispatching, routing, and tracking transportation vehicles (Trailer business).Plan, organize and manage the work of subordinate staff to ensure that the work is accomplished in a manner consistent with organizational requirements.Direct investigations to verify and resolve customer or shipper complaints.Collaborate with other managers and staff members in order to formulate and implement policies, procedures, goals, and objectives.Monitor operations to ensure that staff members comply with administrative policies and procedures, safety rules, and government regulations.Monitor spending to ensure that expenses are consistent with approved budgets..Conduct investigations in cooperation with government agencies to determine causes of transportation accidents and to improve safety procedures.Analyze expenditures and other financial information in order to develop plans, policies, and budgets for increasing profits and improving services.Goal-setting and performance reviews for direct reports; quickly addressing performance issues in a constructive mannerEnsuring all trailers are routed by transportation planner team to maximize on-time and efficient deliveries.Qualification:Bachelor degree or higher in Engineering, Logistics or related fieldRequired over 10 years experienced of Trailer operations management.At least 5 years in leadership roles and management functionsThorough knowledge of every aspect of Trailer OperationsMust be structured, organized and proactive with proven skills & experience as a change managerAction oriented manager with high energy levels, initiative and a strong collaborative approach to doing businessGood negotiations, and ability to solve problems and make quick decisions under pressureHave strategic thinking, strong communication &presentation skill.Good command in English (Toeic score 700 up)Location:Nongkham Sriracha ChonburiWe offer an attractive remuneration package to the successful candidate with exciting and challenging roles in our progressive organization.Interested applicants, please submit yourupdated resume with current & expected salary viaAPPLY NOWYusen Logistics (Head Office)2525 One, Two FYI Center, 2nd, 6th, 7th Fl., Rama 4 Rd., Klongtoey, Klongtoey, Bangkok 10110Tel. 02-034-8436 and 02-034 8285 Fax. 02-034-8666Only shortlisted candidates will be notified. "
         TRAFFIC OFFICER        ,"[('transportation-logistics', 'export-import')]",,,           Salary provided                       ,"          Full Time, Permanent         ","['Basic Purpose: To plan , manage and ensure accuracy of all activities in terms of import & export. To coordinate with shipping agent for effective customs elearance']","["" :1. Bachelor's degree in Logistics or any field.2. Experience in contacting customs and BOI. 3. Good English communication 4. Able to work in Lamphun province. ""]","Basic Purpose: To plan , manage and ensure accuracy of all activities in terms of import & export. To coordinate with shipping agent for effective customs elearanceQualification :1. Bachelor's degree in Logistics or any field.2. Experience in contacting customs and BOI. 3. Good English communication 4. Able to work in Lamphun province. "
