job_title,job_categories,career_level,experience_year,salary,employment_type,job_responsibilities,job_qualifications,job_description
         Work Center Planning Manager        ,"[('manufacturing', 'production-planning-control')]",,,Salary negotiable,          Full Time         ,[],[],"Job Responsibilities:Lead the local demand planning processes, cross-functional meetings, and operations for all PBUs.Ensure that appropriate forecasting processes and methods are being followed and updated as neededGuide and generate the total consensus SKU level forecasts (18-24 months horizon) to ensure alignment with business direction and consistency with market trends. Communicate consensus plans and the assumptions behind these through the S&OP Demand ReviewsServe as liaison between Marketing, Sales, Product Management, Finance, Supply Planning, and Customer Service to assure that all sales forecasts are accurate; provide updated guidance as needed and communicate back decisions on allocation to the cross-functional team Be well-versed and knowledgeable in forecasting and demand planning, both from business and system perspectives. Be responsible for data maintenance, forecast data integrity, understanding of assumptions changes and reasons to believe the forecastLead the process of tracking forecast consumption; initiate weekly demand review meetings with all stakeholders to drive actions and solutions for supporting the S&OP planJob Requirements:Bachelor’s Degree in Supply Chain Management or other related and Master’s degree is a plusAt least 5 years’ working experience in Sales, Marketing and/or Demand Planning and inclusive of 2 years solid experience in leading the demand planning function in mid to large-scale organizations of reputeKnowledge in integrated supply chain systems, SAP APO DP, Excel, and PowerpointGood understanding of forecast models and methods, supply chain processes and practicesGood English communication skills Driving for results, building effective relationships with people at all levels "
         Production Supervisor (Chonburi)        ,"[('manufacturing', 'manufacturing-management'), ('manufacturing', 'production-planning-control')]",            Middle level           ,            3 years experience           ,Salary negotiable,"          Full Time, Permanent         ","['Responsibility:Responsible for output and quality of products in responsibility area lowest cost within timely manner. Supervise subordinates to a good performance and comply with company policy and rule. Perform a good management such as organizing, planning, controlling materials usage to ensure a quality products and company goals. Support the organization goals in achieving total customer satisfaction.']","[' :Bachelor or Master Degree in Sciences or related.New graduated is welcome. (For Junior level)At least 3 years experience in multinational manufacturing environment (EMS).Knowledge in production control plan, people management skills, CI activities.Able to work 6 days per week and working in shift.Good command in English and computer skills.Able to work night shift.Able to work at Hemaraj Industrial Estate # 2, ChonburiWe offer attractive compensation, benefits packages and career opportunities to the successful candidates. Interested applicants,please send your application letters and resumes in English to:Human Resources DepartmentFabrinet Company Limited475 / 2 Moo 7,T. Klong kaeo,A. Ban Bung, Chonburi 20197, Thailand.Tel. (662) 524-9600 ext. 6471 - 6479 or 1097Website : www.fabrinet.com ']","Responsibility:Responsible for output and quality of products in responsibility area lowest cost within timely manner. Supervise subordinates to a good performance and comply with company policy and rule. Perform a good management such as organizing, planning, controlling materials usage to ensure a quality products and company goals. Support the organization goals in achieving total customer satisfaction.Qualification :Bachelor or Master Degree in Sciences or related.New graduated is welcome. (For Junior level)At least 3 years experience in multinational manufacturing environment (EMS).Knowledge in production control plan, people management skills, CI activities.Able to work 6 days per week and working in shift.Good command in English and computer skills.Able to work night shift.Able to work at Hemaraj Industrial Estate # 2, ChonburiWe offer attractive compensation, benefits packages and career opportunities to the successful candidates. Interested applicants,please send your application letters and resumes in English to:Human Resources DepartmentFabrinet Company Limited475 / 2 Moo 7,T. Klong kaeo,A. Ban Bung, Chonburi 20197, Thailand.Tel. (662) 524-9600 ext. 6471 - 6479 or 1097Website : www.fabrinet.com "
         R&D Process Development Manager - Prachin buri        ,"[('manufacturing', 'production-planning-control'), ('sciences-lab-researchdevelopment', 'research-development')]",            Senior level           ,            7 years experience           ,Salary negotiable,"          Full Time, Permanent         ","['Process Development Manager is responsible for taking a product through from original idea toproduction line, ensuring that all technical standards are achieved and that the product makes a suitable profit for the company.Responsibilities:ensure that their company produces the best products possible while operating accordingapplicablelaws and regulations.to help demonstrate that their lab or factory meets expected production standards.In order to do their job effectively they need to be familiar with the production process and the regulations.look for ways to improve production and able to identify ways to reduce production costs, improve regulation compliance or produce a better product.perform regular tests and inspections to ensure that everything is operating as expected and that the products meet quality standards.identify different equipment that should be used for production purposes and may also oversee the implementation of that equipment.when new procedures, equipment or regulations are put in place they are responsible for ensuring that staff receive appropriate training.']","["":Male or Female, 30-40 years old.Able to work full time inFactory prachin buri.Bachelor's degree or higher in Industrial Engineering, Business Administration or related fields.Thorough understanding and knowledge of ISO 9001, ISO 14000, ISO 22000, GMP and HACCP is a must.Analytical skills, time management skills, attention to detail, problem-solving skills, leadership skills, computer skills, communication skills, interpersonal skills, teamwork skills, organizational skills  ""]","Process Development Manager is responsible for taking a product through from original idea toproduction line, ensuring that all technical standards are achieved and that the product makes a suitable profit for the company.Responsibilities:ensure that their company produces the best products possible while operating accordingapplicablelaws and regulations.to help demonstrate that their lab or factory meets expected production standards.In order to do their job effectively they need to be familiar with the production process and the regulations.look for ways to improve production and able to identify ways to reduce production costs, improve regulation compliance or produce a better product.perform regular tests and inspections to ensure that everything is operating as expected and that the products meet quality standards.identify different equipment that should be used for production purposes and may also oversee the implementation of that equipment.when new procedures, equipment or regulations are put in place they are responsible for ensuring that staff receive appropriate training.Qualification:Male or Female, 30-40 years old.Able to work full time inFactory prachin buri.Bachelor's degree or higher in Industrial Engineering, Business Administration or related fields.Thorough understanding and knowledge of ISO 9001, ISO 14000, ISO 22000, GMP and HACCP is a must.Analytical skills, time management skills, attention to detail, problem-solving skills, leadership skills, computer skills, communication skills, interpersonal skills, teamwork skills, organizational skills  "
         Production Engineer Staff 1 Person         ,"[('engineering', 'industrial'), ('engineering', 'manufacturing-production'), ('manufacturing', 'production-planning-control')]",            Entry Level           ,,Salary negotiable,"          Full Time, Permanent         ",[],[],"Working Area:YKK Bangpoo factoryScope of job in brief:Analyze related tasks to find the cause of problems in the production process, and propose ways to improve itContinuously develop work processes in production lines to be more effective and efficientCreate plan for implementing new machines/facilities and TPM programJob holder’s qualificationsEducational level & Major: Bachelor degree in Industrial Engineering, Production Engineering, and related fieldExperience: Having work experiencesKnowledge & Skills: Ability to use English for communication wellHave skills in using computer software for designAge:22 – 32 years old "
         Manufacturing  Senior Engineer (Require previous experience in the automotive industry)        ,"[('engineering', 'manufacturing-production'), ('engineering', 'mechanical'), ('manufacturing', 'production-planning-control')]",,,Salary negotiable,"          Full Time, Permanent         ",['Responsibilities:Develops and improves manufacturing processes by studying manufacturing process plan and processmethods.Improves manufacturing efficiency with Kaizen activity.Assures product and process quality by designing testing methods; testing finished- product and process capabilities; establishing standards; confirming manufacturing processes (Prototype assembly for the automotive)To evaluate the qualityof the control processes.To manage the Mini-line site To supportproduction line and prepare products for KD countries'],"[' ;Maleor Female27-28 years oldExperience in UGNX or CAD program for designingGood command in English (Japanese is preferable)Bachelor’s degree in the field of Engineering as follows :Production EngineeringManufacturing EngineeringProgram Basic knowledge ofLotus Note, MS Officeare recommended.Good knowledge about commercial trucks.Welfares ;Working Day and HolidayRegular Working Time : 08.00 – 17.00Monday – FridayTotal Working Day : 245Welfare And BenefitsMedical CareGroup InsuranceMeal AllowanceTransportation allowanceGrant MoneyOT (Special Rate)Bonus (Twice a year )Provident FundEnglish CourseApprenticeship in Japan (depended on criterion)Business Trip AllowanceTrainingAnnual Leave maximum 14 DaysUniformetc.Interested and qualified person, Qualified candidates will please submit their MS Word or PDF resume along with recent salary information for immediate and confidential consideration:Isuzu Global CV Engineering Center (Job Application)90 CW Tower A, 37th, 40th FloorRatchadapisek Road, Huaykwang, Huaykwang, Bangkok 10310 Thailand.(Located near MRT: Thailand Cultural Center Station)Website :http://www.isuzu-igce.com/ ']","Responsibilities:Develops and improves manufacturing processes by studying manufacturing process plan and processmethods.Improves manufacturing efficiency with Kaizen activity.Assures product and process quality by designing testing methods; testing finished- product and process capabilities; establishing standards; confirming manufacturing processes (Prototype assembly for the automotive)To evaluate the qualityof the control processes.To manage the Mini-line site To supportproduction line and prepare products for KD countriesQualification ;Maleor Female27-28 years oldExperience in UGNX or CAD program for designingGood command in English (Japanese is preferable)Bachelor’s degree in the field of Engineering as follows :Production EngineeringManufacturing EngineeringProgram Basic knowledge ofLotus Note, MS Officeare recommended.Good knowledge about commercial trucks.Welfares ;Working Day and HolidayRegular Working Time : 08.00 – 17.00Monday – FridayTotal Working Day : 245Welfare And BenefitsMedical CareGroup InsuranceMeal AllowanceTransportation allowanceGrant MoneyOT (Special Rate)Bonus (Twice a year )Provident FundEnglish CourseApprenticeship in Japan (depended on criterion)Business Trip AllowanceTrainingAnnual Leave maximum 14 DaysUniformetc.Interested and qualified person, Qualified candidates will please submit their MS Word or PDF resume along with recent salary information for immediate and confidential consideration:Isuzu Global CV Engineering Center (Job Application)90 CW Tower A, 37th, 40th FloorRatchadapisek Road, Huaykwang, Huaykwang, Bangkok 10310 Thailand.(Located near MRT: Thailand Cultural Center Station)Website :http://www.isuzu-igce.com/ "
         Production Section Manager        ,"[('manufacturing', 'manufacturing-management'), ('manufacturing', 'production-planning-control'), ('manufacturing', 'printing')]",            Senior level           ,            5 years experience           ,Salary negotiable,"          Full Time, Permanent         ",[],[],"หน้าที่รับผิดชอบควบคุมกำกับดูแลแผนกที่รับผิดชอบให้ทำงานได้ตามแผน และเป้าหมายการผลิตประจำวัน อย่างมีคุณภาพตามที่กำหนดไว้ในมาตรฐานวิเคราะห์หาวิธีการแก้ไขปัญหาการทำงานในระยะยาวอย่างเป็นรูปธรรม และกำหนดเป็นมาตรฐานการทำงานที่ชัดเจนพัฒนา ปรับปรุงระบบ และวิธีการทำงานให้ได้คุณภาพ และประสิทธิภาพที่ดีขึ้นอย่างต่อเนื่องศึกษา และค้นคว้าทางด้านเทคนิคของงานในความรับผิดชอบอย่างลึกซึ้ง เพื่อให้การทำงานตามข้อที่ 2 และ 3 เป็นไปอย่างมีประสิทธิผล และถูกวิธีติดตามและพลักดันให้ KPI ของหน่วยงานได้ตามเป้าหมาย โดยมีการทำ Action Plan ที่ส่งเสริมให้ KPI ได้ตามกำหนดผลักดัน และติดตามพนักงานใต้บังคับบัญชาให้มีการปฏิบัติงานให้ถูกต้องตามระบบ และมาตรฐานที่กำหนดไว้ตลอดเวลาจัดสรรกำลังคนให้เหมาะสม และเตรียมพร้อมต่อการขยายกำลังการผลิต โดยให้การฝึกอบรม พัฒนา และดูแลทุกข์สุขของพนักงานใต้บังคับบัญชาปลูกฝังให้ผู้ใต้บังคับบัญชาทำงานโดยให้มีความรู้สึกเป็น QC ในตัวเองตลอดเวลาคุณสมบัติอายุ 30 ปีขึ้นไปวุฒิการศึกษาปริญญาตรีขึ้นไป สาขาเทคโนโลยีสิ่งพิมพ์ , สาขาวิศวกรรมศาสตร์ หรือสาขาที่เกี่ยวข้องมีประสบการณ์ด้านการผลิตอย่างน้อย 6 ปี และเคยปฏิบัติงานด้านการบังคับบัญชาอย่างน้อย 3 ปีมีความรู้เกี่ยวกับ การวางแผนการผลิต การตรวจสอบ และรายงานข้อมูลทางด้านงานผลิตได้สามารถใช้ โปรแกรมMicrosoft Office และเครื่องโสตทัศนูปกรณ์ได้มีความรู้ทางด้านภาษาอังกฤษเพื่อใช้การทำความเข้าใจ คู่มือเครื่องจักร หนังสือ และบทความที่เกี่ยวข้องกับงานสวัสดิการเบี้ยขยัน เงินช่วยเหลือฌาปนกิจ เงินกู้ยืมสำหรับพนักงาน,เงินกู้ฉุกเฉินเงินกองทุนสำรองเลี้ยงชีพ ของขวัญเยี่ยมผู้ป่วย วันหยุดพักผ่อนประจำปี ตรวจสุขภาพประจำปี งานเลี้ยงสังสรรค์ปีใหม่ โบนัสประจำปี ปรับเงินเดือนประจำปี ประกันชีวิต,ประกันสุขภาพ, IPD, OPD อาหารราคาสวัสดิการ "
         IT Support (Application)        ,"[('information-technology', 'support'), ('information-technology', 'network-system'), ('manufacturing', 'production-planning-control')]",            Entry Level           ,            1 year experience           ,Salary negotiable,          Permanent         ,"['Our client is world’s leading of automotive, they are looking for potential who can fulfill their requirement as following;Position:       IT Support (Application)Salary:         25,000 - 30,000 (depend on experience)Working day:    Monday - FridayResponsibility:Support production planning and material requirement planning activities.Install, configure, and solve problems of production planning system including data interface, master data maintenance.Coordinate between overseas system, support team and business user (both local and overseas).Develop, Modify and solve problems of VBA programs.Support users training and activity.']","['s:Female, Male / Thai Nationality , Age 25-33 years old.Bachelor’s Degree in Computer Engineering, Computer Sciences, Information technology or related field.3 years experience working in production planning system.Good knowledge in VBA programming and SQL programming.English is a must.Interested candidate, please send your resume inEnglish (Word format only)along with your recent photo and expected salary to us by E-mail.JAC Personnel Eastern Seaboard Recruitment Ltd.4/222, 5thFloor, Harbor Mall, Moo 10, Sukhumvit Road,T. Tungsukla, A. Sriracha, Chonburi 20230Tel:063-535-8041/ Khun Kritsaya (Wa) ']","Our client is world’s leading of automotive, they are looking for potential who can fulfill their requirement as following;Position:       IT Support (Application)Salary:         25,000 - 30,000 (depend on experience)Working day:    Monday - FridayResponsibility:Support production planning and material requirement planning activities.Install, configure, and solve problems of production planning system including data interface, master data maintenance.Coordinate between overseas system, support team and business user (both local and overseas).Develop, Modify and solve problems of VBA programs.Support users training and activity.Qualifications:Female, Male / Thai Nationality , Age 25-33 years old.Bachelor’s Degree in Computer Engineering, Computer Sciences, Information technology or related field.3 years experience working in production planning system.Good knowledge in VBA programming and SQL programming.English is a must.Interested candidate, please send your resume inEnglish (Word format only)along with your recent photo and expected salary to us by E-mail.JAC Personnel Eastern Seaboard Recruitment Ltd.4/222, 5thFloor, Harbor Mall, Moo 10, Sukhumvit Road,T. Tungsukla, A. Sriracha, Chonburi 20230Tel:063-535-8041/ Khun Kritsaya (Wa) "
         ENGINEERING MANAGER – NEW MODEL/ROBOTICS        ,"[('engineering', 'engineering-project-management'), ('engineering', 'manufacturing-production'), ('manufacturing', 'production-planning-control')]",            Senior level           ,,Salary negotiable,          Permanent         ,"[' Responsibilities:The Engineering Manager will report directly to the General Manager and will be responsible for the following key functions.Cooperating with relevant teams in order to design processes to match with the products and focusing on the standardization of specifications, tooling and equipment.Monitoring standard operations and developing products within the production areas to comply with the company’s policies.Leading all engineering projects to meet related objectives.Managing the Engineering team to comply with the company’s policies and values.Supporting the development of production activities.Developing the team in relation to project improvements for current models & new assignments.Helping to respond to, and drive permanent resolutions associated with any customer issues, both internally and externally.Helping to ensure program metrics are met as they relate to quality, equipment cycle time, cost and overall program timing.Interacting directly with customer engineers to ensure all program expectations are met as required.']","['s:Bachelor’s Degree in Engineering or any related field.At least 8 years’ experience from a manufacturing environment at management level, particularly from the machining industry.Highly developed and problem-solving skills with a proven ability to teach.Good teamwork approach, communication, planning and organising skills.Good command of both spoken & written English and computer literacy and Japanese knowledge will be an advantage.REFERENCE CODE: EM3332105 ']"," Responsibilities:The Engineering Manager will report directly to the General Manager and will be responsible for the following key functions.Cooperating with relevant teams in order to design processes to match with the products and focusing on the standardization of specifications, tooling and equipment.Monitoring standard operations and developing products within the production areas to comply with the company’s policies.Leading all engineering projects to meet related objectives.Managing the Engineering team to comply with the company’s policies and values.Supporting the development of production activities.Developing the team in relation to project improvements for current models & new assignments.Helping to respond to, and drive permanent resolutions associated with any customer issues, both internally and externally.Helping to ensure program metrics are met as they relate to quality, equipment cycle time, cost and overall program timing.Interacting directly with customer engineers to ensure all program expectations are met as required.Qualifications:Bachelor’s Degree in Engineering or any related field.At least 8 years’ experience from a manufacturing environment at management level, particularly from the machining industry.Highly developed and problem-solving skills with a proven ability to teach.Good teamwork approach, communication, planning and organising skills.Good command of both spoken & written English and computer literacy and Japanese knowledge will be an advantage.REFERENCE CODE: EM3332105 "
"         Program Management Asst.Manager - Automotive (PASAP - Bangbor, Samutprakarn)         ","[('sales-cs-business-devpt', 'business-development'), ('manufacturing', 'production-planning-control')]",            Middle level           ,            7 years experience           ,Salary negotiable,          Permanent         ,['Work Location: Bangbor (Samutprakarn)'],"[""s:Age 30 years and above Bachelor's Degree in Engineering or related filedMore than 8 years experience in new business development or new project in automotive industrialGood command in English Good planning, cooperation and negotiationJob description:To drive a new business development process, ensure to get award according to mid term planTake leadership among R&D, factory, sales for new business development within timing plan, Project Management and cost reduction projectTo manage/control an assigned project to achieve goal, host the meeting, talking a minute and follow up activitiesTo manage new project cost and improvement in order to have a good level of profitTo communicate with oversea partnership in Japan and co-countries*** Please apply through this website or email ***Thailand Recruitment Center Panasonic Management (Thailand) Co.,Ltd.8th Fl., Q. House Ploenjit Building, Pathumwan, BangkokTel: 02-649-0888 Ext.768Website:www.panasonic.com/thFacebook:www.facebook.com/PanasonicTHcareer ""]","Work Location: Bangbor (Samutprakarn)Qualifications:Age 30 years and above Bachelor's Degree in Engineering or related filedMore than 8 years experience in new business development or new project in automotive industrialGood command in English Good planning, cooperation and negotiationJob description:To drive a new business development process, ensure to get award according to mid term planTake leadership among R&D, factory, sales for new business development within timing plan, Project Management and cost reduction projectTo manage/control an assigned project to achieve goal, host the meeting, talking a minute and follow up activitiesTo manage new project cost and improvement in order to have a good level of profitTo communicate with oversea partnership in Japan and co-countries*** Please apply through this website or email ***Thailand Recruitment Center Panasonic Management (Thailand) Co.,Ltd.8th Fl., Q. House Ploenjit Building, Pathumwan, BangkokTel: 02-649-0888 Ext.768Website:www.panasonic.com/thFacebook:www.facebook.com/PanasonicTHcareer "
         Processed Food Planning & Production Manager        ,"[('sciences-lab-researchdevelopment', 'food-science'), ('manufacturing', 'product-development-management'), ('manufacturing', 'production-planning-control')]",            Middle level           ,,Salary negotiable,          Permanent         ,"[' Job Description:Gathering or generating customer requirements based on insights.Working and coordinating with the Buyer to have a complete brief of new products/recipes (food).Understanding product recipes, allocating with the right number, and developing tools or communication packs for operations, and, ensuring that the communication and implementation of processes are delivered effectively.Facilitating and interfacing between Operations and Commercial to work more effectively to achieve customer plan targets, successful product launches, and seasonal event roll-outs.Supporting Stores and solving issues related to the shop process & production.Tracking sales deliveries and promotion plan to drive sales & profit margin targets and sales targets.Developing and leading a high performing team, and giving them the opportunity to be their best.Forecasting and managing budgets.']","['s:Having an educational background in Food Science or any related field.3-5 years of direct experience in ready meals, delicatessen, or bakery is preferable (Chef/Cook in food or bakery will be a BIG PLUS).A good understanding of stores operations and process development.Having a sense of commercial acumen.Logical and analytical thinking skillsComputer literate (Excel, Pivot V-Look Up).Good command of English. ']"," Job Description:Gathering or generating customer requirements based on insights.Working and coordinating with the Buyer to have a complete brief of new products/recipes (food).Understanding product recipes, allocating with the right number, and developing tools or communication packs for operations, and, ensuring that the communication and implementation of processes are delivered effectively.Facilitating and interfacing between Operations and Commercial to work more effectively to achieve customer plan targets, successful product launches, and seasonal event roll-outs.Supporting Stores and solving issues related to the shop process & production.Tracking sales deliveries and promotion plan to drive sales & profit margin targets and sales targets.Developing and leading a high performing team, and giving them the opportunity to be their best.Forecasting and managing budgets.Qualifications:Having an educational background in Food Science or any related field.3-5 years of direct experience in ready meals, delicatessen, or bakery is preferable (Chef/Cook in food or bakery will be a BIG PLUS).A good understanding of stores operations and process development.Having a sense of commercial acumen.Logical and analytical thinking skillsComputer literate (Excel, Pivot V-Look Up).Good command of English. "
         Production Control Manager *FA (56067)        ,"[('engineering', 'electrical-electronics'), ('engineering', 'mechanical'), ('manufacturing', 'production-planning-control')]",            Senior level           ,,Salary negotiable,"          Full Time, Permanent         ",[],[],"Salary : 30,000 - 50,000 THBIndustry : ManufacturingLocation :AmatanakornWork Type :Mon - Fri 08:30 AM - 17:30 PM Job descriptionsAnalyze and manage production control activities to improve run timeCoordinating with production team regarding production plan and scheduleMake purchasing plan to get rid of shortage of stock in the budgetCoordinate with supplierPlan and monitor material movement in production cycle to ensure continuous operationsDevelop process improvements for inventory, manufacturing and production control systems to meet business objectivesReview change orders and execute them appropriatelyManage subordinatesOther tasks will be assigned by managerGeneral qualifications[Must] Male/Female, Over 35 years oldBachelor or higher degree in Engineering filed.(Mechanical, Electronics, etc..)Experience as Production planning, Production controlHave experience of managementEnglish: Communication level (Make document/manual and scudule in English)[Advantage]Japanese N3Benefit packageSocial insuranceMedical insuranceUniformContact (ติดต่อ)Ms. Rungarun K.Time: 8.30 am-5.30pmOffice Number: 038-111256 Ext.103Website :http://www.reeracoen.co.thInstagram : reeracoenthailandFacebook : Reeracoen Recruitment "
         Demand Supply Planner        ,"[('engineering', 'others'), ('manufacturing', 'production-planning-control')]",            Middle level           ,            3 years experience           ,Salary negotiable,          Permanent         ,"['PositionDemand Supply PlannerCore Responsibilities;Responsible Supply Network Planning for Colgate BangpakongExport customersClosely communicating with operation team such Production team and Logistic team to ensure product availability, identify and analyze inventory gapWork closely with planners and customers follow agreed criteria .i.e. MOQ, Remained shelf-life also follow SLOB procedure, STH/PDT lead time.Manage FG stock to follow inventory and safety stock policy and goal.Review and understand inventory for major identified concerns then lead to have clear agreed resolution / action plan together with Replenishment team and Production and Logistic team.Lead Master Data Maintenance via SAP MRP process, confirm those requirements. Amend / reflect/ update into system.Compliance with APO, SAP process / system and ensure parameter for Material (Stock items) Resource Planning are reviewed and amend /refresh to accurate.Work under assigned projects or any initiatives to support business growth or process improvement.To be Supply Chain SAP APO Power User Program once assigned.']","['s;Master or BachelorDegree in Science, Engineering, International Business or related field.3-5 years’ experienceinproduction planner or related field.Proficient in using all Microsoft Office, advance in Excel and Power Point is preferable. Other computer skills i.e. SAP APO, TableauGoodEnglish communication skills both writing and speakingStrong analytical skills and attention to details.Good negotiation & problem solving skills.Work well with others and can work well under pressure. ']","PositionDemand Supply PlannerCore Responsibilities;Responsible Supply Network Planning for Colgate BangpakongExport customersClosely communicating with operation team such Production team and Logistic team to ensure product availability, identify and analyze inventory gapWork closely with planners and customers follow agreed criteria .i.e. MOQ, Remained shelf-life also follow SLOB procedure, STH/PDT lead time.Manage FG stock to follow inventory and safety stock policy and goal.Review and understand inventory for major identified concerns then lead to have clear agreed resolution / action plan together with Replenishment team and Production and Logistic team.Lead Master Data Maintenance via SAP MRP process, confirm those requirements. Amend / reflect/ update into system.Compliance with APO, SAP process / system and ensure parameter for Material (Stock items) Resource Planning are reviewed and amend /refresh to accurate.Work under assigned projects or any initiatives to support business growth or process improvement.To be Supply Chain SAP APO Power User Program once assigned.Qualifications;Master or BachelorDegree in Science, Engineering, International Business or related field.3-5 years’ experienceinproduction planner or related field.Proficient in using all Microsoft Office, advance in Excel and Power Point is preferable. Other computer skills i.e. SAP APO, TableauGoodEnglish communication skills both writing and speakingStrong analytical skills and attention to details.Good negotiation & problem solving skills.Work well with others and can work well under pressure. "
"         Production Planning Engineer (25,000 - 33,000) Chonburi        ","[('engineering', 'engineering-project-management'), ('engineering', 'manufacturing-production'), ('manufacturing', 'production-planning-control')]",            Middle level           ,            3 years experience           ,Salary negotiable,"          Full Time, Permanent         ","['Key Responsibilities:Develop production plan, budget and timelines according to production specifications- able to coordinate with necessary department to assure delivery.Determine production requirements based on plant capacity and production specificationsMonitor production status, ensure timely delivery, provide excellent service and ensure customer satisfaction- ability to analyze bottleneck process and implement solutionAssist in production risk assessment, mitigation activities, determine equipment, materials and manpower required to completeproduction. Also evaluate current production processes then recommend improvementsParticipate in engineering changes such as production line extensions and/or new product launches to endure orderly transition for production flowAssist in new product development and enhancements- ability to minimize consumption & waste and recycle materialConduct daily meetings to keep track of production schedules Resolve production issues and escalate unresolved issues to management promptlyReviews finish goods allocations for demands based on production lines standard capacity.Reviews revision of production plans and allocations based on finished goods inventory report and urgent requirement/demands of sales.Prepare weekly reports on forecast accuracy Analyzes capacity and resource requirements and coordinate necessary adjustment.']","[':Male/female 24-30 years. Bachelor’s degree in Industrial/Mechanical/Automotive or related field of production manufacturing.Experience for Production Control /Production Planing / Supply chain in manufacturing minimum 2 years up.Good in Microsoft office Excel, Power point, etc. Good in Project plan management skill and good in Problem solving and decision making.Have experience in Automotive manufacturing will be advantage or have skill training in IATF 16949:2016, VDA 6.3:2016, APQP, PPAP, FMEA.English language required. Interested candidates please send your application letter with resume, current and expected salary with contact details to:norachat.w @ manpower.th.comAttn:Mr.Norachat Wungpingchai – Consultant143/166-8 Moo 12, Nong-prue, Banglamung, Chonburi 20150Tel. 033 - 135014 ext.3403 ']","Key Responsibilities:Develop production plan, budget and timelines according to production specifications- able to coordinate with necessary department to assure delivery.Determine production requirements based on plant capacity and production specificationsMonitor production status, ensure timely delivery, provide excellent service and ensure customer satisfaction- ability to analyze bottleneck process and implement solutionAssist in production risk assessment, mitigation activities, determine equipment, materials and manpower required to completeproduction. Also evaluate current production processes then recommend improvementsParticipate in engineering changes such as production line extensions and/or new product launches to endure orderly transition for production flowAssist in new product development and enhancements- ability to minimize consumption & waste and recycle materialConduct daily meetings to keep track of production schedules Resolve production issues and escalate unresolved issues to management promptlyReviews finish goods allocations for demands based on production lines standard capacity.Reviews revision of production plans and allocations based on finished goods inventory report and urgent requirement/demands of sales.Prepare weekly reports on forecast accuracy Analyzes capacity and resource requirements and coordinate necessary adjustment.Qualification:Male/female 24-30 years. Bachelor’s degree in Industrial/Mechanical/Automotive or related field of production manufacturing.Experience for Production Control /Production Planing / Supply chain in manufacturing minimum 2 years up.Good in Microsoft office Excel, Power point, etc. Good in Project plan management skill and good in Problem solving and decision making.Have experience in Automotive manufacturing will be advantage or have skill training in IATF 16949:2016, VDA 6.3:2016, APQP, PPAP, FMEA.English language required. Interested candidates please send your application letter with resume, current and expected salary with contact details to:norachat.w @ manpower.th.comAttn:Mr.Norachat Wungpingchai – Consultant143/166-8 Moo 12, Nong-prue, Banglamung, Chonburi 20150Tel. 033 - 135014 ext.3403 "
         Corporate Secretary        ,[],            Senior level           ,,Salary negotiable,"          Full Time, Permanent         ",[],[]," Our client is one of the leading manufacturing companies in Thailand providing a variety of services. They are looking for a Corporate Secretary who can ensure Compliance with the SET and the SEC whilst managing the Board of Directors. Key Responsibilities:· Carry out the responsibilities of a Corporate Secretary as required by the law and given by the Board of Directors,· Ensure that business activities of the Board of Directors comply with rules and regulations of the SET/SEC,· Arrange meetings with shareholders and Board of Directors,· Prepare notes for AGM meetings, follow up with matters,· Consult the Board of Directors on relevant issues,· Provide information to newly appointed directors,· Coordinate with secretaries of the committees who reporting to the BOD,· Make announcements made by the SET/SEC,· Co-ordinate and arrange good corporate governance,· Ensure Directors have attended relevant training courses,  Requirements:· Degree in Law from a University is a bonus,· At least 5 years of experience as a Corporate/Company Secretary,· Experience working with the SET/SEC,· FLUENT IN SPOKEN AND WRITTEN ENGLISH,· THAI NATIONAL ONLY, If this opportunity is of interest to you, please feel free to apply via email: [emailprotected] for more details.Argyll Scott Asia is acting as an Employment Agency in relation to this vacancy. "
