job_title,job_categories,career_level,experience_year,salary,employment_type,job_responsibilities,job_qualifications,job_description
         [35-55K] - Assistant Sales Manager (or Sales Manager)        ,"[('sales-cs-business-devpt', 'business-development'), ('sales-cs-business-devpt', 'sales-management'), ('sales-cs-business-devpt', 'technical-sales-sales-engineer')]",            Senior level           ,            5 years experience           ,           Salary negotiable                       ,          Full Time         ,"['Our client is currently seekingAssistant Sales Manager (or Sales Manager)to join their team.The details are as follows:Company: Japanese CompanyCompany Location: SathornBTS: Chong NonsiSalary: 35,000-55,000 Baht/month(Excluding Other Allowances and Attractive Bonus)Job Descriptions:Maintain good business relation with existing customers, as well as developing new businessesMaintain good relation with supplier in Japan, and coordinate with them on technical issueDevelop new customer project, and solve quality problemOrganize overall preparation, in order to exhibit products annuallyAttend supplier to visit customers when they come to ThailandReport to GM / MD periodicallyOther tasks as assigned']","[""s:Male or FemaleAge 28-35 years oldBachelor's Degree in any related fieldsExperience 5 years up in Sales (in International Company)Experience in Automotive Industry would be advantageousGood Level in EnglishPossess own car and driver's licenseJTIC Consultants Manpower Co., Ltd.(BTS: Phrakhanong Station)32/7, Soi Sukhumvit 69 (Saleenimit), Phrakhanong Nuer, Wattana, Bangkok 10110Website: www.jtic-consultants.com ""]","Our client is currently seekingAssistant Sales Manager (or Sales Manager)to join their team.The details are as follows:Company: Japanese CompanyCompany Location: SathornBTS: Chong NonsiSalary: 35,000-55,000 Baht/month(Excluding Other Allowances and Attractive Bonus)Job Descriptions:Maintain good business relation with existing customers, as well as developing new businessesMaintain good relation with supplier in Japan, and coordinate with them on technical issueDevelop new customer project, and solve quality problemOrganize overall preparation, in order to exhibit products annuallyAttend supplier to visit customers when they come to ThailandReport to GM / MD periodicallyOther tasks as assignedQualifications:Male or FemaleAge 28-35 years oldBachelor's Degree in any related fieldsExperience 5 years up in Sales (in International Company)Experience in Automotive Industry would be advantageousGood Level in EnglishPossess own car and driver's licenseJTIC Consultants Manpower Co., Ltd.(BTS: Phrakhanong Station)32/7, Soi Sukhumvit 69 (Saleenimit), Phrakhanong Nuer, Wattana, Bangkok 10110Website: www.jtic-consultants.com "
         Industrial Customer Relations Manager        ,"[('sales-cs-business-devpt', 'customer-service')]",            Middle level           ,            5 years experience           ,           Salary negotiable                       ,"          Full Time, Permanent         ","['Responsibility:To effectively manage a portfolio of industrial customers in Maptaphut and in Pluak DaengTo be the focal point to these industrial customers for both commercial and technical issues. In order to maintain customer relationship and satisfaction, emphasis is primarily placed on providing swift response to customers’ queries, concerns or complains and also on assisting in technical and operational problem solving through coordination between customers and technical & operation functions from operation team.To effectively manage these industrial customers’ corresponding utilities supply agreements as well as other activities related to the customers, including any amendment of the existing agreements or re-negotiation of the existing agreements for term extension.To contribute to the invoicing, billing process, budget preparation, sales summary report and variance explanation']","['s:Bachelor’s degree in Engineering, Industrial Management or related fieldsAt least 5 years experience in industrial customer relations and support especially in dealing, negotiating, communication, making relations with customers. Working experience in commercial or contact management would be advantaged. Be able to communicate English TOEIC 600(writing, reading and speaking)Be able to work at Rayong and ChonburiBe able to occasionally travel to Bangkok for meetings ']","Responsibility:To effectively manage a portfolio of industrial customers in Maptaphut and in Pluak DaengTo be the focal point to these industrial customers for both commercial and technical issues. In order to maintain customer relationship and satisfaction, emphasis is primarily placed on providing swift response to customers’ queries, concerns or complains and also on assisting in technical and operational problem solving through coordination between customers and technical & operation functions from operation team.To effectively manage these industrial customers’ corresponding utilities supply agreements as well as other activities related to the customers, including any amendment of the existing agreements or re-negotiation of the existing agreements for term extension.To contribute to the invoicing, billing process, budget preparation, sales summary report and variance explanationQualifications:Bachelor’s degree in Engineering, Industrial Management or related fieldsAt least 5 years experience in industrial customer relations and support especially in dealing, negotiating, communication, making relations with customers. Working experience in commercial or contact management would be advantaged. Be able to communicate English TOEIC 600(writing, reading and speaking)Be able to work at Rayong and ChonburiBe able to occasionally travel to Bangkok for meetings "
         Sales Executive ( Alcohol !!)        ,"[('sales-cs-business-devpt', 'retail-sales'), ('sales-cs-business-devpt', 'wholesale'), ('sales-cs-business-devpt', 'others')]",            Middle level           ,            3 years experience           ,           Salary negotiable                       ,"          Full Time, Permanent         ","['The Sales Executive role with an International Company is an exciting opportunity for individuals looking to gain experience in the Beverage industry.Company:Japanese (Startup in Thailand)Position:Sales ExecutiveType of business:TradingLocation: BTS AreaSalary: Competitive base salary up to 40K plus CommissionType of job:PermanentDuties and ResponsibilitiesProspecting clients and forming working relationships with buyers in the industry in the relative sales areaAbility to interpret customers business needs effectively and to apply strategies accordingly to increase Company revenueAchieving sales targets in accordance with set targets and KPI’sWorking as a team member to promote products, brandsAttending product and sales training sessions and applying knowledge to improve sales techniques and resultsAttending events, promotions, tastings where necessaryServing as a Company representative at industry events, conferences, trade shows, and expositionsWork within sales targets and marginsRegularly report to management with important industry informationDevelop sales strategies to keep a competitive advantage in the marketplaceProvide accurate feedback to management with respect to product success, competitor positions, problems and opportunitiesEnsure timely collection of customer paymentsOther job-related duties as assignedPreferred ']","['sAny Gender, Age not over 40 years old (Thai Nationality ONLY!)Bachelor’s degree in related fieldAt least 3 years experiences, beverage distribution industry , hospitality combined knowledge preferablyStrong communication skills – written, verbal, persuasion, motivation, facilitation of strong working relationshipsAttitude and personality traits – positive, energetic, flexible, team player, good communication Skills, ability to multi-task, ability to plan, ability to think, strong negotiation skills; Proactive service-oriented approach and excellent interpersonal skillsVehicle – own car essentialInterested candidates, please send your resume along with your recent photo and expected salary to us by click ""Apply Now""Phone: 022611270 / Sun ']","The Sales Executive role with an International Company is an exciting opportunity for individuals looking to gain experience in the Beverage industry.Company:Japanese (Startup in Thailand)Position:Sales ExecutiveType of business:TradingLocation: BTS AreaSalary: Competitive base salary up to 40K plus CommissionType of job:PermanentDuties and ResponsibilitiesProspecting clients and forming working relationships with buyers in the industry in the relative sales areaAbility to interpret customers business needs effectively and to apply strategies accordingly to increase Company revenueAchieving sales targets in accordance with set targets and KPI’sWorking as a team member to promote products, brandsAttending product and sales training sessions and applying knowledge to improve sales techniques and resultsAttending events, promotions, tastings where necessaryServing as a Company representative at industry events, conferences, trade shows, and expositionsWork within sales targets and marginsRegularly report to management with important industry informationDevelop sales strategies to keep a competitive advantage in the marketplaceProvide accurate feedback to management with respect to product success, competitor positions, problems and opportunitiesEnsure timely collection of customer paymentsOther job-related duties as assignedPreferred QualificationsAny Gender, Age not over 40 years old (Thai Nationality ONLY!)Bachelor’s degree in related fieldAt least 3 years experiences, beverage distribution industry , hospitality combined knowledge preferablyStrong communication skills – written, verbal, persuasion, motivation, facilitation of strong working relationshipsAttitude and personality traits – positive, energetic, flexible, team player, good communication Skills, ability to multi-task, ability to plan, ability to think, strong negotiation skills; Proactive service-oriented approach and excellent interpersonal skillsVehicle – own car essentialInterested candidates, please send your resume along with your recent photo and expected salary to us by click ""Apply Now""Phone: 022611270 / Sun "
         Business Solution Consultant        ,"[('sales-cs-business-devpt', 'business-development'), ('information-technology', 'it-consulting')]",            Middle level           ,            5 years experience           ,           Salary provided                       ,          Full Time         ,[],[],"Responsibilities:Discuss with client’s management to understand their problems and digital transformation opportunities.Conduct relevant research to gain more insight, ideate and recommend digital transformation strategies and idea to achieve client’s business goal.Lead and collaborate with sales, delivery and technical team to develop innovative tech-enabled business solutions.Prepare presentation, present and collaborate with client and internal team to improve and refine the solution.Prepare the proposal and related document for the client.Collaborate with delivery team in planning and executing assigned projects.Ensure that project deliverables meet business requirements.Following on business unit’s best practices, methodologies, business processes and company policies.Evaluate business metrics and provide recommendations for future projects.Provide post-deployment support to customers as needed.Requirements:Master degree in Business / Marketing or other related fields Bachelor’s degree in Computer Science, Information Technology is preferable5 years of experience in Business or Technology management areaFor interested candidate, please submit your updated CV with full details of working experience, stating present and expected salary together with recent photo by click ""Apply Now""All applications would be treated with the strictest confidentiality.Chanwanich GroupSilom (Head office):Kongboonma Building, 699 Silom Road, Bangrak, Bangkok 10500Tel.090-970-8215 (K.Tippalak)www.chanwanich.tech|www.witsco.biz|www.chanwanich.com "
         Service Technician Manager/ผู้จัดการฝ่ายบริการ        ,"[('engineering', 'electrical-electronics'), ('engineering', 'mechanical'), ('sales-cs-business-devpt', 'sales-management')]",            Senior level           ,            7 years experience           ,           Salary negotiable                       ,"          Full Time, Permanent         ","[""The company has a variety of products.To service customers all industries.We need after sales service for installation, repair, maintenance, spare parts. Everything that we can provide.We want to be the center of all services. To make customers satisfied.We need a team with knowledge and ability to work with us and Ready to grow together.Service manager skills and expected qualificationsRevious Service Experience, Comprehensive Industry Knowledge, Management Experience, Strong Customer-Facing Skills, Strong Written and Verbal Communication, Self-Motivated, Troubleshooting, Creative Problem-Solving, Degree in Business or AdministrationResponsibility:Receive needs from customers to analyze and arrange a team to check before repairing.Assess the repair price to offer to customers and make recommendations.Arrange a service team for customers as scheduledProviding information to customers so that there are no new problems or offering maintenance to customers for long-term care.Coordinate with agencies related to the product. When a problem occurs To find a solution And reflect all departments to be aware of customer complaints.Assess customer satisfaction Solving customer complaints and improving service.Develop a skilled team to increase the technician's potential, support the needs of customers, and increase knowledge of skills.Develop the team to know about excellent service Answering customer questions Providing credibility techniquesand develop our service department to be an efficient service center.Control expenses in the department to be within specified expenses.""]","["" :Male, between 40-50 years old.Bachelor's or Master's Degree in Electrical, Mechanical or related fields.Have more than 7 years working experience in the position applied.Have experience in service and maintenance for more than 7 years.Good command of spoken and written English.Can drive a car and have a driving license.Good ability to use Microsoft Excel Word Power point SAP.Experience in repairing motor / water pump / fan / blower / burner Is an advantage ""]","The company has a variety of products.To service customers all industries.We need after sales service for installation, repair, maintenance, spare parts. Everything that we can provide.We want to be the center of all services. To make customers satisfied.We need a team with knowledge and ability to work with us and Ready to grow together.Service manager skills and expected qualificationsRevious Service Experience, Comprehensive Industry Knowledge, Management Experience, Strong Customer-Facing Skills, Strong Written and Verbal Communication, Self-Motivated, Troubleshooting, Creative Problem-Solving, Degree in Business or AdministrationResponsibility:Receive needs from customers to analyze and arrange a team to check before repairing.Assess the repair price to offer to customers and make recommendations.Arrange a service team for customers as scheduledProviding information to customers so that there are no new problems or offering maintenance to customers for long-term care.Coordinate with agencies related to the product. When a problem occurs To find a solution And reflect all departments to be aware of customer complaints.Assess customer satisfaction Solving customer complaints and improving service.Develop a skilled team to increase the technician's potential, support the needs of customers, and increase knowledge of skills.Develop the team to know about excellent service Answering customer questions Providing credibility techniquesand develop our service department to be an efficient service center.Control expenses in the department to be within specified expenses.Qualification :Male, between 40-50 years old.Bachelor's or Master's Degree in Electrical, Mechanical or related fields.Have more than 7 years working experience in the position applied.Have experience in service and maintenance for more than 7 years.Good command of spoken and written English.Can drive a car and have a driving license.Good ability to use Microsoft Excel Word Power point SAP.Experience in repairing motor / water pump / fan / blower / burner Is an advantage "
         Account Executive (Digital) ***Urgent Required***         ,"[('marketing-public-relations', 'direct-marketing'), ('sales-cs-business-devpt', 'account-servicing'), ('marketing-public-relations', 'digital-marketing')]",            Entry Level           ,            2 years experience           ,"           THB16,000 - 25,000 /month (negotiable)                     ",          Full Time         ,"['Locaton: Location : Le Concorde Tower, 10th Floor, Room 1001, Huay-Kwang, BangkokOffice Hour: 9.00 - 18.00 (Lunch time : 12.00 - 13.00)Job Description:At least 2 Years of experience in Sales and online marketing field.Searching for new client and visit potential client for new business.Provide clients with quotations.Negotiate the terms of an agreement and close sales.Good skills in presentation, digital project management, interpersonal skills, logical thinking, and problem solving.Team Work skill between client and digital teams in terms of coordination andachievement of client’s expectations.Passion to work online/integrated marketing']","["":Male and Female, Thai nationality, age between 24 -30Bachelor's Degree in Sales or Marketing field***The ability to sell.***Excellent communication skills and negotiation skillsHaving Media digital skills.Having experience about planner is preferable.Good command of English.Computer literacy (in Microsoft Office, Internet and e-mail)Ability to work under pressureOwned vehicles is a plus.Benefits:OutingTeam BuildingBonusGroup InsuranceNew Year PartyEtc.DI AD GROUP (ASIA PACIFIC) CO., LTD.202 Le Concorde Tower, Room 1001, 10th Floor,Ratchadaphisek Rd., Huai Khwang, Huai Khwang,Bangkok 10310 ""]","Locaton: Location : Le Concorde Tower, 10th Floor, Room 1001, Huay-Kwang, BangkokOffice Hour: 9.00 - 18.00 (Lunch time : 12.00 - 13.00)Job Description:At least 2 Years of experience in Sales and online marketing field.Searching for new client and visit potential client for new business.Provide clients with quotations.Negotiate the terms of an agreement and close sales.Good skills in presentation, digital project management, interpersonal skills, logical thinking, and problem solving.Team Work skill between client and digital teams in terms of coordination andachievement of client’s expectations.Passion to work online/integrated marketingQualification:Male and Female, Thai nationality, age between 24 -30Bachelor's Degree in Sales or Marketing field***The ability to sell.***Excellent communication skills and negotiation skillsHaving Media digital skills.Having experience about planner is preferable.Good command of English.Computer literacy (in Microsoft Office, Internet and e-mail)Ability to work under pressureOwned vehicles is a plus.Benefits:OutingTeam BuildingBonusGroup InsuranceNew Year PartyEtc.DI AD GROUP (ASIA PACIFIC) CO., LTD.202 Le Concorde Tower, Room 1001, 10th Floor,Ratchadaphisek Rd., Huai Khwang, Huai Khwang,Bangkok 10310 "
         Sales (55987)        ,"[('sales-cs-business-devpt', 'business-development'), ('sales-cs-business-devpt', 'account-servicing'), ('sales-cs-business-devpt', 'channel-distribution')]",            Entry Level           ,            5 years experience           ,           Salary provided                       ,"          Full Time, Permanent         ",[],[],"Salary :30,000 - 80,000 THB Industry :Manufacturing  Location :Eastern Seaboard Work Type :Mon - Fri 08.00 AM - 17.00 PMJob descriptions:To find new customer for business opportunityTo visit client all area of Thailand if neededTo introduce company productsGet requirement from customer (Japanese or Thai)Report to Japanese Sales ManagerSometimes visit with Japanese ManagerGeneral qualification:Male / Female.27-40 Yearsat least Sales experience for 5 yearsCan speak EnglishExperience in sales of chemical products【Advantage】Can speak Japanese N3 up (No Need JLPT)Benefit package:Free lunchGasoline AllowanceHealth InsuranceLanguage AllowancePerfect attendanceBONUS (3 months depend on performance)Travel ExpensesUniformContact (ติดต่อ)Ms. Rungarun K.Time: 8.30 am-5.30pmOffice Number: 038-111256 Ext.103Website :http://www.reeracoen.co.thInstagram : reeracoenthailandFacebook : Reeracoen Recruitment "
         Telesales / พนักงานฝ่ายขายทางโทรศัพท์  รับหลายอัตรา        ,"[('sales-cs-business-devpt', 'tele-sales'), ('others', 'student-fresh-graduate-no-experience')]",            Entry Level           ,,           Salary provided                       ,"          Full Time, Permanent         ",[],[],หน้าที่ความรับผิดชอบโทรเสนอขายการสมัครสมาชิก (subscription) แอปพลิเคชั่นของบริษัทให้กับลูกค้า (มีรายชื่อลูกค้าให้)ดูแลและบริหารยอดขายตามที่ได้รับมอบหมายจัดเก็บข้อมูลและเอกสารต่างๆ ของสายงานตามที่ได้รับมอบหมายประสานงานกับหน่วยงานที่เกี่ยวข้อง เพื่อให้บรรลุวัตถุประสงค์ของงาน รวมถึงสนับสนุนงานต่างๆ ของสายงานคุณสมบัติของผู้สมัครวุฒิการศึกษา ม.6/ ปวช./ปวช./ป. ตรี ขึ้นไปมีประสบการณ์ในการทำงานด้านฝ่ายขายทางโทรศัพท์0 - 1 ปี (ยินดีพิจารณานักศึกษาจบใหม่)สามารถใช้งานโปรแกรมMicrosoft offices ได้มีทัศนคติที่ดี มี Service Mind มีความคล่องแคล่ว มีความละเอียดรอบคอบ มีความรับผิดชอบ มีความอดทน และสามารถทำงานภายใต้ความกดดันได้ดี มีทักษะด้านการสื่อสาร การโน้มน้าว และเจรจาต่อรองได้ดีสามารถทำงานเป็นกะ และเสาร์-อาทิตย์ได้ (วันหยุดวันธรรมดา)  
"         Sales Representative ( South Asia, South East Asia )/Sales Representative ( South Asia, South East Asia )        ","[('sales-cs-business-devpt', 'customer-service'), ('sales-cs-business-devpt', 'account-servicing'), ('sales-cs-business-devpt', 'sales-management')]",            Middle level           ,            2 years experience           ,           Salary provided                       ,          Permanent         ,"['Duties & ResponsibilitiesEnsuring the achievement of all target in the area of responsibility like new seed sales, cost, and customer satisfaction.Establishing a plan, budget, result measurement, resource allocation, and procedure improvement in wholesale and retail sales.Developing and executing sales and marketing activities and being committed to the sales targetMaximizing related parties satisfaction like Dealers by improving all communication including campaign, company direction, and any related policies.Building up, developing, and managing relationship of the Dealer network that includes the evaluation of existing business relationships with regards to profitability and efficiency as well as acquiring new dealer partners for the expansion of the business line. Being responsible for any others assignment base on the wholesale and retail sales function.Visiting customers in the area responsibility.']","[""Thai Nationality, Male, age 25 - 30 years.Bachelor's Degree in Business Administrations, Economics, Agricultural Economics, Marketing or related fields or Master Degree in MBA.Proficient in Thai & English, both written and spoken.As less 1-2 years of working experience in Sales or Marketing.If having experience in Asia Will be an advantage.Able to travel in up-country area.Have good motivation & persuasion and strong analytical skills.Good human relations, have good communication and presentation skills.สวัสดิการประกันสุขภาพกลุ่มการประกันอุบัติเหตุตลอด 24 ชั่วโมงเงินช่วยเหลือ กรณีมรณกรรมของบุคคลในครอบครัวตรวจร่างกายประจำปีโบนัส การันตี 2 เดือนกองทุนสำรองเลี้ยงชีพประกันภัยเดินทางรายปีค่าเบี้ยเลี้ยงวันละ50 US (ตามพื้นที่ปฏิบัติงาน) ""]","Duties & ResponsibilitiesEnsuring the achievement of all target in the area of responsibility like new seed sales, cost, and customer satisfaction.Establishing a plan, budget, result measurement, resource allocation, and procedure improvement in wholesale and retail sales.Developing and executing sales and marketing activities and being committed to the sales targetMaximizing related parties satisfaction like Dealers by improving all communication including campaign, company direction, and any related policies.Building up, developing, and managing relationship of the Dealer network that includes the evaluation of existing business relationships with regards to profitability and efficiency as well as acquiring new dealer partners for the expansion of the business line. Being responsible for any others assignment base on the wholesale and retail sales function.Visiting customers in the area responsibility.QualificationThai Nationality, Male, age 25 - 30 years.Bachelor's Degree in Business Administrations, Economics, Agricultural Economics, Marketing or related fields or Master Degree in MBA.Proficient in Thai & English, both written and spoken.As less 1-2 years of working experience in Sales or Marketing.If having experience in Asia Will be an advantage.Able to travel in up-country area.Have good motivation & persuasion and strong analytical skills.Good human relations, have good communication and presentation skills.สวัสดิการประกันสุขภาพกลุ่มการประกันอุบัติเหตุตลอด 24 ชั่วโมงเงินช่วยเหลือ กรณีมรณกรรมของบุคคลในครอบครัวตรวจร่างกายประจำปีโบนัส การันตี 2 เดือนกองทุนสำรองเลี้ยงชีพประกันภัยเดินทางรายปีค่าเบี้ยเลี้ยงวันละ50 US (ตามพื้นที่ปฏิบัติงาน) "
         Inbound Customer Service / พนักงานฝ่ายลูกค้าสัมพันธ์ รับหลายอัตรา        ,"[('sales-cs-business-devpt', 'customer-service'), ('others', 'student-fresh-graduate-no-experience')]",            Entry Level           ,,           Salary provided                       ,"          Full Time, Permanent         ",[],[],หน้าที่ความรับผิดชอบดูแลลูกค้า ให้คำแนะนำ ปรึกษาปัญหาถาม-ตอบ และแก้ไขปัญหาให้แก่ลูกค้าผ่านช่องทางโทรศัพท์และ online สรุปรวบรวมปัญหาจากช่องทางต่างๆ นำเสนอผู้เกี่ยวข้องเพื่อหาแนวทางแก้ไขและพัฒนาระบบแก่ผู้ใช้งานสื่อสารข้อมูลและทำความเข้าใจเกี่ยวกับแผนงาน และกิจกรรมทางการตลาดใหม่ๆ เพื่อให้ข้อมูลแก่ลูกค้าได้อย่างมีประสิทธิภาพประสานงานกับหน่วยงานที่เกี่ยวข้อง เพื่อปรับปรุงแก้ไขปัญหาให้ลูกค้าพึงพอใจและได้รับประโยชน์สูงสุดคุณสมบัติของผู้สมัครวุฒิการศึกษา ป. ตรี ขึ้นไปมีประสบการณ์ในการทำงานด้านบริการลูกค้าทางโทรศัพท์0 - 1 ปี (ยินดีพิจารณานักศึกษาจบใหม่)สามารถใช้งานโปรแกรมMicrosoft offices ได้มีทัศนคติที่ดี มี Service Mind มีความคล่องแคล่ว มีความละเอียดรอบคอบ มีความรับผิดชอบ มีความอดทน และสามารถทำงานภายใต้ความกดดันได้ดี มีทักษะด้านการสื่อสาร การโน้มน้าว และเจรจาต่อรองได้ดีสามารถทำงานเป็นกะ และเสาร์-อาทิตย์เต็มวันได้ (วันหยุดวันธรรมดา) 
         Field Sales / พนักงานฝ่ายขายภาคสนาม รับหลายอัตรา        ,"[('sales-cs-business-devpt', 'account-servicing'), ('others', 'student-fresh-graduate-no-experience')]",            Entry Level           ,,           Salary provided                       ,"          Full Time, Permanent         ",[],[],หน้าที่ความรับผิดชอบดูแลลูกค้า ให้คำแนะนำ ปรึกษาปัญหาถาม-ตอบ และแก้ไขปัญหาให้แก่ลูกค้าติดต่อcold call เพื่อขยายฐานลูกค้าเข้าพบลูกค้าเพื่อนำเสนอแอปพลิเคชั่นของบริษัทดูแลและบริหารยอดขายตามที่ได้รับมอบหมายประสานงานกับหน่วยงานที่เกี่ยวข้อง เพื่อปรับปรุงแก้ไขปัญหาให้ลูกค้าพึงพอใจและได้รับประโยชน์สูงสุดคุณสมบัติของผู้สมัครวุฒิการศึกษา ป. ตรี ขึ้นไปมีประสบการณ์ในการทำงานด้านการขายหรือการบริการลูกค้า0 - 1 ปี (ยินดีพิจารณานักศึกษาจบใหม่)สามารถใช้งานโปรแกรมMicrosoft offices ได้มีทัศนคติที่ดี มี Service Mind มีความคล่องแคล่ว มีความละเอียดรอบคอบ มีความรับผิดชอบ มีความอดทน และสามารถทำงานภายใต้ความกดดันได้ดี มีทักษะด้านการสื่อสาร การโน้มน้าว และเจรจาต่อรองได้ดีทำงานจันทร์-ศุกร์สามารถเดินทางเพื่อออกพบลูกค้าเป็นประจำได้ 
         Representative Retail Sales: Maurice Lacroix (Central Eastville)/พนักงานขายนาฬิกา Maurice Lacroix สาขาเซ็นทรัล อีสต์วิลล์        ,"[('sales-cs-business-devpt', 'retail-sales')]",            Entry Level           ,            2 years experience           ,           Salary provided                       ,          Full Time         ,[],[],"Job summary Sell products/services to achieve sales targets for assigned businesses/territories and overall business objectivesGeneral responsibilitiesImplement action plans (e.g. make regular calls/visits, take orders, etc.) to achieve sales targets for assigned businesses/territoriesTrack self/team progress against key performance indicators and sales plans. Prioritize and review daily sales activities performedExecute sales activities for assigned businesses/territories, including product portfolios and marketing plan introductions, order taking, marketing display set-ups and in-store merchandisingReport on the activities and products of the competitors via inputs to the competition reportsRecord sales data for reporting and tracking purposes. Maintain relevant customer data in appropriate customer relationship management databasesTrack and collect payments from customersMaintain a customer complaints/issues log and follow up on customer issuesRespond to customer orders and queries. Inform current and prospective customers of promotions and new/upgraded productsLeadership responsibilitiesDrive self-learning and improvement in the area of Field Sales and DKSH behavior as part of continuous learningFunctional skills and knowledgeDemonstrate basic knowledge and understanding of the industry/market/competitors/customersDemonstrate basic knowledge in assigned territories/products/services and strong selling skillsDemonstrate strong communication and negotiation skillsDemonstrate fluency in local language and ideally in English, both written and spokenEducationDiploma or professional qualificationWork experience Up to two years' experience in a similar role "
"         Sales Representative - Freight Forwarder (25 - 40K) , Leamchabang Chonburi        ","[('transportation-logistics', 'shipping'), ('sales-cs-business-devpt', 'account-servicing'), ('transportation-logistics', 'export-import')]",            Entry Level           ,            4 years experience           ,           Salary provided                       ,"          Full Time, Permanent         ",[],[],"Sales Representative (25 - 40K)Location : Leamchabang , ChonburiBusiness : Logistics , Freight ForwarderMale / Female ,27 - 35 Years OldBachelor inf Business , Marketing , International Business , Logistics or related field.Experience in sales - freightforwardingfor 5 years both Air and Ocean.Experience in Non Japanese FreightForwarderispreferred.Experience in Handling Big European / USA company who has RFQ / BiddingExperience in handling Food / Medical / Consumer products.Good in English CommandOwn Car and driving license is a must.Benefit / Welfare :Basic Salary   English Ability Allowance (Based on TOEIC score 600 & Up)Fuel ExpenseAnnual Car InsuranceSim Mobile PhoneNotebookAnnual BonusOther will inform by HRInterested applicants are invited to send resume, recent photograph and expected salary by mail or e-mail toManpower Thailand – Eastern Seaboard BranchAttn: Ms.Preechaya J.Tel: 086-7741797Email: preechaya.j @manpower.th.com "
         Business Developer / Sales        ,"[('sales-cs-business-devpt', 'business-development'), ('sales-cs-business-devpt', 'account-servicing'), ('sales-cs-business-devpt', 'tele-sales')]",            Entry Level           ,            3 years experience           ,           Salary negotiable                       ,"          Contract, Full Time, Permanent         ",[],[],"Job Description:Assist BDM in contacting potential new clients, establish communication and arrange meetingsAssist in planning and overseeing new potential market initiatives Research companies/individuals to find new business opportunity in recruitmentIncrease value for existing customers and attract new clients Assist in finding and developing new markets for greater revenue Attend any conferences, meetings, events in Bangkok Assist in creating quotations/business proposal for new clients Achieve monthly KPI target set by BDM every month Requirements:Bachelors’ Degree in Business / Marketing or Any Field 3 Year's experience in business development / seales Good communication skills and a very positive attitude Capable of traveling within Bangkok (BTS / MRT) Good at multitasking and time management Experienced in using Word, Excel and PowerPoint Good English communication is an added benefit  "
         Operations Manager/ผู้จัดการฝ่าย Operations        ,"[('engineering', 'engineering-project-management'), ('sales-cs-business-devpt', 'technical-sales-sales-engineer'), ('others', 'others')]",            Senior level           ,            8 years experience           ,           Base salary + high commission                       ,          Full Time         ,"['ResponsibilitiesDelivering Projects, Services & Products in the domain of Building Solutions comprising BMS, Security & Fire Detection & Alarm Systems, Physical Safes.Program management of Projects:Scope, Cost budget, schedule and Customer expectationsClosure / hand over of projectsDrive improvement in delivered margins through labor and material productivityMeasure & improve customer satisfaction (MFA / NPS)Service operations:Delivery of warranty obligations post hand over and follow thru’ maintenance service contracts meeting SLAsEnhance extraction of “Do & Charge” / sparesReduce attrition of portfolioDrive price improvements on renewalsMeasure & improve customer satisfaction (MFA/ NPS)Warehouse ops / Inventory management Utilization & billability of workforce for efficiencyForecasting revenue (sales) and margin from backlog / book & ship conversionWorkforce planningSupporting Sales pursuitsCompetency development of Operations teamDrive continuous improvement in delivery processes for productivity and customer satisfactionLeadership of Operations team comprising Project Managers / Project Leads / Service Manager / Service engineers, Technicians for employee engagement & motivation.']","['s & CompentenciesGraduate Engineer from a reputed university.Buildings Solutions (Security / Fire / BMS) industry domainDirect contracting business (Systems Integration project & After-market services)Total experience of 17-20 years, of which at least 5 years in managerial role of leading Operations - projects /service. Program management of multiple projects / service contracts. Min 3 years of managing a sub-P&L - conversant with Sales accrual methods of Projects / Services, Cost control, Utilization / billabilitytracking of direct workforce, Customer escalations, Collection and Receivables management. Familiarity with contracts Ts & Cs.People leadership - assessment, providing feedback, identifying and deploying development needs of employees in the team.Articulate in English (verbal and written skills)Prior experience of MNC preferable. ']","ResponsibilitiesDelivering Projects, Services & Products in the domain of Building Solutions comprising BMS, Security & Fire Detection & Alarm Systems, Physical Safes.Program management of Projects:Scope, Cost budget, schedule and Customer expectationsClosure / hand over of projectsDrive improvement in delivered margins through labor and material productivityMeasure & improve customer satisfaction (MFA / NPS)Service operations:Delivery of warranty obligations post hand over and follow thru’ maintenance service contracts meeting SLAsEnhance extraction of “Do & Charge” / sparesReduce attrition of portfolioDrive price improvements on renewalsMeasure & improve customer satisfaction (MFA/ NPS)Warehouse ops / Inventory management Utilization & billability of workforce for efficiencyForecasting revenue (sales) and margin from backlog / book & ship conversionWorkforce planningSupporting Sales pursuitsCompetency development of Operations teamDrive continuous improvement in delivery processes for productivity and customer satisfactionLeadership of Operations team comprising Project Managers / Project Leads / Service Manager / Service engineers, Technicians for employee engagement & motivation.Qualifications & CompentenciesGraduate Engineer from a reputed university.Buildings Solutions (Security / Fire / BMS) industry domainDirect contracting business (Systems Integration project & After-market services)Total experience of 17-20 years, of which at least 5 years in managerial role of leading Operations - projects /service. Program management of multiple projects / service contracts. Min 3 years of managing a sub-P&L - conversant with Sales accrual methods of Projects / Services, Cost control, Utilization / billabilitytracking of direct workforce, Customer escalations, Collection and Receivables management. Familiarity with contracts Ts & Cs.People leadership - assessment, providing feedback, identifying and deploying development needs of employees in the team.Articulate in English (verbal and written skills)Prior experience of MNC preferable. "
