job_title,job_categories,career_level,experience_year,salary,employment_type,job_responsibilities,job_qualifications,job_description
         2D Animator (Spine)        ,"[('design', 'graphics'), ('design', 'multi-media'), ('design', 'visual-merchandising')]",,,           Salary negotiable                       ,          Full Time         ,[],[],"Position: 2D Animator (Spine)Level: Junior/Middle/SeniorResponsibilities:Create beautiful animations to be rolled out into the game Using Illustrator Photoshop and After Effects elements, key framing in Spine 2DContribute artwork ideas Requirements:Strong portfolio demonstrating motion graphics/animation Experience with Spine or similar 2D animation tools Ability to create a variety of production quality in cartoon style Capable of independently creating concept sketches and final renderings/ tweaks and animationAbility to accept feedback and implement suggestions Ability to work under pressure and deliver on deadlines Welfare:Annual leave (6-15 days, based on service year and effective after probation period)National Public Holidays (15 days per year) Social Security Group accident and health insurance Annual medical check-up In-house and off house training Extra 15 days maternity leave with pay apart from 90 days according to the Labor Protection ActCompany uniform (polo shirts) Other subsidies, such as funeral and wedding New Year party and annual trip (domestic and oversea)  "
         Digital Content Designer / Graphic Designer - 30 - 50 K  (สมัครงานพร้อมแนบ Portfolio)        ,"[('media-advertising', 'creative-design'), ('design', 'graphics'), ('design', 'others')]",            Entry Level           ,            1 year experience           ,           Salary provided                       ,"          Full Time, Permanent         ",[],[],"สิ่งที่คุณจะได้ทำ - สร้างงานโฆษณา (Online และ Offline) - ดีไซน์ Website E-Commerce, Online Promotion- ดีไซน์สื่อสิ่งพิมพ์ และอื่นๆคนแบบไหนที่เรามองหา - มีความรับผิดชอบสูง ทำงานคุณภาพ ส่งตรงเวลา ไม่ใช่แค่เสร็จๆ ส่งๆไป - มีทัศนคติ 'ยังดีกว่านี้ได้อีก' - พัฒนาตัวเองด้วยการเรียนรู้สิ่งใหม่ๆ อยู่ตลอดเวลา ไม่เป็นน้ำเต็มแก้ว - มีความคิดสร้างสรรค์ และใช้ความคิดสร้างสรรค์ในการแก้ไขปัญหา - สามารถทำงานเป็นทีมได้ดี- ผู้สมัครต้องแนบ Portfolio ผลงานที่เคยทำมาทั้งหมด - Resume - ระบุเงินเดือนที่ต้องการ  "
         Graphic Designer        ,"[('design', 'graphics')]",            Entry Level           ,,           Salary provided                       ,          Contract         ,['Graphic Designer'],"['s:Bachelor degree in Graphic design or related filed, graduated are welcome.Strong knowledge of Adobe Photoshop, Illustrator In DesignAble to execute and translate ideas into tangible masterpieces.Strong knowledge of Adobe PhotoshopappreciationAble to work under a strictly deadlinesGood command of spoken, reading and written EnglishAbility to operate under time constrains and pressure.Age 22-30 yearsExperience in graphic design 0-2 yearsJob Descriptions and Responsibilities:Develop all visual assets for the client and bring the personality of brand to all below the line media, while maintaining brand standards.Propose design concept and be able to translate from concept to visual.Creative design and publishing all types of marketing materials such as advertisement, brochure, website, booth, etc.Preparing high quality graphic design for corporate marketing communications, logo, event and promotional signage e-communications, social media ']","Graphic DesignerQualifications:Bachelor degree in Graphic design or related filed, graduated are welcome.Strong knowledge of Adobe Photoshop, Illustrator In DesignAble to execute and translate ideas into tangible masterpieces.Strong knowledge of Adobe PhotoshopappreciationAble to work under a strictly deadlinesGood command of spoken, reading and written EnglishAbility to operate under time constrains and pressure.Age 22-30 yearsExperience in graphic design 0-2 yearsJob Descriptions and Responsibilities:Develop all visual assets for the client and bring the personality of brand to all below the line media, while maintaining brand standards.Propose design concept and be able to translate from concept to visual.Creative design and publishing all types of marketing materials such as advertisement, brochure, website, booth, etc.Preparing high quality graphic design for corporate marketing communications, logo, event and promotional signage e-communications, social media "
         Social Graphic Designer  ***Urgently Required***         ,"[('media-advertising', 'production'), ('design', 'graphics')]",            Entry Level           ,            1 year experience           ,"           THB13,000 - 16,000 /month (negotiable)                     ","          Full Time, Permanent         ","['Locaton : Le Concorde Tower, 10th Floor, Room 1001, Huay Kwang, BangkokOffice Hour : 9.00 - 18.00 (Lunch time : 12.00 - 13.00)Job Description ทำ Social artwork และ funnelทำดีไซน์สำหรับ Contentบน Facebook ทำดีไซน์ Landing Page Campaignหรือ Website ที่มี Structure ซับซ้อนได้ (จะรับพิจารณาเป็นกรณีพิเศษ)สร้าง Motionเพื่อความน่าสนใจของ Content ']","[' :Photoshop *****illustrator *****After Effect ***Premier Pro ***เคยผ่านงานลักษณะ Digital Agencyมาก่อน สามารถทำงานภายใต้แรงกดดัน และแก้ปัญหาเฉพาะหน้าในเชิงดีไซน์ได้สามารถทำงานเป็นทีมได้ มีมนุษย์สัมพันธ์ที่ดีกับเพื่อนร่วมงานมีความคิดสร้างสรรค์ และสามารถถ่ายทอดงานให้ผู้อื่นเข้าใจได้สามารถทำงานล่วงเวลาได้ และในวันหยุดได้ศึกษาดูงานเพื่อพัฒนาศักยภาพของตัวเองอยู่ตลอดเวลา**** Please attach portfolio file ****Key Benefits:Company’s Trip (domestic & international)Company’s New Year PartyLife InsuranceAnnual Bonus***สวัสดิการสิ่งที่คุณจะได้รับ การเรียนรู้ ทั้งคอร์สเรียนออนไลน์ สัมมนา หนังสือ หากคุณอยากพัฒนาตัวเอง เราพร้อมส่งเสริมCompany Outingประจำปี (ในประเทศ/ต่างประเทศ ขึ้นอยู่กับผลประกอบการ)Company Dinnerเพื่อส่งเสริมความสัมพันธ์ของทุกคนในบริษัทประกันสังคมประกันกลุ่ม (เมื่อผ่านทดลองงาน)โบนัสประจำปีตามความสามารถ (เมื่อทำงานครบ1 ปี)พิจารณาปรับเงินเดือนทุกปีDI AD GROUP (ASIA PACIFIC) CO., LTD.202 Le Concorde Tower, Room 1001, 10th Floor,Ratchadaphisek Rd., Huai Khwang, Huai Khwang,Bangkok 10310 ']","Locaton : Le Concorde Tower, 10th Floor, Room 1001, Huay Kwang, BangkokOffice Hour : 9.00 - 18.00 (Lunch time : 12.00 - 13.00)Job Description ทำ Social artwork และ funnelทำดีไซน์สำหรับ Contentบน Facebook ทำดีไซน์ Landing Page Campaignหรือ Website ที่มี Structure ซับซ้อนได้ (จะรับพิจารณาเป็นกรณีพิเศษ)สร้าง Motionเพื่อความน่าสนใจของ Content Qualification :Photoshop *****illustrator *****After Effect ***Premier Pro ***เคยผ่านงานลักษณะ Digital Agencyมาก่อน สามารถทำงานภายใต้แรงกดดัน และแก้ปัญหาเฉพาะหน้าในเชิงดีไซน์ได้สามารถทำงานเป็นทีมได้ มีมนุษย์สัมพันธ์ที่ดีกับเพื่อนร่วมงานมีความคิดสร้างสรรค์ และสามารถถ่ายทอดงานให้ผู้อื่นเข้าใจได้สามารถทำงานล่วงเวลาได้ และในวันหยุดได้ศึกษาดูงานเพื่อพัฒนาศักยภาพของตัวเองอยู่ตลอดเวลา**** Please attach portfolio file ****Key Benefits:Company’s Trip (domestic & international)Company’s New Year PartyLife InsuranceAnnual Bonus***สวัสดิการสิ่งที่คุณจะได้รับ การเรียนรู้ ทั้งคอร์สเรียนออนไลน์ สัมมนา หนังสือ หากคุณอยากพัฒนาตัวเอง เราพร้อมส่งเสริมCompany Outingประจำปี (ในประเทศ/ต่างประเทศ ขึ้นอยู่กับผลประกอบการ)Company Dinnerเพื่อส่งเสริมความสัมพันธ์ของทุกคนในบริษัทประกันสังคมประกันกลุ่ม (เมื่อผ่านทดลองงาน)โบนัสประจำปีตามความสามารถ (เมื่อทำงานครบ1 ปี)พิจารณาปรับเงินเดือนทุกปีDI AD GROUP (ASIA PACIFIC) CO., LTD.202 Le Concorde Tower, Room 1001, 10th Floor,Ratchadaphisek Rd., Huai Khwang, Huai Khwang,Bangkok 10310 "
         MANAGER – DESIGN AND TECHNICAL SERVICES        ,"[('building-construction', 'architectural-services'), ('design', 'interior'), ('hospitality-foodbeverage', 'others')]",            Senior level           ,            10 years experience           ,           Salary negotiable                       ,"          Full Time, Permanent         ",[],[],"A fantastic opportunity to join a team of passionate professionals and work with the world’s leading hospitality brands on some of the most innovative wellness hospitality projects.Benefits:Competitive salary and benefits packageInternational / multicultural work environmentCollaboration on prestigious luxury projects all around the worldOpportunity to exercise creativity, through ideas or unique skillsetsCentral Bangkok workplaceDaily healthy lunchKey Duties and Responsibilities:Lead the design and technical review of spas and wellness resorts from initial concept design to construction documentation, including support during the pre-opening phase, with an understanding of both design and operational considerations.Drive the design coordination process with client and project team, including architects, interior designers, MEP engineers and all other related consultants.Create initial design concepts for spa and wellness hotel projects, working closely with internationally-renowned design companies throughout the development process. Work seamlessly with other departments within GOCO to develop a thorough understanding of the overall market positioning, competitive landscape, operational requirements for each project, to develop detailed area program briefs and adjacency diagrams, along with look and feel mood boards.Coordinateclosely with Group Director – Design & Development, ensuring the deliverables meet GOCO and other luxury brand standards.Demonstrate a hands-on approach and the ability to work well within the design team as well as with other internal departments.Other Duties and Responsibilities:Maintain strong, professional relationships with GOCO’s clients, business partners and trade organizations.Travel to attend meetings and training sessions, as required.Assume the leadership of multiple projects at the same timeMentorother younger team members within the Design & Technical Services team.Position Specifications:Degree(s) in Interior Design and/or ArchitectureBetween 10 and 15 years working experience in interior design / architecturePrior experience working in hospitality - resort, spa and wellness projects - is a mustPrior experience in leading and managing projects is requiredAbility to communicate design ideas through hand sketchingTechnical skills must include proficiency in Microsoft Office / Adobe Creative Suite / AutoCAD / 3D Software and othersStrong organization and administration skillsGood communication skills in both verbal and written English is a mustCreative, hard-working, and proactive with a positive attitudeCandidates with fewer years of experience will be considered for the position of Assistant Manager – Design & Technical ServicesPlease send your CV, cover letter, and any supporting documents via""Apply Now""GOCO HOSPITALITY37/10, Soi Langsuan Phloen Chit Road,Lumpini, Pathumwan, Bangkok 10330Tel: 02-252-6288 Fax: 02-252-6284www.gocohospitality.co "
         Project Sales Executive/ Senior        ,"[('building-construction', 'architectural-services'), ('design', 'interior'), ('sales-cs-business-devpt', 'technical-sales-sales-engineer')]",            Middle level           ,            2 years experience           ,           Base salary + high commission                       ,"          Full Time, Permanent         ","['High Commission & IncentiveMain Responsibilities:Drive the sales to achieve the individual sales target.Handle key accounts as assigned by Project Sales Manager.Provide support information and technical support to clients with the best solutions.Submit the proposal agreement and quotations or any requirementsSeek new clients or new opportunities for sales increments.Maintain good relationship with existing clients to ensure our best service and satisfaction.Prepare and submit a daily basis update to Project Sales Manager.Complete other tasks as assignments.Qualifications:Thai nationality, Male or Female, Age between 24 - 35 years old.Bachelor Degree in any fields, especially inInterior Design, Architecture, Engineeringwill be an advantage.Experience in project sales and dealing with Lighting Designer, Interior Designer, Architect, Sub-Contractor will be preferable.Good command in English and Computer Literacy.Have own car and driver license.Passion to win.Working Location:- Head Office(near BTS Udomsuk)To become a member of our team please write in with full resume, stating present and expected salaries, and enclosing a recent photograph to the address below:Light Style (Thailand) Co., Ltd.Contact : Human Resources Department1050 Soi Sukhumvit 66/1, Sukhumvit Road, Bangjak,Phrakanong, Bangkok 10260Tel : 02-744-9624-5 Fax : 02-744-9731mb.0854844943LINE ID : 0854844943careers at eurocreations.co.thWebsite :www.lightstyle.co.th']","['s:Thai nationality, Male or Female, Age between 24 - 35 years old.Bachelor Degree in any fields, especially inInterior Design, Architecture, Engineeringwill be an advantage.Experience in project sales and dealing with Lighting Designer, Interior Designer, Architect, Sub-Contractor will be preferable.Good command in English and Computer Literacy.Have own car and driver license.Passion to win.Working Location:- Head Office(near BTS Udomsuk)To become a member of our team please write in with full resume, stating present and expected salaries, and enclosing a recent photograph to the address below:Light Style (Thailand) Co., Ltd.Contact : Human Resources Department1050 Soi Sukhumvit 66/1, Sukhumvit Road, Bangjak,Phrakanong, Bangkok 10260Tel : 02-744-9624-5 Fax : 02-744-9731mb.0854844943LINE ID : 0854844943careers at eurocreations.co.thWebsite :www.lightstyle.co.thQualifications: ']","High Commission & IncentiveMain Responsibilities:Drive the sales to achieve the individual sales target.Handle key accounts as assigned by Project Sales Manager.Provide support information and technical support to clients with the best solutions.Submit the proposal agreement and quotations or any requirementsSeek new clients or new opportunities for sales increments.Maintain good relationship with existing clients to ensure our best service and satisfaction.Prepare and submit a daily basis update to Project Sales Manager.Complete other tasks as assignments.Qualifications:Thai nationality, Male or Female, Age between 24 - 35 years old.Bachelor Degree in any fields, especially inInterior Design, Architecture, Engineeringwill be an advantage.Experience in project sales and dealing with Lighting Designer, Interior Designer, Architect, Sub-Contractor will be preferable.Good command in English and Computer Literacy.Have own car and driver license.Passion to win.Working Location:- Head Office(near BTS Udomsuk)To become a member of our team please write in with full resume, stating present and expected salaries, and enclosing a recent photograph to the address below:Light Style (Thailand) Co., Ltd.Contact : Human Resources Department1050 Soi Sukhumvit 66/1, Sukhumvit Road, Bangjak,Phrakanong, Bangkok 10260Tel : 02-744-9624-5 Fax : 02-744-9731mb.0854844943LINE ID : 0854844943careers at eurocreations.co.thWebsite :www.lightstyle.co.thQualifications: "
         Color Designer        ,"[('design', 'graphics')]",            Middle level           ,            3 years experience           ,           Salary provided                       ,          Full Time         ,[],[],ลักษณะงานรับผิดชอบงานด้านออกแบบสีทาอาคารด้วยโปรแกรม SketchUp และ Photoshop Retouch ภาพอาคารต่างๆ เพื่อใช้ในการประชาสัมพันธ์ผลิตภัณฑ์ คุณสมบัติวุฒิปริญญาตรี ด้านการออกแบบ หรือสาขาที่เกี่ยวข้อง มีประสบการณ์ในงานด้านออกแบบอย่างน้อย 3 ปี สามารถใช้โปรแกรม SketchUp และ Photoshop ได้เป็นอย่างดี หากมีประสบการณ์ในการออกแบบสีทาอาคารมาก่อนจะพิจารณาเป็นพิเศษ  
         Digital Graphic Designer        ,"[('design', 'graphics'), ('design', 'web-design'), ('design', 'others')]",            Entry Level           ,            2 years experience           ,           Salary provided                       ,"          Full Time, Permanent         ","['POSITION:Digital Graphic DesignerLOCATION:Rama 9, BangkokJob Type:PermanentSalary range: 20,000 THB up (Depends on experience)Benefit: Variable bonus, Phone allowance, Group insurance and etc.Responsibilities:Design logo, branding & corporate identities for products and businessesDesign artwork/banner for use in social media and advertisingProducing both mock-ups and finished artwork for both digital and occasional printUsing Adobe software for digital design & retouchingCreate promotional marketing material including product packaging, brochures, leaflets, brand stationary and many more.Able to work cohesively with the rest of the team']","[""s:Male or Female age 22-33 years oldBachelor's degree in related fieldComputer programming and graphic design; computer proficiency; ability to work on a teamHaving a marketing knowledgeAbility to coordinate and work well with all groupsAble to adapt and learn under fast changing environmentAble to multi-task and able to operate with certain independenceFluent in English and ThaiPleasesubmit a brief covering letter and yourupdated CVwhich fully details your qualifications and experienceincludingpresent and expected salary, availabilityanda recent photographto warawan.t [AT SIGN] orenburg.co.th  (080 058 0633)We thank you for your interest in applying for the position and please note that only shortlisted candidates will be contacted for further correspondence.***Candidates are not required to pay a fee to use our services***Visit our website at: www.orenburg.co.th ""]","POSITION:Digital Graphic DesignerLOCATION:Rama 9, BangkokJob Type:PermanentSalary range: 20,000 THB up (Depends on experience)Benefit: Variable bonus, Phone allowance, Group insurance and etc.Responsibilities:Design logo, branding & corporate identities for products and businessesDesign artwork/banner for use in social media and advertisingProducing both mock-ups and finished artwork for both digital and occasional printUsing Adobe software for digital design & retouchingCreate promotional marketing material including product packaging, brochures, leaflets, brand stationary and many more.Able to work cohesively with the rest of the teamQualifications:Male or Female age 22-33 years oldBachelor's degree in related fieldComputer programming and graphic design; computer proficiency; ability to work on a teamHaving a marketing knowledgeAbility to coordinate and work well with all groupsAble to adapt and learn under fast changing environmentAble to multi-task and able to operate with certain independenceFluent in English and ThaiPleasesubmit a brief covering letter and yourupdated CVwhich fully details your qualifications and experienceincludingpresent and expected salary, availabilityanda recent photographto warawan.t [AT SIGN] orenburg.co.th  (080 058 0633)We thank you for your interest in applying for the position and please note that only shortlisted candidates will be contacted for further correspondence.***Candidates are not required to pay a fee to use our services***Visit our website at: www.orenburg.co.th "
         Mechanical Design Engineer Base in Pathumwan (28-32K)        ,"[('design', 'industrial-product'), ('engineering', 'engineering-project-management'), ('engineering', 'mechanical')]",            Entry Level           ,            2 years experience           ,           Salary provided                       ,          Permanent         ,"[""Salary = THB 28,000 - 32,000 per month plus OT and 2 month fixed bonusJob Responsibilities:Designing and Estimation works of the following items for plant construction; Equipment (Stationary Equipment, such as Pressure vessels, heat exchanger, tower, corn roof tank, etc.) Rotating Machine, such as pump, blower, agitator, or other unit equipment. Checking of Design and Drawing, including Drawing by using Auto-Cad for the following items: Engineering Drawings, Strength Calculation for equipment according to the international Code and Rule, such as ASME Making and Preparing the Purchasing Specification for Equipment, including BQEvaluation works for Vendor Documents, including Estimation.Ordering the fabrication and/or Site works, including negotiation to Vendor.Execution of Site Works as a Supervisor, including the design works in site.Application works to the Governor for Mechanical matter.Conference with and negotiating against to the GovernorMaking the schedule for the design and/or construction for mechanical worksEngage in the works of sales and order receipt concerning to the Plant Construction and Maintenance Clean Up the technical data build up by his/her Job as electrical filing of Company's Data Base Reporting for above to his/her Superior according to the Organization""]","[':Male or Female, age 25 - 30 years oldBachelor\'s Degree in Mechanical Engineering or engineering-related fields2+ years\' experience in Mechanical Design especially Stationary Equipment, pressure vessels, heat exchanger, tower, cone roof tank, etc. (experience in engineering firms or manufacturing would be advantageous.) Proficient in CAD 2D/3D; any software (a successful candidate will be suggested to learn the company\'s software.)Good command of English is A MUST.Benefits for this position:Social Security FundOvertime WorkingProvident FundGroup Health Insurance IPD/OPDAnnual Medical Check-UpYear-End Bonus (2 months fixed)Year-End Extra Bonus (depending on company\'s profit)Emergency LoanAnnual Travel (domestic or international)Working Hours:Monday - Friday (8.30 a.m. - 5.30 p.m.)Interested applicants are invited to quick apply or in person or send application with full resume indicating qualifications and experience, transcript, expected salary and recent photo by clicking on""Apply Now""Mind Edge Innovation Co., Ltd.1 Soi Ramkhamhaeng 60/4,Ramkhamhaeng Rd., Huamark,Bangkapi, Bangkok 10240Contact Number:061-410-1116 (Khun Tipwarin) ']","Salary = THB 28,000 - 32,000 per month plus OT and 2 month fixed bonusJob Responsibilities:Designing and Estimation works of the following items for plant construction; Equipment (Stationary Equipment, such as Pressure vessels, heat exchanger, tower, corn roof tank, etc.) Rotating Machine, such as pump, blower, agitator, or other unit equipment. Checking of Design and Drawing, including Drawing by using Auto-Cad for the following items: Engineering Drawings, Strength Calculation for equipment according to the international Code and Rule, such as ASME Making and Preparing the Purchasing Specification for Equipment, including BQEvaluation works for Vendor Documents, including Estimation.Ordering the fabrication and/or Site works, including negotiation to Vendor.Execution of Site Works as a Supervisor, including the design works in site.Application works to the Governor for Mechanical matter.Conference with and negotiating against to the GovernorMaking the schedule for the design and/or construction for mechanical worksEngage in the works of sales and order receipt concerning to the Plant Construction and Maintenance Clean Up the technical data build up by his/her Job as electrical filing of Company's Data Base Reporting for above to his/her Superior according to the OrganizationQualification:Male or Female, age 25 - 30 years oldBachelor's Degree in Mechanical Engineering or engineering-related fields2+ years' experience in Mechanical Design especially Stationary Equipment, pressure vessels, heat exchanger, tower, cone roof tank, etc. (experience in engineering firms or manufacturing would be advantageous.) Proficient in CAD 2D/3D; any software (a successful candidate will be suggested to learn the company's software.)Good command of English is A MUST.Benefits for this position:Social Security FundOvertime WorkingProvident FundGroup Health Insurance IPD/OPDAnnual Medical Check-UpYear-End Bonus (2 months fixed)Year-End Extra Bonus (depending on company's profit)Emergency LoanAnnual Travel (domestic or international)Working Hours:Monday - Friday (8.30 a.m. - 5.30 p.m.)Interested applicants are invited to quick apply or in person or send application with full resume indicating qualifications and experience, transcript, expected salary and recent photo by clicking on""Apply Now""Mind Edge Innovation Co., Ltd.1 Soi Ramkhamhaeng 60/4,Ramkhamhaeng Rd., Huamark,Bangkapi, Bangkok 10240Contact Number:061-410-1116 (Khun Tipwarin) "
         UX / UI Designer (React Native)         ,"[('design', 'graphics'), ('design', 'web-design'), ('information-technology', 'ui-ux-designer')]",            Entry Level           ,            2 years experience           ,           Salary negotiable                       ,"          Full Time, Permanent         ","['Work location:SilomWork day:Mon-Fri, 8.30 AM. – 5.30 PM.Job descriptionTranslate concepts into wireframes and mockups that lead to intuitive user experiences.Facilitate business product visions by researching, conceiving, wire-framing, sketching, prototyping, and mocking up user experiences for digital products.Design and deliver wireframes, user stories, user journeys, and mockups optimized for a wide range of devices and interfaces.Identify design problems and devise elegant solutions.Make strategic design and user-experience decisions related to core, and new, functions and features.Take a user-centered design approach and rapidly test and iterate your designs.Work as a part of software development teams and be in charge of end-to-end UX/UI solution design.']","['s:Thai nationality, 24 - 30 years oldBachelor\'s or Master\'s degree in graphic design, interaction design, new media design, industrial design or related field2-3 years of experience in UX/UI designer for mobile application React NativeA solid grasp of user-centered design and testing methodologies, subsystems, and usability and accessibility concerns.Knowledge of HTML, CSS, Rails, JavaScript, JQuery is a plusKnowledge of iOS and Android application development is a plusTeam player, passionate in daily work with high-quality standards and a mature and positive attitude.For interested candidate, please submit your updated CVwith full details of working experience, stating present and expected salary together with recent photo by click""Apply Now""All applications would be treated with the strictest confidentiality.Chanwanich GroupSilom (Head office):Kongboonma Building, 699 Silom Road, Bangrak, Bangkok 10500Phrapradaeng:Suksawad Rd., Pakklong Bang pla kot, Phrasamutchedi, SamutprakarnSinsakhon:Sinsakhon Printing City & Industrial Estate, Samutsakhonwww.chanwanich.tech|www.witsco.biz|www.chanwanich.comFind us on Line application:“@chanwanich” ']","Work location:SilomWork day:Mon-Fri, 8.30 AM. – 5.30 PM.Job descriptionTranslate concepts into wireframes and mockups that lead to intuitive user experiences.Facilitate business product visions by researching, conceiving, wire-framing, sketching, prototyping, and mocking up user experiences for digital products.Design and deliver wireframes, user stories, user journeys, and mockups optimized for a wide range of devices and interfaces.Identify design problems and devise elegant solutions.Make strategic design and user-experience decisions related to core, and new, functions and features.Take a user-centered design approach and rapidly test and iterate your designs.Work as a part of software development teams and be in charge of end-to-end UX/UI solution design.Qualifications:Thai nationality, 24 - 30 years oldBachelor's or Master's degree in graphic design, interaction design, new media design, industrial design or related field2-3 years of experience in UX/UI designer for mobile application React NativeA solid grasp of user-centered design and testing methodologies, subsystems, and usability and accessibility concerns.Knowledge of HTML, CSS, Rails, JavaScript, JQuery is a plusKnowledge of iOS and Android application development is a plusTeam player, passionate in daily work with high-quality standards and a mature and positive attitude.For interested candidate, please submit your updated CVwith full details of working experience, stating present and expected salary together with recent photo by click""Apply Now""All applications would be treated with the strictest confidentiality.Chanwanich GroupSilom (Head office):Kongboonma Building, 699 Silom Road, Bangrak, Bangkok 10500Phrapradaeng:Suksawad Rd., Pakklong Bang pla kot, Phrasamutchedi, SamutprakarnSinsakhon:Sinsakhon Printing City & Industrial Estate, Samutsakhonwww.chanwanich.tech|www.witsco.biz|www.chanwanich.comFind us on Line application:“@chanwanich” "
         Product Design Engineer (Solidworks)        ,"[('design', 'industrial-product'), ('engineering', 'mechanical'), ('engineering', 'others')]",            Middle level           ,,"           THB45,000 - 70,000 /month                     ",          Permanent         ,"[' Job Description:Converting verbal descriptions or sketches of design objectives into SolidWorks.Designing and developing products to meet customer specifications, in both function and appearance.Communicating with the Product team and with company management to ensure the successful completion of projects.Handling all changes and problems related to the assigned products.Providing the Product team with 3D models and drawings. Committing data to local PDM storage.Determining limitations, assumptions, and solutions in the design and development of 3D models.Must be willing to challenge designers or the Product team if standard practices are not being followed.Often managing multiple projects within the Product team simultaneously.Utilizing prototyping when necessary as part of the validation process.Performing various other additional duties and tasks as assigned by the Product Manager.']","[""s:Fluent in English, Thai nationality only.Bachelor's Degree Mechanical Engineering or Product Design required.Minimum of 4 years in new product development, and design engineering experience is required.Experience in office furniture is a plus.The candidate should be a self-starter, have good organizational skills and the ability to work with minimal direction.Must be a team player and able to work with a variety of personalities.Must be able to work on multiple projects at the same time.Capable of running SolidWorks, creating parts, assemblies, and drawings. Surfacing and FEA capabilities are a plus.Ability to model parts that are prepared and ready for injection moulding, die casting, extruding, and metal fabrication.A good understanding of basic manufacturing processes, and a willingness to learn about new processes.An understanding of how tooling is built. ""]"," Job Description:Converting verbal descriptions or sketches of design objectives into SolidWorks.Designing and developing products to meet customer specifications, in both function and appearance.Communicating with the Product team and with company management to ensure the successful completion of projects.Handling all changes and problems related to the assigned products.Providing the Product team with 3D models and drawings. Committing data to local PDM storage.Determining limitations, assumptions, and solutions in the design and development of 3D models.Must be willing to challenge designers or the Product team if standard practices are not being followed.Often managing multiple projects within the Product team simultaneously.Utilizing prototyping when necessary as part of the validation process.Performing various other additional duties and tasks as assigned by the Product Manager.Qualifications:Fluent in English, Thai nationality only.Bachelor's Degree Mechanical Engineering or Product Design required.Minimum of 4 years in new product development, and design engineering experience is required.Experience in office furniture is a plus.The candidate should be a self-starter, have good organizational skills and the ability to work with minimal direction.Must be a team player and able to work with a variety of personalities.Must be able to work on multiple projects at the same time.Capable of running SolidWorks, creating parts, assemblies, and drawings. Surfacing and FEA capabilities are a plus.Ability to model parts that are prepared and ready for injection moulding, die casting, extruding, and metal fabrication.A good understanding of basic manufacturing processes, and a willingness to learn about new processes.An understanding of how tooling is built. "
         CATIA ENGINEER        ,"[('design', 'industrial-product')]",            Entry Level           ,            3 years experience           ,           Salary negotiable                       ,"          Full Time, Permanent         ","['Salary: 50,000-60,000 Baht/monthJob Description:Communicate and Discuss with Japanese engineers,Recognize design requirements and issues, then decide specification and define product shapes on your own.Direct team members to create and design 2D/3D CAD data based on your theory, as product data out-sending to Japanese client.']","['s:3-5 years of experience in product designing and development field. Design/develop experience stands for capability of mass production designing in Automotive parts 3D CAD knowledge and operating: (Solid, Surface, Drafting, Analysis) CAD Soft is not specified.Strong knowledge to use CATIA is necessary.CATIA skill or designing knowledge will be tested during interview session.English skills for business communication is required.Location: BangkokWe invite qualified candidates to submit their resume stating their present and expected salary to emailFischer & Partners Recruitment OfficeFischer & Partners Co., Ltd.15th Floor 253 Asoke Building, Sukumvit Road, Bangkok.www.fischerandpartners.com ']","Salary: 50,000-60,000 Baht/monthJob Description:Communicate and Discuss with Japanese engineers,Recognize design requirements and issues, then decide specification and define product shapes on your own.Direct team members to create and design 2D/3D CAD data based on your theory, as product data out-sending to Japanese client.Qualifications:3-5 years of experience in product designing and development field. Design/develop experience stands for capability of mass production designing in Automotive parts 3D CAD knowledge and operating: (Solid, Surface, Drafting, Analysis) CAD Soft is not specified.Strong knowledge to use CATIA is necessary.CATIA skill or designing knowledge will be tested during interview session.English skills for business communication is required.Location: BangkokWe invite qualified candidates to submit their resume stating their present and expected salary to emailFischer & Partners Recruitment OfficeFischer & Partners Co., Ltd.15th Floor 253 Asoke Building, Sukumvit Road, Bangkok.www.fischerandpartners.com "
