job_title,job_categories,career_level,experience_year,salary,employment_type,job_responsibilities,job_qualifications,job_description
         Sales Executive (Printing)[25K-35K][Job ID: 53459]        ,"[('sales-cs-business-devpt', 'business-development'), ('engineering', 'others'), ('sales-cs-business-devpt', 'account-servicing')]",            Entry Level           ,            2 years experience           ,           Salary provided                       ,"          Full Time, Permanent         ",[],[],"Salary: 25,000 - 35,000 THBIndustry: Publishing/Printing/Advertising/Broadcasting, Manufacturing(Chemicals/Materials)Location: Bangrak, BangkokWork Type: Mon.-Fri. 08.30 - 17.30Job description:Responsible for identifying new clients and expansion of sales channelConduct research to identify new markets and customer needsIntroduce company service to the prospective clientsMaintain and expand the business from existing customersOther related tasks as neededGeneral qualification:Male or Female, Thai Nationality, Age 26-35Work experience, at least 2 years in sales fieldHold a drivings licenseWork at least 3 years in latest jobWork experience in approaching new clientsGood command of English (conversational level)Sales experience in label printing/packaging industry or Food industry, trading company will be an advantageBenefit package:Social security fundAnnual Bonus 1 monthHoliday work allowance(2,000THB/day)Car allowance(in case, use own car)Company partyContact (ติดต่อ)Time: 8.30 am-5.30pmOffice Number: 02-2539800Website :http://www.reeracoen.co.thInstagram : reeracoenthailandFacebook : Reeracoen Recruitment "
         Supplier Development Supervisor [N3+] [Chachengsao] [40K-60K] [Job ID: 54314]        ,"[('engineering', 'manufacturing-production'), ('professional-services', 'translation')]",            Middle level           ,            3 years experience           ,           Salary negotiable                       ,"          Full Time, Permanent         ",[],[],"Salary: 40,000 - 60,000 THBIndustry: Manufacturing(Chemicals/Materials), Trading FirmLocation: Bang Pakong, ChachoengsaoWork Type: Mon. - Fri. 08.30-17.30Job descriptions:Support import Raw Material and spare parts and acquire information from OEM suppliersJapanese-Thai Interpretation and TranslationSupport communication between Thais and JapaneseProduction Support as assigned by Operation DirectorGeneral qualifications:Female only, Thai nationality, age between 30-35Bachelor's Degree, majoring in Japanese LanguageAt least 3 years working experience in an industrial factory or production line [can, coil, aluminium]Able to communicate well in Japanese (JLPT; N2, N3)Able to work at the Bang Pakong plant Chachoengsao ProvinceGood command of English (conversational level)Benefit package:BonusSalary adjustmentHealth insuranceLife insurance / Accident insuranceSpecial leaveSpecial case moneyAnnual health checkAnnual partyProvident fund*If you would like to know more detail, Please feel free to contact us!Contact (ติดต่อ)Time: 8.30 am - 5.30 pmOffice Number: 02 - 2539800Website:http://www.reeracoen.co.thInstagram:reeracoenthailandFacebook:Reeracoen Recruitment "
         Plating Process  Engineer        ,"[('engineering', 'chemical')]",            Entry Level           ,            2 years experience           ,           Salary provided                       ,"          Full Time, Permanent         ","['Plating Process EngineerFagor Electronics(Thailand) Ltd.Job Descriptions:Process engineer in Plating & Axial line responsibleProduction quality control , problem solving and line balancing .Provide , develop &up date Standard Operation per require.Product &process improvement and driving to continual improvement project to meet quality , productivity and cost effective to management team . Technical training to manufacturing area and qualify .']","['s:Bachelor Degree in Chemical Engineer.Have an experience in plating process at least2 years as mustGood knowledge in manufacturing concept Exp. SPC , Control plan , FMEA , and process improvement tools with analytical skillExperience background in automotive or Electronic manufacturingExperience background in manufacturing with certified IATF 16949 and ISO 14001as preferGood command in English both written and speaking.Good computer skill in Microsoft Office (Excel, PowerPoint & Word).FemaleAge : > 27 -35YearsProactive ,Flexible , good attitude , good collaboration ,Team work , Positive Thinking.Benefit and welfare:UniformDiligent AllowanceMeal AllowanceProvident FundLife InsuranceMedical InsurancePerformance Bonus/ Fix BonusTransportation route BangnaSalary : Open to provide for the right candidate with Negotiation .Interested in this position kindly submit your resume and contact to :Contact information:Fagor Electronics (Thailand) Ltd.82 Moo 5, Wellgrow Industrial Estate, Soi 8/1 .T.Bangsamak , A.Bangpakong Chachoengsao 24130 ,ThailandTel: 038-570 087-90Fax: 038-570 091. ']","Plating Process EngineerFagor Electronics(Thailand) Ltd.Job Descriptions:Process engineer in Plating & Axial line responsibleProduction quality control , problem solving and line balancing .Provide , develop &up date Standard Operation per require.Product &process improvement and driving to continual improvement project to meet quality , productivity and cost effective to management team . Technical training to manufacturing area and qualify .Qualifications:Bachelor Degree in Chemical Engineer.Have an experience in plating process at least2 years as mustGood knowledge in manufacturing concept Exp. SPC , Control plan , FMEA , and process improvement tools with analytical skillExperience background in automotive or Electronic manufacturingExperience background in manufacturing with certified IATF 16949 and ISO 14001as preferGood command in English both written and speaking.Good computer skill in Microsoft Office (Excel, PowerPoint & Word).FemaleAge : > 27 -35YearsProactive ,Flexible , good attitude , good collaboration ,Team work , Positive Thinking.Benefit and welfare:UniformDiligent AllowanceMeal AllowanceProvident FundLife InsuranceMedical InsurancePerformance Bonus/ Fix BonusTransportation route BangnaSalary : Open to provide for the right candidate with Negotiation .Interested in this position kindly submit your resume and contact to :Contact information:Fagor Electronics (Thailand) Ltd.82 Moo 5, Wellgrow Industrial Estate, Soi 8/1 .T.Bangsamak , A.Bangpakong Chachoengsao 24130 ,ThailandTel: 038-570 087-90Fax: 038-570 091. "
         Offshore Field Service Representative         ,"[('engineering', 'energy-natural-resources'), ('engineering', 'engineering-project-management'), ('engineering', 'manufacturing-production')]",            Middle level           ,            3 years experience           ,           Salary provided                       ,          Permanent         ,[],[],"Our client is a leading global Gas Turbine company, Currently it is seeking a Field Service Representative to join its team.Job DescriptionMechanical Installation of gas turbine packages onto offshore modules for gas compression and generator applications.Commissioning of packages which includes cold and hot loop checks. Final start up and package performance test.After sales customer service which include attending to customer trouble calls, Train customer onsite, Attend to maintenance contract (LTSA) assignments, Remote support and set-up remote monitoring (InSight) system. Field repairs of solar centrifugal compressors which include Dry and Wet gas Seals bearings. Field repair of gas turbine packages.Advise customer on Service bulletin and technical letter complains and implement same.Site survey and package upgrade which include controls retrofit, fuel module retrofit and other auxiliary system upgrade.Attend to condition assessment programmes. Maintenance. Write extensive condition assessment reports on packages.Hot gas path boroscopic inspection. Alignment, Engine change out.RequirementsCandidate must be able to work independentlyCandidate must have 3 years of offshore Gas Turbine experienceWoon Yun Shia(Fion Karis)Transcendent Business Services Pte Ltd "
         SHE Coordinator (1 year contract)        ,"[('engineering', 'engineering-project-management'), ('engineering', 'health-safety-environmental'), ('manufacturing', 'others')]",            Entry Level           ,            1 year experience           ,           Salary provided                       ,"          Contract, Temporary         ",[],[],"Location: Bangplee, SamutprakarnEssential Responsibility:Audit and Monitoring to ensure that all actions onSafety, Occupational Health and Environment Health plan will completed. Monitor all regulation concerning Occupational Safety, Healthand EnvironmentDaily&Monthly report on progress ofSafety, Occupational Health and Environment activities at site to be report along with concerns/risks identified.Create activities, advise and train staff to prevent them from unsafe working condition and actCoordinate all safety activity relating to the jobsRequirement:At least Bachelor’s degree in Occupational Health and Safety or related fields with professional safety officer certificateAt least 1-3 years of Safety, Occupational Health and Environment experience with hands-on exposure to manufacturing companyGood Knowledge of general accounting principles, regulatory standards and compliance requirementsProcess good communication and interpersonal skills, with the ability to work well in a teamProficient in English (Written and spoken)Proficient in MS Office applicationsGood knowledge of relevant Safety, Occupational Health and Environment principles. "
         Commercial Project Manager (Substation) 80-120K        ,"[('building-construction', 'building-construction-qs'), ('engineering', 'engineering-project-management'), ('engineering', 'others')]",            Senior level           ,            5 years experience           ,           Salary provided                       ,          Full Time         ,[],[],"Position: Commercial Project Manager (Substation) 80-120KLocation: BangkokBenefits: 80,000-120,000 Baht/ month + other benefitsContact Recruiter: Kajita(@)mriww.co.th / Kajita 089-922-8112Our client is one of the leading industrial application turnkey providers for High Voltage Direct Current) solutions and high performance medium voltage switchgear for industrial and commercial applications. They are now looking for a Project Manager who will manage all projects both internationally and locally.Responsibilities:Reviewing of all ""Tender"" file, and initiate contract handover meeting in conjunction with Contracts Engineering team.Oversee creation of a ""Contract"" file, which includes a summary of all commercial and technical data relating to the required products and, where possible, designating an appropriate part codes (exact specifications) using models and options framework.Ability to list ""outsourced"" items which may be required, together with other factored products or services.Create a ""Contract"" plan, including all relevant commercial and technical milestones, including shipping dates, inspection requirements, and engineering and production time scales. Assist the Sales team in identifying & developing potential local Licensees.Oversee the implementation of systems and ensure proper allocation of resources for it.Develop & execute plans with the Service manager for service and training opportunities.Review existing processes for the commercial department and identify areas for improvement.Manage order acknowledgement to customer and from operating units, ensuring that required time scales are planned.Working with broad team including finance, sales, logistics, engineering and the plants to coordinate and drive business success. Manage post-order process between customer and operating unit. This may involve contract review meetings with manufacturing plants Requirements:Thai Nationality only30-50 years oldBachelor Degree in Electric, electrical or Mechanical, Engineering or other related fieldsAt least 5-10 years of relevant experience in Project Management or related fields.Proven track record leading and executing in Project Management.Have leadership and management abilities to oversee a project.Have people management experience and skills.Strong business and customer understanding.Strong English communications skillsGoal-oriented, task driven and seeks productivity.Can travel.Attractive salary and generous fringe benefits will be offered to the successful candidates.Interested candidates please send your application letter with resume, current and expected salary with contact details and refer the position as Commercial Project Manager (Substation)Please e-mail your CV (in MS Word format only)tokajita(@)mriww.co.thIf you believe that you are the right one,Call Kajita""NOW""089-922-8112 "
         Continuous Improvement Supervisor @Saraburi (45K-50K) (SDG-51614)        ,"[('engineering', 'industrial'), ('engineering', 'manufacturing-production'), ('manufacturing', 'general-production')]",            Middle level           ,            5 years experience           ,           Salary negotiable                       ,"          Full Time, Permanent         ",[],[],"<Job Responsibilities>Working with production team to develop a strong improvement culture that reduces non-value-added waste, improves customer service and cycle times, and enhances product/service quality Leading continuous improvement initiatives with the training and application of Lean management, FMEA, 5S etc.Creating collaborative and self-directed teams focused on improving processesProblem-solving with a focus on plant improvements, efficiency, quality, and above all, safetyAct as a change agent in the manufacturing process through the active support, participation and leadership of Continuous Improvement events; including:Own and organize pre and post standard workParticipating in, co-facilitating or facilitating projects and eventsParticipating in system audits and coaching employees on continuous improvement, standard work development/modification/ adherence, root cause analysis and problem solving Providing necessary training specific to continuous improvement tools and methodologyRecommend, facilitate and maintain visual performance tools assisting all teams as needed to ensure improvements are made and sustained.Other tasks as assigned<Necessary Skill / Experience >Thai nationality , Male/Female, age 30-35 years oldBachelor’s Degree in production engineering, industrial, mechanical or relatedMust have at least 5 years of working experience in production processExperience working in manufacturing plantLean experience in a warehouse and manufacturing environmentMust be Lean Six Sigma Green Belt, Black BeltExperience executing key continuous improvement activities, value stream, kaizen, time studies, and root cause problem solvingGood communication skills and ability to work, teach, coach, motivate and shape teamGood attitude and team playerNo allergy in dust environmentAble to traveling aboard as assignment<Preferable Skill / Experience>NoneLanguages skillsEnglish: Conversational LevelJapanese:NoneWorkplace Area: Nongkhae, SaraburiWorking Hour: 8:00-17:00 (Mon-Fri) About theBenefitsSalary: 45,000–50,000THBAbout the companyProducts: Building Materials / InteriorBusiness Type: Building Materials / InteriorHOW TO APPLY,*** Please submit your resume with photo, your current & expected salary, andreference: Continuous Improvement Supervisor @Saraburi (45K-50K) (SDG-51614)*** Any query regarding this Job or application method, please call Tel. 02-021-0333RGF HR Agent Recruitment (Thailand) Co., Ltd.（株式会社リクルートホールディングスタイ法人）689 BHIRAJ TOWER at EmQuartier, 23rd Floor, Room No. 2304-2306Sukhumvit Road, North Klongton Sub-District, Vadhana District, Bangkok 1011Tel: 02-021-0333Website : www.rgf-hragent.asia/en/thailand "
         Data Center Engineering Officer (Cloud Business)        ,"[('engineering', 'electrical-electronics'), ('engineering', 'mechanical'), ('engineering', 'telecommunication-wireless-radio')]",            Entry Level           ,            3 years experience           ,           Salary negotiable                       ,          Contract         ,"['General Description of Duties and Responsibilities:Manage and supervise the day-to-day operations and maintenance of mechanical and electrical equipment in the Data center.Identify risks and perform IDC vendor operation and maintenance quality assessment.As a technical professional for all facilities-related issues within the Data center of Thailand , escalating to the headquarter（HQ）technical team as neededPerform RCA(root cause analysis) of critical equipment failuresTroubleshoot and report of facility and Data sever-level events within internal SLACreate and deploy new standard practices for technicians and IDC vendor support teamsProvide training and guidance to operation team, such as Method of Procedure（MOP）, Standard Operating Procedure（SOP）, Emergency Operating Procedure（EOP）Ensure all EHS procedures are adhered to by vendor and Huawei staffCommunicate complex technical information to a non-technical audience.Candidate Requirement:Basic Qualifications：3+ years of relevant work experience in a data center or other critical environment or 5+ years of technical training or experience with relevant data center facilities equipmentBachelors or above in applicable engineering field or mechanical or electricalPreferred ']","['s：3+ years of relevant work experience in a data center or other critical environment or 5+ years of technical training or experience with relevant data center facilities equipmentBachelors or above in applicable engineering field or mechanical or electricalPreferred Qualifications： Electrical or mechanical License of ThailandStrong verbal and written communication skillsSolid leadership and organizational skillsProven self-starterAbility to prioritize in a complex, fast-paced environmentBase in Thailand, can short-term travel to other country when needed.Language:Good Speaking and Writing in both English, Thai, preferred Chinese (mandarin).Benefits:Dental insuranceFive-day work weekMedical insuranceOvertime payPerformance bonusHuawei Technologies (Thailand) Co., Ltd.38th Floor, No.9, G Tower Grand Rama 9,Rama 9 Road, Huaykwang Sub-district, Huaykwang District,Bangkok Metropolis, 10310 Thailand.Tel : 02-095-8199 Fax: 02-095-8000 ']","General Description of Duties and Responsibilities:Manage and supervise the day-to-day operations and maintenance of mechanical and electrical equipment in the Data center.Identify risks and perform IDC vendor operation and maintenance quality assessment.As a technical professional for all facilities-related issues within the Data center of Thailand , escalating to the headquarter（HQ）technical team as neededPerform RCA(root cause analysis) of critical equipment failuresTroubleshoot and report of facility and Data sever-level events within internal SLACreate and deploy new standard practices for technicians and IDC vendor support teamsProvide training and guidance to operation team, such as Method of Procedure（MOP）, Standard Operating Procedure（SOP）, Emergency Operating Procedure（EOP）Ensure all EHS procedures are adhered to by vendor and Huawei staffCommunicate complex technical information to a non-technical audience.Candidate Requirement:Basic Qualifications：3+ years of relevant work experience in a data center or other critical environment or 5+ years of technical training or experience with relevant data center facilities equipmentBachelors or above in applicable engineering field or mechanical or electricalPreferred Qualifications： Electrical or mechanical License of ThailandStrong verbal and written communication skillsSolid leadership and organizational skillsProven self-starterAbility to prioritize in a complex, fast-paced environmentBase in Thailand, can short-term travel to other country when needed.Language:Good Speaking and Writing in both English, Thai, preferred Chinese (mandarin).Benefits:Dental insuranceFive-day work weekMedical insuranceOvertime payPerformance bonusHuawei Technologies (Thailand) Co., Ltd.38th Floor, No.9, G Tower Grand Rama 9,Rama 9 Road, Huaykwang Sub-district, Huaykwang District,Bangkok Metropolis, 10310 Thailand.Tel : 02-095-8199 Fax: 02-095-8000 "
         Equipment Design Engineer (38K - 43K) (SDG-52522)        ,"[('design', 'industrial-product'), ('engineering', 'mechanical'), ('engineering', 'others')]",            Entry Level           ,            3 years experience           ,           Salary provided                       ,"          Full Time, Permanent         ",[],[],"<Job Responsibilities>Make quotation of projectHave meeting with client to get requirementsDraw a general design and detailed designChoose materials for constructionManaging schedule and budget in according to construction period and design drawingVisit to plant to check site conditionTest run of pipe and check whether it operates without troubleOther tasks as assigned<Necessary Skill / Experience >Thai nationality , Male/Female, age 27 - 40 years oldBachelor's degree　At least 3 years working experience to draw Stationary Equipment (Column, Tower, Vessel, Heat Exchanger) of plantsConversation middle level of EnglishCAD experienceWorking experience in Japanese or MNC Company<Preferable Skill / Experience>NoneLanguages skillsEnglish:Conversational LevelJapanese:NoneWorkplace Area: BTS Chit Lom, BangkokWorking Hour: 8:30-17:30(Mon-Fri (Saturday working: Depends on project))About theBenefitsSalary: 38,000–43,000THBAbout the companyProducts: Engineering, procurement of machinery, equipment and materials and construction of factory facilities and plant. Maintenance and modernization / conversion of existing facilities.Business Type: Machinery / Equipment / PlantsHOW TO APPLY,*** Please submit your resume with photo, your current & expected salary, and reference:Equipment Design Engineer (38K - 43K) (SDG-52522)*** Any query regarding this Job or application method, please call Tel. 02-021-0333RGF HR Agent Recruitment (Thailand) Co., Ltd.（株式会社リクルートホールディングスタイ法人）689 BHIRAJ TOWER at EmQuartier, 23rd Floor, Room No. 2304-2306Sukhumvit Road, North Klongton Sub-District, Vadhana District, Bangkok 1011Tel: 02-021-0333Website : www.rgf-hragent.asia/en/thailandfind us on Facebook:RGF Thailand "
         Electrical & Instrument  Engineer        ,"[('engineering', 'electrical-electronics'), ('engineering', 'maintenance')]",            Middle level           ,            3 years experience           ,           Salary provided                       ,          Permanent         ,"['Job DescriptionsProvide Electrical and Instrument technical as consultant for Maintenance and Operations.Provide Electrical and Instrument technical design to support new projects or reliability and ensure to comply with specification and codes to avoid further damage and plant shutdown. Execute project which include identify project scope cost estimate, obtain budget approval, budget control, detail design, quality control, schedule control. Coordinate all aspects of Maintenance, Reliability, and Engineering project in central support to ensure all Electrical and Instrument technical are combined and proper as requirement and coordinate with I/E outsource on special assignment.Participate effectively with team member through construction completion and turn over to the asset owner.Coordination the new asset records and account closing after project completion.Prepare new equipment requisitions for new Electrical and Instrument equipment for Project and Maintenance and continue proceeding to order, get delivery, installation, start-up, and handover with a good quality of work and safely.Work as a HAZOP team member in portion of Electrical and Instrument.Review construction safety and coordinate with concern parties to ensure safe, smooth and successful in construction of the project and maintenance Responsible in modification control and record per Management of Change (MOC) Procedure.Investigate failure of electrical and instrumentation, maintain and monitor I/E maintenance records including review and update PM/PdM program in CMMS. Be the focal point of I/E change request ,monitor and report electrical and instrumentation KPI.Be the electrical authorize person for 115/22kV switching.']","['sBachelor Degree in Electrical, Instrument Engineering or related fieldMinimum 3 years of experience in Electrical and Instrument EngineerKnowledge in related international codes & standard specification.Experience in predictive and preventive maintenance in Chemical, Petrochemical or Refinery would be advantage.Experience in maintenance concepts, RCM/TPM and six sigma techniques.Well experienced in using and maintaining CCMS systems.Able to work with international vendor located outside Thailand for the sourcing of parts.Shown to have excellent social skills, be able to build bridges between disciplines, especially between maintenance and the various support departments Proficient in English both spoken and writtenAble to work in Asia Industrial Estate, Ban Chang, Rayong. ']","Job DescriptionsProvide Electrical and Instrument technical as consultant for Maintenance and Operations.Provide Electrical and Instrument technical design to support new projects or reliability and ensure to comply with specification and codes to avoid further damage and plant shutdown. Execute project which include identify project scope cost estimate, obtain budget approval, budget control, detail design, quality control, schedule control. Coordinate all aspects of Maintenance, Reliability, and Engineering project in central support to ensure all Electrical and Instrument technical are combined and proper as requirement and coordinate with I/E outsource on special assignment.Participate effectively with team member through construction completion and turn over to the asset owner.Coordination the new asset records and account closing after project completion.Prepare new equipment requisitions for new Electrical and Instrument equipment for Project and Maintenance and continue proceeding to order, get delivery, installation, start-up, and handover with a good quality of work and safely.Work as a HAZOP team member in portion of Electrical and Instrument.Review construction safety and coordinate with concern parties to ensure safe, smooth and successful in construction of the project and maintenance Responsible in modification control and record per Management of Change (MOC) Procedure.Investigate failure of electrical and instrumentation, maintain and monitor I/E maintenance records including review and update PM/PdM program in CMMS. Be the focal point of I/E change request ,monitor and report electrical and instrumentation KPI.Be the electrical authorize person for 115/22kV switching.QualificationsBachelor Degree in Electrical, Instrument Engineering or related fieldMinimum 3 years of experience in Electrical and Instrument EngineerKnowledge in related international codes & standard specification.Experience in predictive and preventive maintenance in Chemical, Petrochemical or Refinery would be advantage.Experience in maintenance concepts, RCM/TPM and six sigma techniques.Well experienced in using and maintaining CCMS systems.Able to work with international vendor located outside Thailand for the sourcing of parts.Shown to have excellent social skills, be able to build bridges between disciplines, especially between maintenance and the various support departments Proficient in English both spoken and writtenAble to work in Asia Industrial Estate, Ban Chang, Rayong. "
         Industrial Engineer Staff   (Food Engineering)  - Saraburi Factory        ,"[('engineering', 'industrial')]",            Entry Level           ,,           Salary negotiable                       ,"          Full Time, Permanent         ","['Job DescriptionTo follow the Company Policy, Quality, Environmental and Occupational Health Safety PolicyTo perform work duties to ensure target achievement and report to superior timelyTo cooperate with production members in each factory, pay attention to find the problems and solution plans with supervisors and propose to production in each factory To maintain equipment and monitor the expense follow with annual budgetTo respond and solve problemsOthers upon the assignmentsJob ']","[':Male or Female, age between 23-25 years old.Bachelor Degree in Industrial Engineer (IE)New graduated are welcome.Good command in spoken and written in English, Computer literacyGood understanding of Supply Chain Management, Manufacturing/Production TechnologyGood interpersonal skills, good analytical, problem solving and communication skillsWorking Place:Nong Khae Factory (Saraburi Base)Contact Person: คุณคนธวรรณ วงษ์ศิริTel :02-2477000 ต่อ 1583 ']","Job DescriptionTo follow the Company Policy, Quality, Environmental and Occupational Health Safety PolicyTo perform work duties to ensure target achievement and report to superior timelyTo cooperate with production members in each factory, pay attention to find the problems and solution plans with supervisors and propose to production in each factory To maintain equipment and monitor the expense follow with annual budgetTo respond and solve problemsOthers upon the assignmentsJob Qualification:Male or Female, age between 23-25 years old.Bachelor Degree in Industrial Engineer (IE)New graduated are welcome.Good command in spoken and written in English, Computer literacyGood understanding of Supply Chain Management, Manufacturing/Production TechnologyGood interpersonal skills, good analytical, problem solving and communication skillsWorking Place:Nong Khae Factory (Saraburi Base)Contact Person: คุณคนธวรรณ วงษ์ศิริTel :02-2477000 ต่อ 1583 "
"         Sr. Maintenance Engineer (45K - 55K) - Nikhompatana, Rayong.        ","[('engineering', 'maintenance'), ('engineering', 'mechanical'), ('manufacturing', 'general-production')]",            Middle level           ,            5 years experience           ,"           THB45,000 - 55,000 /month (negotiable)                     ","          Full Time, Permanent         ","['Responsibilities:To responsible for all machine and equipment , tools in the Factory.Identifying (foreseeing) the machine equipment and tool criteria in work instruction or establishing a quality working plan if necessarily for work load and production personal to aware of the running the working load equipment.Ensuring any special fabrication precaution and preventive requirement are delivered and understood by maintenance and machine operators before work execution.Ensuring adequate and suitable maintenance personal are assigned for respective activity and that of the repair &preventive requirement are carried out accordingly.To ensuring that all tool smooth running be ensuring no machine break down hours record is over KPI.Raising any potential all machine equipment tool as to effectively preventive recurrence.Identifying the training needs for all machine to user and conducting skill base training to meet requirement and growing needs improvement.To follow to instruction and assignment from the Operation Manager.']","[':Male, Age over 30 years old.Bachelor’s Degree of Engineer or equivalent in related fields.Minimum 5 year experience in related fields.Able to Work hours : Mon-Sat (07.30-16.30)Good command in English, both speaking and writing.Good working experience in machine , equipment , tools.Interested candidates please send your application letter with resume, current and expected salary with contact details to:[emailprotected] manpower.th.comAttn:Mr.Norachat Wungpingchai – Consultant143/166-8 Moo 12, Nong-prue, Banglamung, Chonburi 20150Tel. 033 - 135014 ext.3403 ']","Responsibilities:To responsible for all machine and equipment , tools in the Factory.Identifying (foreseeing) the machine equipment and tool criteria in work instruction or establishing a quality working plan if necessarily for work load and production personal to aware of the running the working load equipment.Ensuring any special fabrication precaution and preventive requirement are delivered and understood by maintenance and machine operators before work execution.Ensuring adequate and suitable maintenance personal are assigned for respective activity and that of the repair &preventive requirement are carried out accordingly.To ensuring that all tool smooth running be ensuring no machine break down hours record is over KPI.Raising any potential all machine equipment tool as to effectively preventive recurrence.Identifying the training needs for all machine to user and conducting skill base training to meet requirement and growing needs improvement.To follow to instruction and assignment from the Operation Manager.Qualification:Male, Age over 30 years old.Bachelor’s Degree of Engineer or equivalent in related fields.Minimum 5 year experience in related fields.Able to Work hours : Mon-Sat (07.30-16.30)Good command in English, both speaking and writing.Good working experience in machine , equipment , tools.Interested candidates please send your application letter with resume, current and expected salary with contact details to:[emailprotected] manpower.th.comAttn:Mr.Norachat Wungpingchai – Consultant143/166-8 Moo 12, Nong-prue, Banglamung, Chonburi 20150Tel. 033 - 135014 ext.3403 "
         Design (PCB) - Engineer        ,"[('engineering', 'electrical-electronics')]",            Entry Level           ,,           Salary negotiable                       ,"          Full Time, Permanent         ",['Responsibilities:• Design control unit for Air-conditioner.• Evaluation control unit according to IEC standard.'],"['s:• Bachelor’s or Master’s degree in Electronic, Mechatronic Engineering.• Minimum 1-3 year experiences in- Electrical appliance business.- Electronic circuit design.- Electronic semiconductor.- Electronic part qualification.• Good in written & spoken English• Auto CAD and PCB design are require.• Robot contest experience will advantage.• A/C knowledge as background is preference• Good interpersonal and communication skillsAttractive remuneration package commensurate with qualifications and experience will be offered to the successful candidates. Interested persons are invited to send an application letter with an updated resume detailing work experience, recent photo and expected salary viaAPPLY NOW or address to: We look forward to your application.Toshiba Carrier (Thailand) Co., Ltd.Human Resource Department144/9 Moo5, Bangkadi Industrial Park, Tiwanon Road, Muang, Pathumthani 12000, ThailandTel: 0 2832 3100 ext. 4666Website:http://www.toshiba-carrier.co.th ']","Responsibilities:• Design control unit for Air-conditioner.• Evaluation control unit according to IEC standard.Qualifications:• Bachelor’s or Master’s degree in Electronic, Mechatronic Engineering.• Minimum 1-3 year experiences in- Electrical appliance business.- Electronic circuit design.- Electronic semiconductor.- Electronic part qualification.• Good in written & spoken English• Auto CAD and PCB design are require.• Robot contest experience will advantage.• A/C knowledge as background is preference• Good interpersonal and communication skillsAttractive remuneration package commensurate with qualifications and experience will be offered to the successful candidates. Interested persons are invited to send an application letter with an updated resume detailing work experience, recent photo and expected salary viaAPPLY NOW or address to: We look forward to your application.Toshiba Carrier (Thailand) Co., Ltd.Human Resource Department144/9 Moo5, Bangkadi Industrial Park, Tiwanon Road, Muang, Pathumthani 12000, ThailandTel: 0 2832 3100 ext. 4666Website:http://www.toshiba-carrier.co.th "
         Industrial Engineering Manager        ,"[('engineering', 'engineering-project-management'), ('engineering', 'industrial'), ('engineering', 'manufacturing-production')]",            Senior level           ,            10 years experience           ,"           THB45,000 - 55,000 /month (negotiable)                     ",          Permanent         ,"['Our client is world’s leading technology in automotive industry, they are looking for potential who can fulfill their requirement as following;Position: Industrial Engineering ManagerSalary: 50,000 (depend on Experience)Location: Pinthong, ChonburiResponsibilities:Supporting Production Line to achieve the targetCreate, planning, and following up Kaizen improvement in all terms of targets.Calculate manpower supply component optimal follow volume productionControl all process parameter (Man, Machine, Method)OEE machine and Process Improvement.Trouble shouting for production process and improvement ProductivityPreparation Layout for new model and management current area for can use full capacity.Support trial production for new model.Keep data record and support document work according to working process and ISO 9001 requirement.Other related tasks as assigned.']","[""s: Male 30-40 years old. Bachelor's degree of Industrial Engineer or Mechanical Engineer in related fields.Experience in Cost reduction, Kaizen project in manufacturing.Experience in Automotive Manufacturing in Management level over 5 years.Technical knowledge in Machining and CNC lath.Interested candidate, please send your resume in English (Word format only) along with your recent photo and expected salary to us by E-mail.JAC Personnel Eastern Seaboard Recruitment Ltd.4/222, 5thFloor, Harbor Mall, Moo 10, Sukhumvit Road,T. Tungsukla, A. Sriracha, Chonburi 20230Tel:063-5358042Email:[emailprotected] jac-recruitment.com ""]","Our client is world’s leading technology in automotive industry, they are looking for potential who can fulfill their requirement as following;Position: Industrial Engineering ManagerSalary: 50,000 (depend on Experience)Location: Pinthong, ChonburiResponsibilities:Supporting Production Line to achieve the targetCreate, planning, and following up Kaizen improvement in all terms of targets.Calculate manpower supply component optimal follow volume productionControl all process parameter (Man, Machine, Method)OEE machine and Process Improvement.Trouble shouting for production process and improvement ProductivityPreparation Layout for new model and management current area for can use full capacity.Support trial production for new model.Keep data record and support document work according to working process and ISO 9001 requirement.Other related tasks as assigned.Qualifications: Male 30-40 years old. Bachelor's degree of Industrial Engineer or Mechanical Engineer in related fields.Experience in Cost reduction, Kaizen project in manufacturing.Experience in Automotive Manufacturing in Management level over 5 years.Technical knowledge in Machining and CNC lath.Interested candidate, please send your resume in English (Word format only) along with your recent photo and expected salary to us by E-mail.JAC Personnel Eastern Seaboard Recruitment Ltd.4/222, 5thFloor, Harbor Mall, Moo 10, Sukhumvit Road,T. Tungsukla, A. Sriracha, Chonburi 20230Tel:063-5358042Email:[emailprotected] jac-recruitment.com "
