job_title,job_categories,career_level,experience_year,salary,employment_type,job_responsibilities,job_qualifications,job_description
         ผู้จัดการฝ่ายบุคคลและประสานงาน        ,"[('admin-hr', 'recruitment-executive-search')]",            Middle level           ,            2 years experience           ,"           THB30,000 - 45,000 /month (negotiable)                     ","          Full Time, Permanent         ",[],[],รายละเอียดงาน1. รับผิดชอบงานฝ่ายบุคคลและประสานงานในเขตพื้นที่ที่รับผิดชอบ2. ดูแลเรื่องการสรรหาพนักงาน3. ดูแลเรื่องการจัดทำเงินเดือนพนักงานคุณสมบัติผู้สมัคร1. อายุ 24-30 ปี2. จบการศึกษาระดับปริญญาตรีขึ้นไป สาขาใดก็ได้3. มีประสบการณ์ทำงานเกี่ยวกับงานบุคคล 2-5 ปี4.จำเป็นต้องสื่อสารภาษาจีนได้เป็นอย่างดี5. มีทักษะในการสื่อสารและประสานงานอย่างมีประสิทธิภาพ6. วิเคราะห์และจัดการกับปัญหาได้เป็นอย่างดี สามารถแก้ไขปัญหาเฉพาะหน้าได้7. สามารถทำงานเป็นทีมได้ดี8. ทำงาน 6 วัน วันจันทร์-เสาร์ เวลา 8.30-17.30 น. 
         Receptionist (1 year contract ) Rayong 20-25 K        ,"[('admin-hr', 'administration-operation-clerical-support'), ('hospitality-foodbeverage', 'operation'), ('others', 'student-fresh-graduate-no-experience')]",            Entry Level           ,,"           THB20,000 - 25,000 /month (negotiable)                     ",          Contract         ,"['Position:Receptionist(1 yearcontract)Location:Map Ta Phut Industrial Estate , RayongWorking day:Mon-FriSalary:20-25 KResponsibilities:-Greet clients and visitors with a positive, helpful attitude.Assisting clients in finding their way around the office.Announcing clients as necessary.Helping maintain workplace security by issuing, checking and collecting badges as necessary and maintaining visitor logs.Assisting with a variety of administrative tasks including copying, faxing, taking notes and making travel plans.Preparing meeting and training rooms.Answering phones in a professional manner, and routing calls as necessary.Assisting colleagues with administrative tasks.Performing ad-hoc administrative duties.Answering, forwarding, and screening phone calls.Sorting and distributing mail.Hiring, managing and developing the junior administrative team.Provide excellent customer service.Scheduling appointments.']","['s:-Bachelor’s degree in related field.0.5-3 years’ experience as a receptionist or in related field.Consistent, professional dress and manner.Excellent of English written and verbal communication skills.(TOEIC550++)Competency in Microsoft applications including Word, Excel, and Outlook.Good time management skills.Experience with administrative and clerical procedures.Able to contribute positively as part of a team, helping out with various tasks as required.If you are interested, please submit your Resume (English) with your recent photo, present salary and expected salaryAdecco Bangna LimitedMobile+66 81 7388273Contact:K.Ann ']","Position:Receptionist(1 yearcontract)Location:Map Ta Phut Industrial Estate , RayongWorking day:Mon-FriSalary:20-25 KResponsibilities:-Greet clients and visitors with a positive, helpful attitude.Assisting clients in finding their way around the office.Announcing clients as necessary.Helping maintain workplace security by issuing, checking and collecting badges as necessary and maintaining visitor logs.Assisting with a variety of administrative tasks including copying, faxing, taking notes and making travel plans.Preparing meeting and training rooms.Answering phones in a professional manner, and routing calls as necessary.Assisting colleagues with administrative tasks.Performing ad-hoc administrative duties.Answering, forwarding, and screening phone calls.Sorting and distributing mail.Hiring, managing and developing the junior administrative team.Provide excellent customer service.Scheduling appointments.Qualifications:-Bachelor’s degree in related field.0.5-3 years’ experience as a receptionist or in related field.Consistent, professional dress and manner.Excellent of English written and verbal communication skills.(TOEIC550++)Competency in Microsoft applications including Word, Excel, and Outlook.Good time management skills.Experience with administrative and clerical procedures.Able to contribute positively as part of a team, helping out with various tasks as required.If you are interested, please submit your Resume (English) with your recent photo, present salary and expected salaryAdecco Bangna LimitedMobile+66 81 7388273Contact:K.Ann "
"          Independent Financial Advisor (IFA)-Marketing, Bangkok, Thailand        ","[('admin-hr', 'recruitment-executive-search'), ('insurance', 'insurance-agent-broker'), ('marketing-public-relations', 'direct-marketing')]",            Senior level           ,            5 years experience           ,           Salary provided                       ,          Full Time         ,[],[],"Salary: AttractiveAdditional Benefits: AttractiveCompany ProfileExecutive recruitment company Monroe Consulting Group Thailand is recruiting on behalf of a leading Financial Management Company. Our highly respected client is seeking an Independent Financial Advisor (IFA) with at least 5 years of experience in mutual fund, wealth management or insurance company. The job is based in Bangkok, Thailand.Job SummaryThe Independent Financial Advisor will recruit, manage and coordinate with IFA agents to facilitate the initial sales and after sales support to all IFA agent.Job ResponsibilitiesTo properly recruit qualified IFA as per compass planLead the development of selling tools for initiatives and create marketing activities / promotions / incentives to boost-up sales volumeConduct marketing plan and suggest new solutions to serve need of IFA agentsKeep up with IFA agent’s product demands and requirements.Understands overall existing mutual fund product and competitors in order to provide and advice key sales techniques and selling points that will be used to help IFA agents offer products to end clients. Ensuring that all regulatory compliance issues are settled / met by the SEC, SET and all relevant authorities.Any other responsibilities/tasks as assigned by the Management from time to timeJob RequirementsBachelor's degree or higher in Marketing, Finance and Banking, Business administration or related fields.Single license certification is a must.CFP license is preferable.Minimum 5 years' experience in mutual fund field or wealth management or insurance company is preferable.Good command of EnglishComputer skills especially Ms. Word, PPT and Excel.Ability to work in a team setting.INTERESTED? All applications will be treated in the strictest confidence. If you are a suitable match for this position please simply click the APPLY button below and please ensure that your CV is a WORD document and not a PDF "
         General Admin. & Building Manager        ,"[('admin-hr', 'administration-operation-clerical-support')]",            Senior level           ,            5 years experience           ,           Salary provided                       ,"          Full Time, Permanent         ",['Responsibilityดูแลงานธุรการสำนักงานบริษัทฯ (สัญญาเช่า ทรัพย์สิน จัดซื้อ เครื่องใช้สำนักงาน)ตัวแทนประสานงานกับ บ.Outsourceควบคุมดูแลด้านImport / Logistic.ดูแล ซ่อมบำรุงอาคารสำนักงาน'],['อายุ 40 ปีขึ้นไปมีประสบการณ์ 5 ปีขึ้นไป ทางด้านงานGA./ Buildingมีประสบการณ์ในการบริหารงาน Outsource ทั้งด้านฝ่ายบริหารจัดการอาคาร และระบบขนส่งมีประสบการณ์ในระดับบริหารอย่างน้อย5ปีใช้ภาษาอังกฤษได้ดี '],Responsibilityดูแลงานธุรการสำนักงานบริษัทฯ (สัญญาเช่า ทรัพย์สิน จัดซื้อ เครื่องใช้สำนักงาน)ตัวแทนประสานงานกับ บ.Outsourceควบคุมดูแลด้านImport / Logistic.ดูแล ซ่อมบำรุงอาคารสำนักงานQualificationอายุ 40 ปีขึ้นไปมีประสบการณ์ 5 ปีขึ้นไป ทางด้านงานGA./ Buildingมีประสบการณ์ในการบริหารงาน Outsource ทั้งด้านฝ่ายบริหารจัดการอาคาร และระบบขนส่งมีประสบการณ์ในระดับบริหารอย่างน้อย5ปีใช้ภาษาอังกฤษได้ดี 
         Administration Officer/พนักงานธุรการ         ,"[('admin-hr', 'administration-operation-clerical-support'), ('admin-hr', 'others')]",            Entry Level           ,            3 years experience           ,"           THB16,000 - 20,000 /month (includes high commission)                     ","          Full Time, Permanent         ",[],[],"Position : Adminลักษณะงานทำงานที่ บริษัท เน็กซ์เตอร์ แอร์โรสเปซ แอนด์ มารีน จำกัดติดต่อและประสานงานกับลูกค้า, ฝ่ายขาย และหน่วยงานต่างๆ ภายในบริษัท ,ภายนอกบริษัทจัดทำใบสั่งซื้อ ใบเสนอราคา และเอกสารต่างๆ ที่เกี่ยวข้องจัดทำภาษีซื้อ/ขาย หัก ณ ที่จ่ายคุณสมบัติเพศ หญิง อายุ 25- 35 ปีปริญญาตรี สาขาการบัญชี หรือสาขาที่เกี่ยวข้องมีประสบการณ์ด้านงานบัญชีธุรการ แอดมิน ไม่น้อยกว่า3 ปี สามารถใช้คอมพิวเตอร์และอุปกรณ์สำนักงานต่างๆ ได้เป็นอย่างดีมีทักษะในการสื่อสารระดับดี คล่องแคล่วขยัน ซื่อสัตย์ อดทน สามารถทำงานภายใต้ความกดดัน และรับผิดชอบในหน้าที่มนุษย์สัมพันธ์ดี สามารถทำงานเป็นทีมมีความกระตือรือร้น ตั้งใจทำงาน และตรงต่อเวลางานอื่นๆ ที่ได้รับมอบหมายเวลาทำงาน จันทร์ – ศุกร์ 08.30 – 17.00 น.สวัสดิการพนักงานวันหยุดประจำปีโบนัสประกันสังคมสถานที่ทำงานทำงานที่ บริษัท เน็กซ์เตอร์ แอร์โรสเปซ แอนด์ มารีน จำกัด194/38 B10หมู่ 3 ตำบลบ้านฉาง อำเภอบ้านฉาง จังหวัดระยอง1Contact :Khun Inthanin SalanyanonNEXTER AEROSPACE & MARINE CO. LTD.194/38 B10 Moo 3,Tambon Baanchang, Amphur Baanchang,Rayong ProvinceTel.:+66 8 5546 1545 "
         Recruitment and Administration Executive        ,"[('admin-hr', 'administration-operation-clerical-support')]",            Entry Level           ,,"           THB16,000 - 20,000 /month                     ",          Full Time         ,[],[],"Job Description:Recruitment Process - Active role, implementation, action, reporting and management and overall general input into the process by way of placing and designing adsTaking of and management of all interview calls Reception duties General office duties and running of the location, plus the upkeep and maintenance of the officePreparation, balancing & finalizing sales reports Update and balance daily and weekly reports Inventory and Stock control Reports to Managing Director, Country and Regional Head of Administration Requirements:Can start immediately Female ONLY. Age not over 28 Years Fresh graduate is welcome Thai citizen only Good command of written and spoken English and Thai Bachelor’s Degree in any related field If you think you have the right qualities, apply now by sending your resume to:The HR DepartmentAll applications will be treated with the strictest of confidence.62Thaniya Building (BTS wing Zone) floor 10 Unit 1004-1005Silom Road, Suriyawong Bangrak, Bangkok 10500Office :02-6328890-4 (K.Ploy) during business hoursWebsite:ULTIMATEINTERNATIONALMARKETING.COMFind us on Facebook :https://www.facebook.com/ultimate.organization/INSTAGRAM: ultimate_international_mktg "
         Administrative Assistant for fast-growing fashion-tech company        ,"[('admin-hr', 'administration-operation-clerical-support'), ('admin-hr', 'secretary-personal-assistant'), ('management', 'general-management')]",            Entry Level           ,,"           THB35,000 - 45,000 /month (negotiable)                     ",          Full Time         ,"[""Do you excel at any task you set your mind to? Are you into fashion/tailored clothing? Want to be part of a rapidly growing fashion-tech company disrupting the future of the fashion industry?About Bespokify:From shirts to wetsuits and everything in between, Bespokify's technology allows you to create custom designed & fitted fashion instantly. It spells the end for standard sizing and allows anyone to create and launch a fashion brand within a few clicks with no investment. We cover the full on-demand fashion vertical - from eCommerce integration, right through to manufacturing technology.We work with the largest apparel companies in the world toeliminate returns due to bad fit, overproduction, and environmental & labour exploitation. We are driving a future where whatever the brand, whatever the product, can be made to your individual body and design preferences. Welcome to the future of mass-bespoke fashion.Job responsibilities:We're looking for an administrative assistant to join our team. Responsibilities include:Performing administrative tasks: Provide direct supports to CEO (on both personal and business-related tasks), executive assistant and teams, data-entry, documentation, filling duties and assist on any ad-hoc tasks as required by the team and other executives. Supporting business development: Field enquiries, qualify leads and set up new accounts.Supporting existing customers: Provide basic technical support and administration assistance and act as a point of contact for customers.Basic book-keeping/accounting: Filing expenses, issue invoices, follow up on payments, etc.Managing office facilities: Coordinate with cleaners, order office supplies as and when required, support guests and vendors planning to visit our office, etc.Developing your business administration skills: Work closely with a highly talented team and learn valuable skills to help you advance your career in business administration.""]","[""s:You will need the following qualifications:Fluent in English:Perfect spoken and written English. Preferably Thai nationals. Hard-working & ambitious:We need someone who's hungry to learn and work hard. We will give you real responsibility to have a huge impact on our business. No one else will understand our business so broadly, so you will become a very valuable asset.Technically competent:You need to have good core skills; strong in mathematics, very competent with technology, familiar with basic accounting and have excellent written and verbal communication skills.Critical thinking:You need to think outside the box. No one is going to spoon-feed you the work. At Bespokify you will be one of the most important people in the entire company, and to be of any use, you need to be an independent critical thinker.Self-motivating & strong initiative:We are not some monolithic corporation where you can easily be forgotten and get your monthly paycheque flying under the radar. At Bespokify you will be in the thick of the action from day one, and over time will grow to lead teams around the world. So you have to always be on your toes thinking about how things can be done better and take action to achieve it.Not political:We are a close-knit team that works effectively as a unit. We need someone who's not motivated by job titles and internal competition, but delivering excellence and making a big difference in our industry. ""]","Do you excel at any task you set your mind to? Are you into fashion/tailored clothing? Want to be part of a rapidly growing fashion-tech company disrupting the future of the fashion industry?About Bespokify:From shirts to wetsuits and everything in between, Bespokify's technology allows you to create custom designed & fitted fashion instantly. It spells the end for standard sizing and allows anyone to create and launch a fashion brand within a few clicks with no investment. We cover the full on-demand fashion vertical - from eCommerce integration, right through to manufacturing technology.We work with the largest apparel companies in the world toeliminate returns due to bad fit, overproduction, and environmental & labour exploitation. We are driving a future where whatever the brand, whatever the product, can be made to your individual body and design preferences. Welcome to the future of mass-bespoke fashion.Job responsibilities:We're looking for an administrative assistant to join our team. Responsibilities include:Performing administrative tasks: Provide direct supports to CEO (on both personal and business-related tasks), executive assistant and teams, data-entry, documentation, filling duties and assist on any ad-hoc tasks as required by the team and other executives. Supporting business development: Field enquiries, qualify leads and set up new accounts.Supporting existing customers: Provide basic technical support and administration assistance and act as a point of contact for customers.Basic book-keeping/accounting: Filing expenses, issue invoices, follow up on payments, etc.Managing office facilities: Coordinate with cleaners, order office supplies as and when required, support guests and vendors planning to visit our office, etc.Developing your business administration skills: Work closely with a highly talented team and learn valuable skills to help you advance your career in business administration.Qualifications:You will need the following qualifications:Fluent in English:Perfect spoken and written English. Preferably Thai nationals. Hard-working & ambitious:We need someone who's hungry to learn and work hard. We will give you real responsibility to have a huge impact on our business. No one else will understand our business so broadly, so you will become a very valuable asset.Technically competent:You need to have good core skills; strong in mathematics, very competent with technology, familiar with basic accounting and have excellent written and verbal communication skills.Critical thinking:You need to think outside the box. No one is going to spoon-feed you the work. At Bespokify you will be one of the most important people in the entire company, and to be of any use, you need to be an independent critical thinker.Self-motivating & strong initiative:We are not some monolithic corporation where you can easily be forgotten and get your monthly paycheque flying under the radar. At Bespokify you will be in the thick of the action from day one, and over time will grow to lead teams around the world. So you have to always be on your toes thinking about how things can be done better and take action to achieve it.Not political:We are a close-knit team that works effectively as a unit. We need someone who's not motivated by job titles and internal competition, but delivering excellence and making a big difference in our industry. "
         Technical Support Officer (IT)        ,"[('admin-hr', 'administration-operation-clerical-support'), ('information-technology', 'support'), ('information-technology', 'network-system')]",            Middle level           ,            1 year experience           ,           Salary provided                       ,"          Full Time, Permanent         ","['Responsibilities:Provides technical support on computer hardware and software in a corporate network environment.Identifies, researches, and resolves technical problems. Responds to telephone calls, email and personnel requests for technical support.Documents, tracks and monitors the problem to ensure a timely resolution. Reports to IT managers. ']","['s:Bachelor’s degree in a related area and 1 - 3 years of experience in the field or in a related area.Working English communication skill. Good technical knowledge in computer hardware and software. Mature, reliable, service oriented, and have ability to work under pressures.Due to volume of applications, we regret only shortlisted candidates will be notified.You can directly apply through Deloitte career by this link:Technical Support Officer (IT) ']","Responsibilities:Provides technical support on computer hardware and software in a corporate network environment.Identifies, researches, and resolves technical problems. Responds to telephone calls, email and personnel requests for technical support.Documents, tracks and monitors the problem to ensure a timely resolution. Reports to IT managers. Qualifications:Bachelor’s degree in a related area and 1 - 3 years of experience in the field or in a related area.Working English communication skill. Good technical knowledge in computer hardware and software. Mature, reliable, service oriented, and have ability to work under pressures.Due to volume of applications, we regret only shortlisted candidates will be notified.You can directly apply through Deloitte career by this link:Technical Support Officer (IT) "
         Sales Training Manager   /ผู้จัดการฝึกอบรมเจ้าหน้าที่ฝ่ายขาย         ,"[('admin-hr', 'training-development'), ('sales-cs-business-devpt', 'sales-management'), ('sales-cs-business-devpt', 'others')]",            Middle level           ,            5 years experience           ,"           THB45,000 - 70,000 /month (includes high commission)                     ",          Permanent         ,[],[],"Your role will include:Training for all new team members that join OmniRaise, and assisting with the first week’s orientation – on average we are training more than 20 people per month with OmniRiase 30% of your time will be office based, and 70% in the field supporting teams through on the job training and coachingCoach, manage, train, and motivate the existing team to exceed their financial and non-financial KPIs through one to one coaching sessions or group training Assist with closing skill or knowledge gaps with any staff who might be identify for more senior roles through structured learning, coaching and formal progression reviews Train our new Coaches and Team Leaders as required using our formal Leadership Development Training ModulesWhat we offer:Join a fast-growing company that has already secured long-term agreements with all the major NGOs in Thailand in less than 6 monthsCompetitive basic pay plus commissionYou'll be eligible for equity in the company, and we have big plans. We believeall the value in our business is in our people – so everyone should be a shareholder and we’ll all be working to a big future. Benefits such as we offer staff English lessons, weekly yoga, regular team dinner celebrations, recognition and awards, celebrations, team incentive trips, regular visits to our clients and training by our clients Chance to build a new team & shape the next generation leaders in the fundraising industryTravel opportunities to Thailand and throughout South East Asia to our other offices in Singapore or MalaysiaGenerous social security, leave, travel, mobile phone, and other benefitsWhat you need:At least 3-5 years management experience in sales preferably leading a teamAt least 1-2 years’ experience in sales training or people development,Age between 30 - 45 yearsGood written and spoken English preferableExperience in fundraising highly desirable but not essentialInfectious energy and enthusiasmResilience and determination – and patience, lots of patience!High expectations of staff but delivered with a highly empathetic mannerAdaptability – you must be comfortable with constant changeHumility and a “learner” mentality – someone who thrives off feedback and learningหน้าที่ความรับผิดชอบของคุณประกอบไปด้วยฝึกอบรมทีมพนักงานใหม่ทุกคนที่เข้ามาร่วมงานกับออมนิเรส และให้ปฐมนิเทศน์ในสัปดาห์แรก โดยเฉลี่ยแล้วเรามีการฝึกอบรมพนักงานงานใหม่มากกว่า 20 คน ต่อเดือน 30 % ของเวลาการทำงานของคุณจะประจำอยู่ที่ออฟฟิศ และอีก 70% ในการสนับสนุนดูแลทีมงานภาคสนามทั้งการฝึกอบรมขณะปฏิบัติงานจริง และโค้ชชิ่งโค้ชชิ่ง, บริหารงาน, ให้การอบรม และกระตุ้นทีมให้ทำผลงานตามเป้าหมาย KPI ทั้งทางการเงิน และที่ไม่ใช่การเงิน ตลอดจนการอบรมแบบตัวต่อตัว และแบบกลุ่ม ช่วยสนับสนุนในเรื่องการปิดการขาย หรือ เสริมความรู้กับพนักงานทุกคนที่มีความสามารถที่จะได้รับการปรับตำแหน่งขึ้นมีบทบาทหน้าที่เกียวกับ การประเมินการเรียนรู้ การโค้ชชิ่ง และติดตามผลงานความก้าวหน้าให้การฝึกอบรมตำแหน่งโค้ช และผู้นำทีมใหม่ โดยใช้หลักสูตรการพัฒนาผู้นำของเราร่วมงานกับบริษัทที่เติบโตอย่างรวดเร็ว และมีการทำข้อตกลงระยะยาวกับองค์กรที่ไม่แสวงหาผลกำไรรายใหญ่ในประเทศไทยในระยะเวลาไม่ถึง 6 เดือน เงินเดือน และคอมมิชชั่นคุณจะมีสิทธิ์ได้รับการถือหุ้นในบริษัท เราเชื่อว่าคุณค่าทั้งหมดในธุรกิจของเราอยู่ในกลุ่มคนที่มีคุณค่าของเรา ดังนั้น ทุกคนควรเป็นผู้ถือหุ้นและเราทุกคนก็จะก้าวไปสู่อนาคตอันยิ่งใหญ่ สิทธิประโยชน์อื่นๆ ที่เรามอบให้กับพนักงาน เช่น สอนโยคะประจำสัปดาห์ เรียนภาษาอังกฤษประจำสัปดาห์ การรับประทานอาหารค่ำร่วมกันทุกเดือน เพื่อการมอบรางวัล และเฉลิมฉลองร่วมกัน อีกทั้งการเดินทางไปเยี่ยมลูกค้าของเราเป็นประจำและการฝึกอบรมจากลูกค้าของเราโอกาสในการสร้างทีมใหม่ และผู้นำรุ่นใหม่ ในอุตสาหกรรมการระดมทุนโอกาสในการเดินทางไปทั่วประเทศไทย และทั่วเอเชียตะวันออกเฉียงใต้ไปยังสาขาอื่น ๆ ของเรา เช่น สิงคโปร์ หรือมาเลเซียประกันสังคม การพักร้อน ค่าเดินทาง ค่าโทรศัพท์ และสวัสดิการอื่นๆสิ่งที่คุณต้องมีมีประสบการณ์ด้านการบริหารการขายอย่างน้อย 3 - 5 ปีขึ้นไปอายุระหว่าง 30 – 45 ปีประสบการณ์ด้านการพัฒนาบุคลากรด้านการขาย อย่างน้อย 1-2 ปีใช้ภาษาอังกฤษทั้งเขียนและพูดได้ดีมีประสบการณ์ในการระดมทุน จะได้รับการพิจารณาเป็นพิเศษมีพลัง และความกระตือรือร้นมีความยืดหยุ่นและความมุ่งมั่น - และความอดทนสูงตั้งความคาดหวังสูง แต่ถ่ายทอดบด้วยความเอาใจใส่การปรับตัว - คุณต้องสามารถรับมือกับการเปลี่ยนแปลงอย่างต่อเนื่องได้ความอ่อนน้อมถ่อมตน และมีทัศนคติของการเป็น ""นักเรียน"" – กระตือรือร้นในการเรียนรู้ และรับฟีดแบคOmniraise Co., Ltd.1106 Spaces Summer Hill, 3rd Floor,Summer Hill, Sukhumvit Road,Prakanong, Klongtoey, Bangkok, 10110 "
         Human Resource and Admin Manager  ID  16049          ,"[('admin-hr', 'training-development')]",            Senior level           ,            10 years experience           ,"           THB55,000 - 70,000 /month                     ","          Full Time, Permanent         ","[""Job DescriptionManaging all tasks in HR and GA ManagementDeveloping and implementing HR strategies and initiatives aligned with the overall business strategyKeen on & Hand on all HR&A system management & HR&A software management.Overall monitor Policy, Rules & Regulations and Labour Laws.Strategy & Plan for HRM & HRD function, including Recruitment, Employee Development, Benefit and Compensation, Employee Relations, Performance Management etc. for supporting Company's operation Report to management and provide decision support through HR metricsEnsure legal compliance throughout human resource management""]","['-Female, age 45 years old up. - Bachelor Degree or Higher in Human resource management or related field. - Minimum experiences in HR&A management over 8 - 10 years in Manufacturing company which has employees > 500 persons.- Keen on & Hand on all HR&A system management & HR&A software management. - HRD system implementation direct experiences is preferred. - Good in related Management Skills as strategic HR&A management. - Good communication (Spoken, Written, Read) in English.  ']","Job DescriptionManaging all tasks in HR and GA ManagementDeveloping and implementing HR strategies and initiatives aligned with the overall business strategyKeen on & Hand on all HR&A system management & HR&A software management.Overall monitor Policy, Rules & Regulations and Labour Laws.Strategy & Plan for HRM & HRD function, including Recruitment, Employee Development, Benefit and Compensation, Employee Relations, Performance Management etc. for supporting Company's operation Report to management and provide decision support through HR metricsEnsure legal compliance throughout human resource managementQualification-Female, age 45 years old up. - Bachelor Degree or Higher in Human resource management or related field. - Minimum experiences in HR&A management over 8 - 10 years in Manufacturing company which has employees > 500 persons.- Keen on & Hand on all HR&A system management & HR&A software management. - HRD system implementation direct experiences is preferred. - Good in related Management Skills as strategic HR&A management. - Good communication (Spoken, Written, Read) in English.  "
"         Support Officer 1 month contract Salary 17,000 THB. Location Central Chaengwattana         ","[('admin-hr', 'administration-operation-clerical-support')]",,,           Salary provided                       ,          Contract         ,['Job Descriptions:Support Foreigner Manager as per assign.Handle to sourcing information or data as required via Microsoft Office'],"['s:Bachelor Degree in any fields.Welcome for New GardGood command in EnglishStrong in computer skill including Microsoft Office (Word, Excel, Pivot)Working day: Monday to FridayWorking time: 08.00 am. - 05.00 pm.Location: Office in Central Chaengwattana ']","Job Descriptions:Support Foreigner Manager as per assign.Handle to sourcing information or data as required via Microsoft OfficeQualifications:Bachelor Degree in any fields.Welcome for New GardGood command in EnglishStrong in computer skill including Microsoft Office (Word, Excel, Pivot)Working day: Monday to FridayWorking time: 08.00 am. - 05.00 pm.Location: Office in Central Chaengwattana "
"         Administrative Officer/(Assistant, Strategic Accounts Operations)        ","[('admin-hr', 'administration-operation-clerical-support'), ('admin-hr', 'compensation-benefits'), ('admin-hr', 'employee-relations')]",,            1 year experience           ,           Salary provided                       ,"          Full Time, Permanent         ",[],[],"Administrative Officer(Assistant,Strategic Accounts Operations)Purpose of the position:Ensure the deliver services of the employment administration to internal Key Stakeholders within the timeline.Reports to:Senior Manager, Strategic Accounts OperationsMain responsibilities:Control the validity of job portal websites and readiness usage.Ensure the new hire documents are in place for the team and manage the personal folder in the right track.Update in-out of contractors in regular basis of Social Security Fund, Insurance package Registration, Medical checkup services (if applicable), and etc.Be a contact point of Social Security Office and Insurance brokers.Major internal/external clients:Internal:Strategic Accounts Operations Team(Consultants / Senior Consultants / Team lead / Senior Manager)Finance and Accounting Team (Payroll Function)Employees (Contractors / Associates)External:Social Security Office, Insurance Broker, and etc.Challenging part of the job:Services and accuracy of the contractors transaction report within the timeline.*All applications will be treated in strict confidence. All material submitted in connection with your application will become part of our confidential recruitment files. We regret that only shortlisted candidates will be notified.**By submitting your curriculum vitae or personal data to us in connection with your job application, you are deemed to have read and agreed to the terms of our Privacy Policy, and consented to the collection, use and disclosure of your personal data by us and our affiliates, in accordance with our Privacy Policy. Please visit www.kellyservices.co.th for a copy of our Privacy Policy. If you wish to withdraw your consent, please drop us an email to let us know.********************************** Kelly Services Staffing & Recruitment (Thailand) Co., Ltd. (Head Office)Human Resources Department27th Floor, Empire Tower 3, Unit 2707,1 South Sathorn Road, Yannawa, Sathorn, Bangkok 10120 | ThailandContact Person: Human Resources ManagerTel:          Please click APPLY JOB via JobsDB website first. "
         Corporate Legal (Manager - AVP Level)        ,"[('admin-hr', 'administration-operation-clerical-support'), ('professional-services', 'legal-compliance'), ('professional-services', 'translation')]",            Senior level           ,            5 years experience           ,           Salary provided                       ,"          Full Time, Permanent         ","['Position : Corporate Legal - Assistant Vice PresidentJob ProposeLead, direct and control legal activities to protect the organization’s business operations, reputation and business interests and ensure that it is complied with all relevant laws and regulationsCorporate LegalDraft, review and revise legal contracts, letters of agreement or legal documentations to protect the organization’s legal and business interest.Provide legal advice to ensure that the company’s business operation comply with relevant laws and regulation.Coordinate and contact with all internal department, government authorities and external counsels that related to the company’s business.Prepare legal management report and provide management recommendation where requiredConduct legal know-how building session to related department for any update.Corporate DocumentationsManage and control the corporate documentations including company regulations, POA, crucial documentations, agreement, permits, licenses etc.Translate important documents from Thai to English or from English to Thai.BOD and shareholders meeting & OthersManage all required shareholder meeting, and Board of Director Meeting with compliance with law and regulation including provide meeting notification, minutes of meeting and ensure good governance process Any other responsibilities/ special tasks as assigned by the Management from time to time']","['Bachelor’s Degree or Higher in Laws5 – 7 years experiences in corporate legal, compliance, company secretary roles (background in financial service or leasing company is a big plus) Detail-oriented, Proven analytical and strategic thinking skillGood communication and coordinating skillsFluent in English (written and spoken)Talent Acquisition TeamSummit Capital Leasing Co., Ltd. (Sumitomo Corporation Group)968 11th Floor , U Chu Liang Building.Rama 4 Rd. Silom, Bangrak Bangkok ']","Position : Corporate Legal - Assistant Vice PresidentJob ProposeLead, direct and control legal activities to protect the organization’s business operations, reputation and business interests and ensure that it is complied with all relevant laws and regulationsCorporate LegalDraft, review and revise legal contracts, letters of agreement or legal documentations to protect the organization’s legal and business interest.Provide legal advice to ensure that the company’s business operation comply with relevant laws and regulation.Coordinate and contact with all internal department, government authorities and external counsels that related to the company’s business.Prepare legal management report and provide management recommendation where requiredConduct legal know-how building session to related department for any update.Corporate DocumentationsManage and control the corporate documentations including company regulations, POA, crucial documentations, agreement, permits, licenses etc.Translate important documents from Thai to English or from English to Thai.BOD and shareholders meeting & OthersManage all required shareholder meeting, and Board of Director Meeting with compliance with law and regulation including provide meeting notification, minutes of meeting and ensure good governance process Any other responsibilities/ special tasks as assigned by the Management from time to timeQualificationBachelor’s Degree or Higher in Laws5 – 7 years experiences in corporate legal, compliance, company secretary roles (background in financial service or leasing company is a big plus) Detail-oriented, Proven analytical and strategic thinking skillGood communication and coordinating skillsFluent in English (written and spoken)Talent Acquisition TeamSummit Capital Leasing Co., Ltd. (Sumitomo Corporation Group)968 11th Floor , U Chu Liang Building.Rama 4 Rd. Silom, Bangrak Bangkok "
