job_title,job_categories,career_level,experience_year,salary,employment_type,job_responsibilities,job_qualifications,job_description
"         Marketing Manager (Food and Beverage), Bangkok, Thailand        ","[('marketing-public-relations', 'marketing-general'), ('marketing-public-relations', 'marketing-communication'), ('marketing-public-relations', 'pr-general')]",            Senior level           ,            8 years experience           ,           Salary provided                       ,          Full Time         ,[],[],"Salary: AttractiveAdditional Benefits:Car Allowance provided + Fleet Card + SIM + Variable Bonus + Insurance and Provident FundCompany ProfileExecutive recruitment company Monroe Consulting Group Thailand is recruiting on behalf of one of the world’s leading consumer goods company in the industry of food and beverages. Our respected client is seeking a qualified professional with experience in marketing for the job of Marketing Manager. The job is based in Thailand. This is an amazing opportunity to work for an exceptional employer and develop a rich and rewarding career. The job has good prospects for career advancementsJob SummaryAs the Marketing Manager you will be responsible for developing and implementing the Marketing and Brand Strategy for the Category and play a key role in leading the overall growth. The position covers the full marketing mix in terms of strategic planning, market research and analysis, web print and advertising, viral marketing and social media andJobResponsibilitiesDevelop and execute the Market StrategyAnalyze and monitor competitor and consumer activity to identify opportunity for growthDevelop branding plan which identifies and defines the current and future positioning.Manage development of all communications.Effective use of PR to build brand awareness.Developing existing processes to maximize efficiency improve return on investment and continuously improve the services provided to our customers.JobRequirements8 Years plus of Marketing experience in the FMCG industryAbility to work in fast pace environment with limited resourcesHands on experience with working on NPDs, ATL and BTL projects preferred.INTERESTED?All applications will be treated in the strictest confidence. If you are a suitable match for this position please simply click theAPPLYbutton below and please ensurethat your CV is a WORD document and not a PDF "
"         Group Product Manager (Food and Beverage), Bangkok, Thailand        ","[('marketing-public-relations', 'management'), ('marketing-public-relations', 'brand-product-management'), ('marketing-public-relations', 'marketing-general')]",            Senior level           ,            5 years experience           ,           Salary provided                       ,          Full Time         ,[],[],"Salary: AttractiveAdditional Benefits:Bonus, Provident Fund and InsurancesCompany ProfileExecutive recruitment company Monroe Consulting Group Thailand is recruiting on behalf of a world-leading food and beverage manufacturer with many famous brands as its subsidiaries. Our highly respected client is seeking a Group Product Manager to lead and manage the marketing launch of a young brand in Thailand with experience in Marketing in the foods, beverages or consumer goods industry. The job is based in Thailand. This is an amazing opportunity to work for an exceptional employer and develop a rich and rewarding career. The job has good prospects for career advancementsJob SummaryThe Group Product Manager is expected to lead and develop marketing strategies to stimulate market growth and awareness of the brand(s) assigned to. The candidate is expected to evaluate and understand the customer needs and provide effective communication to the market and influence growth opportunities. JobResponsibilitiesDevelop marketing strategy and execute accordingly to achieve company objectivesDrive new product project management and implement product strategyDrive local communication and campaignMonitor trends, promotions and consumer needs to develop action plan in accordance to findingsIdentify consumer insights, category dynamics and business gaps via analysis.Monitor and evaluate sales trends, market data and brand performance reviewsJobRequirementsBachelor's Degreein business or related fieldsMore than 5 years of experience in product management in consumer goods preferably foods or beverage companyDemonstrates good analytic and strategic skillsGood command of both Thai and EnglishINTERESTED?All applications will be treated in the strictest confidence. If you are a suitable match for this position please simply click theAPPLYbutton below and please ensurethat your CV is a WORD document and not a PDF "
"         Social Media Lead (Education Technology), Bangkok, Thailand        ","[('marketing-public-relations', 'marketing-general'), ('marketing-public-relations', 'copy-writing'), ('marketing-public-relations', 'pr-general')]",            Middle level           ,            3 years experience           ,           Salary provided                       ,          Full Time         ,[],[],"Salary: AttractiveAdditional Benefits:Variable Bonus, Provident Fund and Insurances, Lunch providedCompany ProfileExecutive recruitment company Monroe Consulting Group Thailand is recruiting on behalf of a a fast-growing start-up in educational technology. Our highly respected client is seeking a Social Media Lead. The job is based in Thailand. The job has good prospects for career advancements.Job SummaryExecutive recruitment company Monroe Consulting Group Thailand is recruiting on behalf of a a fast-growing start-up in educational technology. Our highly respected client is seeking a Social Media Lead. The job is based in Thailand. The job has good prospects for career advancements.Job ResponsibilitiesResponsible for management of all social media channels (i.e., Facebook, Instagram, YouTube, Twitter)Plan and execute end-to-end communication strategy across all social media channelsHelp team to define content strategy for each social media channelCreate, curate, and manage all published content (images, video, written and audio/podcast)Monitor trends in social media tools, applications, channels, design and strategyAnalyze, review, and report on effectiveness of campaigns in an effort to maximize resultsJob Requirements3-5 years of work experience in digital marketing and/or social media marketingStrong knowledge and understanding of social media platforms, their respective participantsStrong knowledge of social media trends and related consumer preferences and behaviourGood command in Thai and EnglishINTERESTED? All applications will be treated in the strictest confidence. If you are a suitable match for this position please simply click theAPPLYbutton below and please ensurethat your CV is a WORD document and not a PDF "
,"[('marketing-public-relations', 'brand-product-management'), ('marketing-public-relations', 'direct-marketing'), ('marketing-public-relations', 'marketing-general')]",Middle,3 years,Salary provided  ,Permanent,[],[]," หน้าที่ความรับผิดชอบจัดการกิจกรรมการตลาดและบริหารสินค้าและยอดขายในตลาดต่างประเทศ (CLMV ) รับผิดชอบการพัฒนาสินค้าใหม่ สำหรับการตลาดต่างประเทศวิเคราะห์ข้อมูลการตลาดวางConcept สินค้า ประสานงานกับส่วนงานที่เกี่ยวข้อง (RD,Flavor House,สื่อ )วางแผนการโปรโมทสินค้า เพื่อวางConcept Activity ประสานงานกับSupplier รับผิดชอบการจัดทำแผนงบประมาณประจำปี เพื่อนำเสนอคุณสมบัติเพศ ชายอายุ28-35 ปีการศึกษาปริญญาตรี สาขาการตลาด, Management, Intertional Businessมีประสบการณ์พัฒนาสินค้าใหม่ (New Product Development)มีความรู้ทางด้านการวิจัยการตลาดและการบริหารผลิตภัณฑ์มีความรู้ทางด้านการตลาดต่างประเทศ จะพิจารณาเป็นพิเศษมีความรู้ภาษาอังกฤษ พูด อ่าน เขียน ในระดับดีสามารถใช้โปรแกรมMicrosoft Office , Internet หรือโปรแกรมอื่นๆ ได้ดี เงินเดือน40-50 k  "
,"[('marketing-public-relations', 'management'), ('sales-cs-business-devpt', 'sales-management')]",Middle,3 years,"THB35,000 - 45,000 /month ",Full Time,"[' Job DescriptionTo assist Sales& Marketing Director in creating sales process improvement.-Ensure that sales processes are always effective through training, analysing, monitoring-Manage overall company customer data base analyzing and distributing to team.-Create and maintain all sales report.-Assist Sales/Marketing Director by completing all assigned duties']",['-3 years in Data analyst/Administration/Secretary field work  ']," Job DescriptionTo assist Sales& Marketing Director in creating sales process improvement.-Ensure that sales processes are always effective through training, analysing, monitoring-Manage overall company customer data base analyzing and distributing to team.-Create and maintain all sales report.-Assist Sales/Marketing Director by completing all assigned dutiesQualification-3 years in Data analyst/Administration/Secretary field work  "
         Digital Media Planning & Optimization Manager        ,"[('marketing-public-relations', 'market-research'), ('marketing-public-relations', 'digital-marketing'), ('e-commerce', 'product-management-business-analyst')]",            Middle level           ,            7 years experience           ,           Salary negotiable                       ,"          Full Time, Permanent         ","['Job Summary:The position is mainly responsible for digital media plan and buy, leveraging enterprise DMP/DSP and Ad Networks, including new tools and techniques to deliver & improve campaign results with excellent the customer journey.Job Description:Plan and execute communication strategy and media plan to ensure that the creative works and fits into channel & platform with the right moment and targeted consumers in order to address the business objectives Consolidate and persuade the alignment of campaigns scale, budget from stakeholders (marketing, segment, and products), as well as overview total campaign performance and effectiveness in order to optimize or find the key learning for future campaigns, and manage “programmatic advertising” strategy for more complex campaignsStructure ads campaign, define media bidding tactics and setup media performance dashboard as well as implement campaign tracking with UTM/GID and set up tagging with analytic platformMonitor media performance and develop action plan to optimize media performance and analyze result and conduct end-of-campaign report with key learning and improvementSet up and manage Always-On campaigns (Google Search, Display & Video and Facebook), and drive best media & communication journey from advertisements serving to landing page & application, together with make the “Test and Target” approach on both media channels and creative asset']","["":Bacherlor or Master's Degree in Digital Marketing, Business Analytics, MIS or related fieldMinimum of 7 years of direct experiences in digital marketing abd/or digital media, with minimum of 3-year experiences in supervisory roleSound understanding & experience of the Advertising Online Ecosystem, extended knowledge towards Offline would be a plusStrong entrepreneurial, analytical, strategic thinking & planning, presenting, and interpersonal skillsDemonstrate the effective communication over multi-departments and adaptive planning during the dynamic environmentTeam Player with the ability to work across a matrix environment in a fast-paced environment ""]","Job Summary:The position is mainly responsible for digital media plan and buy, leveraging enterprise DMP/DSP and Ad Networks, including new tools and techniques to deliver & improve campaign results with excellent the customer journey.Job Description:Plan and execute communication strategy and media plan to ensure that the creative works and fits into channel & platform with the right moment and targeted consumers in order to address the business objectives Consolidate and persuade the alignment of campaigns scale, budget from stakeholders (marketing, segment, and products), as well as overview total campaign performance and effectiveness in order to optimize or find the key learning for future campaigns, and manage “programmatic advertising” strategy for more complex campaignsStructure ads campaign, define media bidding tactics and setup media performance dashboard as well as implement campaign tracking with UTM/GID and set up tagging with analytic platformMonitor media performance and develop action plan to optimize media performance and analyze result and conduct end-of-campaign report with key learning and improvementSet up and manage Always-On campaigns (Google Search, Display & Video and Facebook), and drive best media & communication journey from advertisements serving to landing page & application, together with make the “Test and Target” approach on both media channels and creative assetQualification:Bacherlor or Master's Degree in Digital Marketing, Business Analytics, MIS or related fieldMinimum of 7 years of direct experiences in digital marketing abd/or digital media, with minimum of 3-year experiences in supervisory roleSound understanding & experience of the Advertising Online Ecosystem, extended knowledge towards Offline would be a plusStrong entrepreneurial, analytical, strategic thinking & planning, presenting, and interpersonal skillsDemonstrate the effective communication over multi-departments and adaptive planning during the dynamic environmentTeam Player with the ability to work across a matrix environment in a fast-paced environment "
         Digital Campaign Planning and Execution Manager         ,"[('marketing-public-relations', 'market-research'), ('marketing-public-relations', 'digital-marketing'), ('e-commerce', 'product-management-business-analyst')]",            Middle level           ,            7 years experience           ,           Salary negotiable                       ,"          Full Time, Permanent         ","['Job Summary:The position is mainly responsible for design, initiate, and develop the campaign planning and execute as per planned to ensure that the campaigns work effectively. Job Descriptions:Plan, define and develop customer journeys as part of digital marketing campaigns; including identify tracking & monitoring on key metrics on an on-going basisAccountable in the continuous enhancement & KPI deliverables of digital marketing campaigns and digital channels: website, application, and social mediaPlan & actively manage the digital marketing budget for given areas of responsibility. Recommend increases / decreases in spend where appropriate to take advantage of opportunities occurred Report regularly on the effectiveness of digital marketing activities including actionable recommendation to stakeholders and managementsCreate test & learn environment to ensure the company staying on top of industry; React quickly to results & formulate action plans to optimize & grow initiatives and channels where positive impact identified ']","[""s:Bachelor or Master's Degree in Business Analytics, Marketing or related fieldMinimum of 7 years of direct experiences in digital marketing, campaigns automation, or digital acquisition & engagement, with minimum of 3-year experiences in supervisory roleExperience in tech start-up or e-commerce company is preferable.Experience and familiar with analyzing big data and statistical models, enterprise Digital Marketing solution, Marketing Automation, or Marketing Technology would be a plus Strong entrepreneurial, analytical, strategic thinking & planning, presenting, and interpersonal skillsDemonstrate the effective communication over multi-departments and adaptive planning during the dynamic environment ""]","Job Summary:The position is mainly responsible for design, initiate, and develop the campaign planning and execute as per planned to ensure that the campaigns work effectively. Job Descriptions:Plan, define and develop customer journeys as part of digital marketing campaigns; including identify tracking & monitoring on key metrics on an on-going basisAccountable in the continuous enhancement & KPI deliverables of digital marketing campaigns and digital channels: website, application, and social mediaPlan & actively manage the digital marketing budget for given areas of responsibility. Recommend increases / decreases in spend where appropriate to take advantage of opportunities occurred Report regularly on the effectiveness of digital marketing activities including actionable recommendation to stakeholders and managementsCreate test & learn environment to ensure the company staying on top of industry; React quickly to results & formulate action plans to optimize & grow initiatives and channels where positive impact identified Qualifications:Bachelor or Master's Degree in Business Analytics, Marketing or related fieldMinimum of 7 years of direct experiences in digital marketing, campaigns automation, or digital acquisition & engagement, with minimum of 3-year experiences in supervisory roleExperience in tech start-up or e-commerce company is preferable.Experience and familiar with analyzing big data and statistical models, enterprise Digital Marketing solution, Marketing Automation, or Marketing Technology would be a plus Strong entrepreneurial, analytical, strategic thinking & planning, presenting, and interpersonal skillsDemonstrate the effective communication over multi-departments and adaptive planning during the dynamic environment "
         Marketing Technology Enablement Manager        ,"[('marketing-public-relations', 'management'), ('marketing-public-relations', 'market-research'), ('marketing-public-relations', 'digital-marketing')]",            Middle level           ,            5 years experience           ,           Salary negotiable                       ,"          Full Time, Permanent         ","['Job Summary:Marketing Technology Enablement Manager is mainly responsible for design, initiate, and develop & configure the automated customer journey as well as planning and implementation of the marketing technology roadmap.Job Description:Design and develop structured customer journey that supports multi-wave and omni/multi-channel communication, as well as, develop and implement campaign conversion tracking, both online and online-to-offline Lead technical implementation to enable marketing technology for digital campaigns, together with identify the initiatives, new ideas, new techniques for improving campaign resultsDevelop an integrated marketing technology roadmap that includes deep collaboration with the IT, Data Analytic, CRM, and related stakeholdersWork closely with vendors and partners for requirement analysis, design and development towards digital marketing platformOversees digital marketing platform operations, including campaign traffic, new journey developments & enhancement, web application analytic tool integration, content portal & ads network integration, and tracking code deployment for digital campaigns ']","[':Bachelor or Master in Digital Marketing, Advertising, Business Analytics or related fieldMinimum of 5 years of direct experiences in digital marketing campaigns, product building, or technologies functions, with minimum of 3-year experiences in supervisory roleExperience and familiar with analyzing big data and statistical models, enterprise Digital Marketing solution, Marketing Automation, or Marketing Technology would be a plus Experience in tech start-up or e-commerce company is preferable.Strong entrepreneurial, analytical, strategic thinking & planning, presenting, and interpersonal skillsDemonstrate the effective communication over multi-departments and adaptive planning during the dynamic environment ']","Job Summary:Marketing Technology Enablement Manager is mainly responsible for design, initiate, and develop & configure the automated customer journey as well as planning and implementation of the marketing technology roadmap.Job Description:Design and develop structured customer journey that supports multi-wave and omni/multi-channel communication, as well as, develop and implement campaign conversion tracking, both online and online-to-offline Lead technical implementation to enable marketing technology for digital campaigns, together with identify the initiatives, new ideas, new techniques for improving campaign resultsDevelop an integrated marketing technology roadmap that includes deep collaboration with the IT, Data Analytic, CRM, and related stakeholdersWork closely with vendors and partners for requirement analysis, design and development towards digital marketing platformOversees digital marketing platform operations, including campaign traffic, new journey developments & enhancement, web application analytic tool integration, content portal & ads network integration, and tracking code deployment for digital campaigns Qualification:Bachelor or Master in Digital Marketing, Advertising, Business Analytics or related fieldMinimum of 5 years of direct experiences in digital marketing campaigns, product building, or technologies functions, with minimum of 3-year experiences in supervisory roleExperience and familiar with analyzing big data and statistical models, enterprise Digital Marketing solution, Marketing Automation, or Marketing Technology would be a plus Experience in tech start-up or e-commerce company is preferable.Strong entrepreneurial, analytical, strategic thinking & planning, presenting, and interpersonal skillsDemonstrate the effective communication over multi-departments and adaptive planning during the dynamic environment "
         Online Creative Content Executive        ,"[('media-advertising', 'editorial-journalism'), ('marketing-public-relations', 'marketing-communication'), ('others', 'student-fresh-graduate-no-experience')]",            Entry Level           ,,           Salary negotiable                       ,"          Full Time, Permanent         ",[],[],"ShobShopเป็นคอมมิวนิตี้ที่เกี่ยวกับไลฟ์สไตล์ที่ใหญ่ที่สุดในประเทศไทย ทั้งการช้อปปิ้ง โปรโมชั่น สินค้าลดราคา แฟชั่น เครื่องสำอาง และอื่นๆ อีกมากมายเรากำลังมองหาเพื่อนร่วมทีมในตำแหน่งOnline Creative Content Executive เพื่อสร้างสรรค์ Content ในช่องทางออนไลน์ของ ShobShop อันได้แก่Facebook Page ที่มียอดผู้ติดตามกว่า 3,200,000 คนInstagram ที่มียอดผู้ติดตามกว่า 520,000 คนApplication ที่มีผู้ใช้งานกว่า 1,400,000 คนคุณจะได้ใช้ความคิดสร้างสรรค์และความสามารถอย่างเต็มที่ในการผลิต Content ในสไตล์ของคุณเองโดยหาไอเดียจากการเดินห้างหรือสถานที่อื่นๆ ได้อย่างอิสระ นอกจากนี้คุณจะได้เป็นส่วนหนึ่งในการร่วมสร้างผลงานชิ้นสำคัญที่มีความหมายต่อสาธารณชน ซึ่งสามารถวัดผลผ่าน Like, Share, Comment ได้อย่างชัดเจนจากกลุ่มเป้าหมาย ภายใต้การทำงานร่วมกันเป็นทีมที่ช่วยผลักดัน สนับสนุนและแบ่งปันความคิดเห็นเพื่อที่เราจะได้เติบโตไปพร้อมกัน____________________________________________________________หน้าที่ความรับผิดชอบสร้างสรรค์ Content ที่เกี่ยวกับการช้อปปิ้งในรูปแบบใหม่ๆ นอกกรอบ และเป็นสไตล์ของตัวเอง เข้าใจง่าย เข้าถึงง่าย และตรงใจกลุ่มเป้าหมายติดตาม/อัปเดตเทรนด์ต่างๆ เพื่อให้ทันสถานการณ์อยู่เสมอผลิต Content ออกมาได้หลายรูปแบบ ไม่ว่าจะเป็นโพสต์บทความ รูปภาพ กราฟิก คลิปวิดีโอ หรืออื่นๆเดินห้างเป็นประจำทุกสัปดาห์ เพื่อหาไอเดียหรือแนวทางในการสร้างสรรค์ Content ในรูปแบบใหม่ๆ ที่น่าสนใจอยู่เสมอคุณสมบัติรักการช้อปปิ้ง ชอบเดินห้างสรรพสินค้า ศูนย์การค้าติดตามอัปเดตเทรนด์ใหม่ๆ อยู่เสมอ ไม่ว่าจะเป็นแฟชั่น บิวตี้ หรือไลฟ์สไตล์มีความทุ่มเทในการทำงานอย่างเต็มร้อย เพื่อให้ผลงานสำเร็จตามเป้าหมายมีไอเดียความคิดสร้างสรรค์ใหม่ๆ ไม่ซ้ำใครสามารถทำงานภายใต้ความกดดันได้ดีสามารถทำงานเป็นทีมได้หากมีคุณสมบัติต่อไปนี้จะได้รับการพิจาณาเป็นพิเศษจบการศึกษาจากคณะวารสารศาสตร์, คณะนิเทศศาสตร์, การตลาด หรือสาขาที่เกี่ยวข้องยินดีรับนักศึกษาจบใหม่สามารถใช้โปรแกรม Adobe Photoshop ขั้นพื้นฐานได้ออฟฟิศของเราตั้งอยู่ที่อาคารอโศกทาวเวอร์ส ตรงข้ามมศว เพียง 300 เมตรจาก MRT เพชรบุรี และ 800 เมตรจาก BTS อโศก "
         Project Management (Officer/Senior) (Digital in Event)        ,"[('information-technology', 'it-project-management-team-lead'), ('information-technology', 'application-specialist-network'), ('marketing-public-relations', 'event-marketing')]",            Entry Level           ,,           Salary negotiable                       ,          Permanent         ,[],[],"Responsibilities:Meeting with customer to summarize the requirement and suggest solutionsCoordinate with a team , customers and related business partnersOrganize and control the project till finish (short period project only)Requirements:Male , Age : 22-30 years At least 1 year experience in IT , digital and event organizationIT, digital and event organization knowledgeGood skills of communication, coordination and organizationAble to solve immediate problems , and love to find solutions for customers' needsWelcome new graduaters All applications will be treated strictly confidential.Interested candidates please send application with resume stating full qualifications, experiences, current as well as expected salary and recent photo by clickAPPLY NOWCMO Group4/18-19 Soi Nuanchan 56, Nuanchan, Buengkum,Bangkok 10230 ThailandTel. 02-088-3888, Fax: 02-790-3848www.cmo-group.com "
         Asst Marketing Manager (5+yrs as Marketing for manufacturing business / Good command English )        ,"[('engineering', 'others'), ('marketing-public-relations', 'management'), ('marketing-public-relations', 'brand-product-management')]",            Senior level           ,            5 years experience           ,           Salary negotiable                       ,"          Full Time, Permanent         ",[],[],"Company Summary:The International Leading in manufacturing business.Location  :BangkokJob Reference: MSM 6906 *OJOB DESCRIPTION :     Successful candidate will be responsible for develop marketing strategic, analyze and compare competitor's product to achieve the target goals. Apply A/C regulation by understand requirement, audit testing site. Preparing presentation and report. Managemarketing plan and channel related activities to promote company's product.     Further discussion on the responsibilities will be held on the interview session with our consultant.QUALIFICATIONS:Age between 35 - 42 years oldBachelor's Degree or higher in Mechanical, Electricalor related engineeringAt least 5 years of experience inMarketingfield Experience indeveloping new product and manufacturer environment business will be preferredKnowledge in thermal transfer engineering will be advantageCreative, Initiative andpresentation skillComputer literate with proficiency in Microsoft Office applicationsGood command of EnglishSalary   : Attractive & CompetitiveBenefits  : AttractiveEmployee Type:Full Time/ Permanent**Only Shortlisted Candidates will be Considered**If you are interested, please do not hesitate to send your full English resume by clicking Apply.SMARTCRUITCONSULTANT COMPANY LIMITEDContact person: K. Panitpen253 Asoke Building, 18th FL., Sukhumvit 21 Road,Klongtoeynua, Wattana, Bangkok(200 Meters from MRT Petchburi/ 900 Meters from BTS Asoke)Tel: 02-258-4335 - 37 ext. 110WEBSITE:www.smartcruitconsultant.comLINE:@SMARTCRUITFACEBOOK:Smartcruit ConsultantInterested candidates can apply directly by clicking""Apply Now / สมัครงาน""below      "
         Communications Manager(PR)        ,"[('marketing-public-relations', 'marketing-communication'), ('marketing-public-relations', 'pr-general'), ('marketing-public-relations', 'others')]",            Middle level           ,            5 years experience           ,           Salary provided                       ,          Full Time         ,[],[],"Key Responsibilities:Strategy: Build and manage foodpanda Thailand’s overall PR and communications strategy and execution, plus support the local execution of regional campaignsPress office management: handling daily media or influencers enquiries, identify and develop a strong network of interesting journalists and influencers,manage all coverage, reportingOutreach:distribute and pitch all press releases to the relevant media targetsContent ideas/story creation: creative storytelling and pitchingWork across departments for a holistic execution of PR programs and issuesmanagement processPlan and budget for PR events, programs and initiatives Design and review the online content in media announcements and media kits Monitor corporate image frequently and ensure it follows company brand’scomplianceDevelop and implement issues management and crisis communications advice andmedia strategy, when neededRequirements:Bachelor’s Degree in communication, journalism or related field At least 5-8 years’ experience in PR, communications, journalism or similar fieldsExperience in managing lifestyle and corporate media A keen understanding of media, news cycle and digital platforms with provensuccess achieving coverageStrong organizational skills, results-driven and detail-oriented with the strongability to multi-taskA proven track record of successful PR campaigns and excellent communication,presentation and leadership skillsExcellent written & verbal communication skills in Thai and English What we offer:Enjoyable, dynamic and challenging working environment Responsibility from day one in a fast growing global company A vibrant and international team with diverse backgrounds Weekly complimentary massage Employee Discount Codes Travelling fee / work phone Regular company and team events  "
         Digital Marketing / Media Optimization / Strategic Marketing /ระดับผู้ช่วยผู้จัดการขึ้นไป        ,"[('marketing-public-relations', 'management'), ('marketing-public-relations', 'marketing-general'), ('marketing-public-relations', 'digital-marketing')]",            Middle level           ,            6 years experience           ,           Salary provided                       ,          Full Time         ,"['Digital Marketing (**Urgent)Own the key digital media acquisition channels of SEO, display, social media and affiliates and associated commercial targets.Development of the digital media acquisition plan and management of the subsequent budget.Day-to-day management of all digital media affairs to ensure that the company will meet OKRs.Own tracking, analytics and analysis across all digital media acquisition channels.Support the conversion rate optimization strategy by working closely with the Sales Team, providing insight from digital media when appropriate.Data driven and possess a keen understanding of digital marketing. Other Assignments. Media OptimizationMonitor SEO and user engagement and suggest content optimization.Strategically plan, set up and optimize online media suitable for specific campaign matching with target audiences and company objective.Planning and implementation of AdWords and advertising.Perform initiative and creative idea for online campaign targeting online users.Manage and oversee social media content.Stay up to date with the latest social media best practices and technologies.Strategic MarketingDesign and implement marketing strategies aligned with business targets. Develop digital campaigns to increase web traffic. Develop and deploy brand model in every project launch. Analyze sales and marketing metrics. Forecast market trends and research market to identify new opportunities. Generate innovative ideas to promote our brand and our products. Build customer insight into project launch. ']",['sOver 28 years old. Bachelor’s Degree in Marketing or other related fields. Minimum 6-yearexperience in Digital Marketing/ Media Optimization/ Project Marketing.Strong experience of working in Leadership position or Real Estate Industry. Able to plan and work as a team.  '],"Digital Marketing (**Urgent)Own the key digital media acquisition channels of SEO, display, social media and affiliates and associated commercial targets.Development of the digital media acquisition plan and management of the subsequent budget.Day-to-day management of all digital media affairs to ensure that the company will meet OKRs.Own tracking, analytics and analysis across all digital media acquisition channels.Support the conversion rate optimization strategy by working closely with the Sales Team, providing insight from digital media when appropriate.Data driven and possess a keen understanding of digital marketing. Other Assignments. Media OptimizationMonitor SEO and user engagement and suggest content optimization.Strategically plan, set up and optimize online media suitable for specific campaign matching with target audiences and company objective.Planning and implementation of AdWords and advertising.Perform initiative and creative idea for online campaign targeting online users.Manage and oversee social media content.Stay up to date with the latest social media best practices and technologies.Strategic MarketingDesign and implement marketing strategies aligned with business targets. Develop digital campaigns to increase web traffic. Develop and deploy brand model in every project launch. Analyze sales and marketing metrics. Forecast market trends and research market to identify new opportunities. Generate innovative ideas to promote our brand and our products. Build customer insight into project launch. QualificationsOver 28 years old. Bachelor’s Degree in Marketing or other related fields. Minimum 6-yearexperience in Digital Marketing/ Media Optimization/ Project Marketing.Strong experience of working in Leadership position or Real Estate Industry. Able to plan and work as a team.  "
         Marketing Director        ,"[('marketing-public-relations', 'brand-product-management'), ('marketing-public-relations', 'market-research'), ('marketing-public-relations', 'marketing-communication')]",            Top level           ,,           Salary provided                       ,"          Full Time, Permanent         ",[],[],"Position PurposeTo lead and be accountable for delivering marketing’s measurable contribution to a developed country’s long term business and financial goals by participating as a key member of the corporate’s Business Planning Team, leading the development and execution of a marketing plan integrated with the business plan and key Targets for Growth, that profitably builds sales, transactions, and market share and facilitate the growth of Brand strength and health. Key customers include Corporate Management, Operations, Restaurants, agencies, and fellow Directors.Principal AccountabilitiesIn addition to following McDonald’s policies and procedures, principal accountabilities include, but are not limited to:StrategicMaintains and strengthens the McDonald’s brand position in the market as well as other McDonald’s key brand icons, i.e. Ronald, Big Mac, French Fries, etc.Lead the strategic and tactical development, execution, evaluation and continuous improvement of all advertising, promotion and public relations activity in support of both national and local programs to achieve company business goals Creates and develops culturally relevant strategic marketing plan that contributes to the achievement of the short and long term consurmer and financial objectives.Effectively manage resource allocation in the development and execution of the company’s business planProcess& Resources ManagementLeads the process for development, execution and evaluation of company’s media plans and creatives (TV, Radio, Outdoor, Print and Restaurant merchandising, etc.) in accordance with brand strategic framework Partner with agency to build long term brand equitiesLeads the process for developing relationships with strategic business partners(outside suppliers, RMHC etc.)Leads the product development process to ensure new product/4th flavour launches are strategically aligned with company business goals. Ensures that launches are comprehensively executedLeads the process to ensure promotions are well-planned, executed and measured effectivelyEnsures the proper use of the McDonald’s trademarks, logos and ensures all advertising materials have legal and creative approval.Involves in proactive planning on potential crisis management issues.Insures that agency / partner resources are strategically positioned to grow the businessLeads the agency/partner in the development, execution and on-going evaluation of all relevant aspects of the marketing strategy (e.g., creative, media, promotion, research etc.)for the country Responsible for the selection and management of agency partners including training, profitability/performance reviews, fee negotiations, and organizaiton structurePeople Management & DevelopmentRecruits, develops, and coaches marketing staff to create an effective Marketing team and to develop them to perform and assume greater responsibilities within the systemLeads, challenges, and motivates team to achieve ambitious goalsBuilds strong relationships and fosters teamwork to achieve maximum performanceAnalysis & ResearchEnsure effective consumer learnings system are in place with well-supported meansurement systems to track consumer response to brand and marketing activitiesInterprets and evaluates information related to sales, P&L, promotional evaluation, competition, general economic trends, and qualitative/quantitative research-use findings to create long-term consumer target strategies Offers advise and counsel to ensure that company, restaurant, and financial resources are used effectivelyPlans and executes annual assessment of the brand (Brand Audit) to identify issues/growth opportunitiesMC Thai Co., Ltd.97/11 Big C Rajdamri Building,Office 1 Room, 5th Floor, Rajdamri Road,Lumpinee, Pathumwan, Bangkok 10330T. 026964900 "
